#BLOCK ACTUAL AVE ERROR
1 1.15655 1.15655 0
2 1.16861 1.16258 0.00426166
3 1.16873 1.16463 0.00329733
4 1.16909 1.16575 0.00265515
5 1.16988 1.16657 0.002249
6 1.18239 1.16921 0.00305065
7 1.15314 1.16691 0.00336954
8 1.16006 1.16606 0.00305527
9 1.17025 1.16652 0.00275107
10 1.17041 1.16691 0.00250329
11 1.1733 1.16749 0.00234205
12 1.15686 1.16661 0.00230845
13 1.16737 1.16666 0.00213162
14 1.16604 1.16662 0.00197982
15 1.17 1.16685 0.00186063
16 1.16308 1.16661 0.00175914
17 1.16236 1.16636 0.00167336
18 1.16447 1.16626 0.00158368
19 1.17248 1.16658 0.0015338
20 1.16356 1.16643 0.00146453
21 1.15838 1.16605 0.0014441
22 1.17561 1.16648 0.0014424
23 1.15652 1.16605 0.00144325
24 1.16431 1.16598 0.00138494
25 1.16749 1.16604 0.00133085
26 1.16324 1.16593 0.001284
27 1.17149 1.16614 0.00125283
28 1.15914 1.16589 0.00123278
29 1.17474 1.16619 0.00122753
30 1.15631 1.16586 0.00123005
31 1.17006 1.166 0.00119779
32 1.16272 1.1659 0.00116473
33 1.17417 1.16615 0.00115609
34 1.16479 1.16611 0.00112278
35 1.15662 1.16584 0.00112292
36 1.17549 1.1661 0.00112327
37 1.16142 1.16598 0.00110003
38 1.16524 1.16596 0.00107125
39 1.17482 1.16618 0.00106763
40 1.17023 1.16629 0.00104573
41 1.15767 1.16608 0.0010411
42 1.1671 1.1661 0.0010166
43 1.16247 1.16602 0.000996454
44 1.16272 1.16594 0.000976616
45 1.17253 1.16609 0.000965813
46 1.17022 1.16618 0.000948979
47 1.16516 1.16616 0.000929034
48 1.17186 1.16627 0.000917256
49 1.16026 1.16615 0.000906713
50 1.16722 1.16617 0.00088883
