#BLOCK ACTUAL AVE ERROR
1 -6.28053 -6.28053 0
2 -6.27912 -6.27982 0.000499215
3 -6.28 -6.27988 0.000336091
4 -6.27968 -6.27983 0.000255862
5 -6.28056 -6.27998 0.000242415
6 -6.2799 -6.27996 0.000202319
7 -6.28009 -6.27998 0.000174247
8 -6.2799 -6.27997 0.000152791
9 -6.2791 -6.27988 0.000163502
10 -6.2787 -6.27976 0.000184802
11 -6.28013 -6.27979 0.000171001
12 -6.27947 -6.27976 0.000158878
13 -6.27886 -6.27969 0.000161118
14 -6.27754 -6.27954 0.000210445
15 -6.27831 -6.27946 0.000211726
16 -6.27826 -6.27938 0.000211374
17 -6.27782 -6.27929 0.000218022
18 -6.27856 -6.27925 0.000209678
19 -6.2792 -6.27925 0.000198657
20 -6.27937 -6.27925 0.000188811
21 -6.27797 -6.27919 0.000189456
22 -6.27909 -6.27919 0.000180903
23 -6.27885 -6.27917 0.00017365
24 -6.27801 -6.27913 0.000172999
25 -6.27944 -6.27914 0.000166529
26 -6.27916 -6.27914 0.000160127
27 -6.27835 -6.27911 0.000156855
28 -6.27775 -6.27906 0.000158607
29 -6.28036 -6.27911 0.000159352
30 -6.28074 -6.27916 0.000163096
31 -6.28033 -6.2792 0.000162108
32 -6.27998 -6.27922 0.000158854
33 -6.27972 -6.27924 0.000154766
34 -6.2795 -6.27925 0.000150407
35 -6.27791 -6.27921 0.000150851
36 -6.2786 -6.27919 0.000147614
37 -6.28008 -6.27921 0.000145592
38 -6.27891 -6.27921 0.000141977
39 -6.27814 -6.27918 0.000140924
40 -6.28056 -6.27921 0.000141588
41 -6.28002 -6.27923 0.000139501
42 -6.28023 -6.27926 0.000138174
43 -6.27952 -6.27926 0.000135092
44 -6.27849 -6.27925 0.000133164
45 -6.27921 -6.27924 0.000130208
46 -6.27705 -6.2792 0.000135805
47 -6.27753 -6.27916 0.000137485
48 -6.27776 -6.27913 0.000137699
49 -6.27889 -6.27913 0.000134978
50 -6.27949 -6.27913 0.000132475
