#BLOCK ACTUAL AVE ERROR
1 0.561847 0.561847 0
2 0.567821 0.564834 0.00211223
3 0.569638 0.566435 0.00192146
4 0.568809 0.567029 0.00152998
5 0.567859 0.567195 0.00123296
6 0.562364 0.56639 0.00126329
7 0.567946 0.566612 0.00110221
8 0.567421 0.566713 0.000969063
9 0.571042 0.567194 0.000973483
10 0.562215 0.566696 0.00099537
11 0.569833 0.566981 0.00094485
12 0.564906 0.566809 0.000881794
13 0.56229 0.566461 0.000879792
14 0.565315 0.566379 0.00082075
15 0.569993 0.56662 0.000800609
16 0.569562 0.566804 0.000771391
17 0.564968 0.566696 0.000733535
18 0.564383 0.566567 0.000703943
19 0.57139 0.566821 0.000711176
20 0.561941 0.566577 0.000716261
21 0.567153 0.566605 0.000682677
22 0.571268 0.566817 0.000683769
23 0.563299 0.566664 0.000670928
24 0.565182 0.566602 0.000645807
25 0.567609 0.566642 0.000621231
26 0.561812 0.566456 0.000624498
27 0.569928 0.566585 0.000614462
28 0.563541 0.566476 0.000602055
29 0.56304 0.566358 0.000592837
30 0.573849 0.566608 0.000623451
31 0.565262 0.566564 0.000604849
32 0.566218 0.566553 0.000586044
33 0.570869 0.566684 0.000582696
34 0.565161 0.566639 0.000567278
35 0.566733 0.566642 0.000551077
36 0.560783 0.566479 0.000559286
37 0.569777 0.566568 0.000551226
38 0.562866 0.566471 0.000545261
39 0.569313 0.566544 0.000536128
40 0.562933 0.566453 0.000530269
41 0.568746 0.566509 0.000520276
42 0.563368 0.566435 0.000513238
43 0.562495 0.566343 0.000509415
44 0.569819 0.566422 0.000503925
45 0.566913 0.566433 0.000492845
46 0.567108 0.566448 0.000482349
47 0.563184 0.566378 0.000477059
48 0.567034 0.566392 0.000467316
49 0.571153 0.566489 0.000467772
50 0.566413 0.566487 0.000458419
