#BLOCK ACTUAL AVE ERROR
1 1.23575 1.23575 0
2 1.24532 1.24053 0.00338501
3 1.24768 1.24292 0.00297939
4 1.24988 1.24466 0.00269544
5 1.25277 1.24628 0.0025989
6 1.23755 1.24482 0.00254009
7 1.24249 1.24449 0.00219898
8 1.2417 1.24414 0.00195156
9 1.24617 1.24437 0.0017477
10 1.25168 1.2451 0.00171896
11 1.25764 1.24624 0.00190356
12 1.23026 1.24491 0.00216102
13 1.25647 1.2458 0.00217016
14 1.25978 1.2468 0.00223319
15 1.24103 1.24641 0.00211714
16 1.23733 1.24584 0.00205945
17 1.2549 1.24638 0.00200599
18 1.24657 1.24639 0.00189457
19 1.2491 1.24653 0.00180023
20 1.23788 1.2461 0.00176143
21 1.24008 1.24581 0.00170072
22 1.25859 1.24639 0.00171978
23 1.24481 1.24632 0.00164638
24 1.24019 1.24607 0.00159746
25 1.24932 1.2462 0.00153886
26 1.23932 1.24593 0.00150222
27 1.24801 1.24601 0.00144855
28 1.24508 1.24598 0.00139719
29 1.24798 1.24605 0.00135072
30 1.23735 1.24576 0.00133647
31 1.25191 1.24595 0.00130802
32 1.23841 1.24572 0.00128823
33 1.25899 1.24612 0.00131048
34 1.24672 1.24614 0.00127206
35 1.24602 1.24614 0.00123572
36 1.26383 1.24663 0.00129542
37 1.25028 1.24673 0.00126416
38 1.23338 1.24637 0.00127875
39 1.25459 1.24658 0.00126321
40 1.24377 1.24651 0.00123358
41 1.25018 1.2466 0.00120673
42 1.2523 1.24674 0.0011856
43 1.25179 1.24686 0.00116383
44 1.23409 1.24657 0.001173
45 1.25182 1.24668 0.00115273
46 1.23149 1.24635 0.00117406
47 1.26003 1.24664 0.00118457
48 1.23776 1.24646 0.00117426
49 1.2537 1.24661 0.00115957
50 1.24268 1.24653 0.00113904
