#BLOCK ACTUAL AVE ERROR
1 -5.4799 -5.4799 0
2 -5.47843 -5.47917 0.00051808
3 -5.47994 -5.47942 0.000404484
4 -5.47847 -5.47919 0.000367433
5 -5.4785 -5.47905 0.00031858
6 -5.4779 -5.47886 0.00031791
7 -5.47736 -5.47864 0.000336844
8 -5.47747 -5.4785 0.000325307
9 -5.47743 -5.47838 0.000309922
10 -5.47741 -5.47828 0.00029376
11 -5.47643 -5.47811 0.000311288
12 -5.47874 -5.47816 0.000289657
13 -5.47808 -5.47816 0.000267448
14 -5.47745 -5.47811 0.000253016
15 -5.47778 -5.47809 0.000237067
16 -5.47879 -5.47813 0.000226306
17 -5.47822 -5.47814 0.000213061
18 -5.47923 -5.4782 0.000209737
19 -5.47821 -5.4782 0.0001987
20 -5.47777 -5.47818 0.000189897
21 -5.4771 -5.47812 0.000187639
22 -5.47839 -5.47814 0.0001795
23 -5.47787 -5.47813 0.000172076
24 -5.47879 -5.47815 0.000167114
25 -5.47777 -5.47814 0.000161129
26 -5.47735 -5.47811 0.000157734
27 -5.47812 -5.47811 0.000151892
28 -5.47782 -5.4781 0.000146827
29 -5.47743 -5.47807 0.000143542
30 -5.47798 -5.47807 0.00013879
31 -5.47817 -5.47807 0.000134348
32 -5.4795 -5.47812 0.000137333
33 -5.47926 -5.47815 0.000137444
34 -5.4784 -5.47816 0.000133594
35 -5.47861 -5.47817 0.00013039
36 -5.47807 -5.47817 0.000126801
37 -5.47796 -5.47817 0.000123504
38 -5.47818 -5.47817 0.000120255
39 -5.47817 -5.47817 0.000117171
40 -5.47654 -5.47812 0.000121119
41 -5.47771 -5.47811 0.000118588
42 -5.47785 -5.47811 0.000115926
43 -5.47717 -5.47809 0.000115287
44 -5.47693 -5.47806 0.000115612
45 -5.47771 -5.47805 0.000113309
46 -5.47741 -5.47804 0.000111711
47 -5.47926 -5.47806 0.000112303
48 -5.47829 -5.47807 0.000110066
49 -5.4796 -5.4781 0.000112139
50 -5.47904 -5.47812 0.000111458
