#BLOCK ACTUAL AVE ERROR
1 0.823831 0.823831 0
2 0.830214 0.827022 0.00225667
3 0.831787 0.82861 0.00198626
4 0.833252 0.829771 0.00179696
5 0.835177 0.830852 0.0017326
6 0.825036 0.829883 0.00169339
7 0.828327 0.829661 0.00146599
8 0.827801 0.829428 0.00130104
9 0.830782 0.829579 0.00116514
10 0.834451 0.830066 0.00114597
11 0.838426 0.830826 0.00126904
12 0.820174 0.829938 0.00144068
13 0.837648 0.830531 0.00144678
14 0.839853 0.831197 0.00148879
15 0.827353 0.830941 0.00141142
16 0.824888 0.830562 0.00137297
17 0.836598 0.830917 0.00133733
18 0.831045 0.830925 0.00126305
19 0.832732 0.83102 0.00120015
20 0.825251 0.830731 0.00117429
21 0.826718 0.83054 0.00113381
22 0.839061 0.830928 0.00114652
23 0.829876 0.830882 0.00109758
24 0.826796 0.830712 0.00106497
25 0.832882 0.830798 0.00102591
26 0.826215 0.830622 0.00100148
27 0.832005 0.830673 0.000965698
28 0.830056 0.830651 0.000931461
29 0.831987 0.830697 0.00090048
30 0.824897 0.830504 0.000890977
31 0.834608 0.830636 0.000872015
32 0.825606 0.830479 0.000858817
33 0.839328 0.830747 0.000873653
34 0.831148 0.830759 0.000848037
35 0.830679 0.830757 0.00082381
36 0.842551 0.831084 0.000863615
37 0.833518 0.83115 0.000842775
38 0.822253 0.830916 0.000852503
39 0.836395 0.831057 0.000842139
40 0.829183 0.83101 0.000822387
41 0.833453 0.831069 0.000804484
42 0.834868 0.83116 0.000790397
43 0.834527 0.831238 0.000775885
44 0.822725 0.831045 0.000782
45 0.834546 0.831122 0.000768485
46 0.820991 0.830902 0.000782706
47 0.840017 0.831096 0.000789715
48 0.825174 0.830973 0.000782841
49 0.835802 0.831071 0.000773044
50 0.828451 0.831019 0.000759358
