#BLOCK ACTUAL AVE ERROR
1 0.86644 0.86644 0
2 0.875593 0.871017 0.00323638
3 0.876134 0.872722 0.00256804
4 0.873392 0.87289 0.00193148
5 0.868937 0.872099 0.00169928
6 0.874701 0.872533 0.00147035
7 0.87538 0.872939 0.00131536
8 0.870741 0.872665 0.00117929
9 0.869903 0.872358 0.00108743
10 0.877706 0.872893 0.00110237
11 0.867964 0.872445 0.0010894
12 0.877839 0.872894 0.0010874
13 0.873099 0.87291 0.00100387
14 0.87435 0.873013 0.000937422
15 0.87409 0.873085 0.000877674
16 0.869543 0.872863 0.000850278
17 0.872344 0.872833 0.00080081
18 0.869415 0.872643 0.000778503
19 0.876998 0.872872 0.000770532
20 0.883781 0.873417 0.000904708
21 0.866724 0.873099 0.000916056
22 0.873719 0.873127 0.00087485
23 0.870355 0.873006 0.000845074
24 0.869594 0.872864 0.000821733
25 0.883777 0.873301 0.000897341
26 0.878177 0.873488 0.000882209
27 0.867971 0.873284 0.000872876
28 0.872328 0.87325 0.00084237
29 0.872217 0.873214 0.000814075
30 0.873827 0.873235 0.000787195
31 0.871723 0.873186 0.000763311
32 0.875392 0.873255 0.000742564
33 0.87182 0.873211 0.000721334
34 0.876293 0.873302 0.000705789
35 0.87417 0.873327 0.00068606
36 0.868657 0.873197 0.000679154
37 0.877369 0.87331 0.000670095
38 0.872776 0.873296 0.000652608
39 0.877305 0.873399 0.000643921
40 0.872781 0.873383 0.000628008
41 0.871027 0.873326 0.000615314
42 0.874443 0.873352 0.000601239
43 0.875075 0.873392 0.00058859
44 0.868013 0.87327 0.000587772
45 0.876578 0.873344 0.00057929
46 0.868772 0.873244 0.000575159
47 0.878523 0.873357 0.000573784
48 0.874232 0.873375 0.00056212
49 0.877349 0.873456 0.000556468
50 0.873881 0.873464 0.000545403
