#BLOCK ACTUAL AVE ERROR
1 -6.82598 -6.82598 0
2 -6.83762 -6.8318 0.00411496
3 -6.83973 -6.83444 0.00349
4 -6.83377 -6.83427 0.00262149
5 -6.83292 -6.834 0.00211118
6 -6.83164 -6.83361 0.00179561
7 -6.84034 -6.83457 0.001778
8 -6.83411 -6.83451 0.00155669
9 -6.83514 -6.83458 0.00138528
10 -6.83909 -6.83503 0.00131792
11 -6.83046 -6.83462 0.00126197
12 -6.84033 -6.83509 0.00124326
13 -6.82258 -6.83413 0.00147368
14 -6.84511 -6.83492 0.0015632
15 -6.82347 -6.83415 0.00163462
16 -6.83361 -6.83412 0.00153281
17 -6.83786 -6.83434 0.00145837
18 -6.83581 -6.83442 0.00137964
19 -6.83222 -6.83431 0.00131188
20 -6.83365 -6.83427 0.00124669
21 -6.81686 -6.83344 0.00143684
22 -6.83935 -6.83371 0.00139642
23 -6.83786 -6.83389 0.00134731
24 -6.83778 -6.83405 0.00130087
25 -6.82966 -6.83388 0.00126066
26 -6.83234 -6.83382 0.00121357
27 -6.841 -6.83409 0.0011974
28 -6.82844 -6.83388 0.00117148
29 -6.83 -6.83375 0.00113872
30 -6.83666 -6.83385 0.00110488
31 -6.83525 -6.83389 0.00107017
32 -6.84001 -6.83408 0.00105366
33 -6.82462 -6.8338 0.00106007
34 -6.83721 -6.8339 0.00103363
35 -6.83752 -6.834 0.00100925
36 -6.82157 -6.83365 0.00103859
37 -6.82415 -6.8334 0.00104179
38 -6.83187 -6.83336 0.00101515
39 -6.83765 -6.83347 0.000995076
40 -6.8335 -6.83347 0.0009702
41 -6.83196 -6.83343 0.000947232
42 -6.83634 -6.8335 0.00092721
43 -6.82879 -6.83339 0.000912106
44 -6.84026 -6.83355 0.000904647
45 -6.83006 -6.83347 0.000887853
46 -6.83698 -6.83355 0.000871829
47 -6.82401 -6.83334 0.000876582
48 -6.85086 -6.83371 0.000931156
49 -6.82154 -6.83346 0.000944697
50 -6.83625 -6.83352 0.000927446
