#BLOCK ACTUAL AVE ERROR
1 0.458502 0.458502 0
2 0.460978 0.45974 0.000875596
3 0.465766 0.461749 0.00174075
4 0.461436 0.46167 0.00130731
5 0.46095 0.461526 0.00105376
6 0.463063 0.461782 0.000908715
7 0.4612 0.461699 0.000782693
8 0.460938 0.461604 0.000690612
9 0.46327 0.461789 0.000638192
10 0.462056 0.461816 0.000574931
11 0.464327 0.462044 0.000566163
12 0.45905 0.461795 0.000571342
13 0.460256 0.461676 0.000539518
14 0.462333 0.461723 0.000503019
15 0.464564 0.461913 0.000503869
16 0.463674 0.462023 0.000484248
17 0.457223 0.46174 0.000531731
18 0.461092 0.461704 0.000503409
19 0.462018 0.461721 0.000477186
20 0.460705 0.46167 0.000456022
21 0.462054 0.461688 0.000434674
22 0.459248 0.461577 0.000428834
23 0.467739 0.461845 0.000486735
24 0.460011 0.461769 0.000472414
25 0.462497 0.461798 0.000454414
26 0.459941 0.461727 0.000442517
27 0.46316 0.46178 0.000429299
28 0.464199 0.461866 0.000422571
29 0.461783 0.461863 0.00040801
30 0.461974 0.461867 0.000394426
31 0.461584 0.461858 0.000381808
32 0.459604 0.461787 0.000376316
33 0.461998 0.461794 0.000364967
34 0.463464 0.461843 0.000357524
35 0.459437 0.461774 0.000353856
36 0.460624 0.461742 0.000345467
37 0.464954 0.461829 0.000346866
38 0.454904 0.461647 0.000382629
39 0.463324 0.46169 0.000375228
40 0.465011 0.461773 0.00037492
41 0.458894 0.461703 0.000372294
42 0.466274 0.461811 0.000379009
43 0.456324 0.461684 0.000391091
44 0.460858 0.461665 0.000382652
45 0.463874 0.461714 0.000377283
46 0.459111 0.461658 0.000373303
47 0.462089 0.461667 0.000365473
48 0.462688 0.461688 0.000358479
49 0.460846 0.461671 0.000351574
50 0.457379 0.461585 0.000354865
