#BLOCK ACTUAL AVE ERROR
1 -6.89866 -6.89866 0
2 -6.9087 -6.90368 0.00354759
3 -6.91141 -6.90626 0.00316536
4 -6.90881 -6.9069 0.00243753
5 -6.9081 -6.90714 0.00196193
6 -6.90291 -6.90643 0.00175679
7 -6.90217 -6.90583 0.00160784
8 -6.90146 -6.90528 0.00149662
9 -6.90699 -6.90547 0.0013423
10 -6.89436 -6.90436 0.00160338
11 -6.91547 -6.90537 0.00174702
12 -6.89638 -6.90462 0.00175468
13 -6.90746 -6.90484 0.00163326
14 -6.90354 -6.90474 0.00151923
15 -6.89636 -6.90419 0.00151733
16 -6.90778 -6.90441 0.001439
17 -6.91059 -6.90477 0.00139951
18 -6.90701 -6.9049 0.00132728
19 -6.90245 -6.90477 0.00126367
20 -6.90264 -6.90466 0.00120496
21 -6.91178 -6.905 0.00119432
22 -6.90463 -6.90498 0.00114015
23 -6.90406 -6.90494 0.00109128
24 -6.90072 -6.90477 0.00105991
25 -6.91878 -6.90533 0.00115622
26 -6.88783 -6.90466 0.00129294
27 -6.90797 -6.90478 0.00125087
28 -6.90708 -6.90486 0.0012089
29 -6.90507 -6.90487 0.00116724
30 -6.91615 -6.90524 0.00118741
31 -6.89722 -6.90499 0.001177
32 -6.9093 -6.90512 0.00114793
33 -6.90846 -6.90522 0.0011176
34 -6.90603 -6.90525 0.00108498
35 -6.9027 -6.90517 0.00105641
36 -6.89732 -6.90495 0.00104934
37 -6.91275 -6.90517 0.00104193
38 -6.9134 -6.90538 0.00103682
39 -6.89426 -6.9051 0.00104872
40 -6.90313 -6.90505 0.00102365
41 -6.89957 -6.90491 0.00100736
42 -6.89755 -6.90474 0.000998534
43 -6.90271 -6.90469 0.00097643
44 -6.9052 -6.9047 0.000954308
45 -6.90226 -6.90465 0.00093464
46 -6.90722 -6.90471 0.000915991
47 -6.90283 -6.90467 0.000897366
48 -6.90309 -6.90463 0.000879273
49 -6.89657 -6.90447 0.000876577
50 -6.91376 -6.90465 0.000878525
