#BLOCK ACTUAL AVE ERROR
1 0.805079 0.805079 0
2 0.814061 0.80957 0.00317555
3 0.814616 0.811252 0.00252335
4 0.811162 0.81123 0.00189261
5 0.810306 0.811045 0.00152309
6 0.810103 0.810888 0.0012773
7 0.815826 0.811593 0.00127482
8 0.812227 0.811672 0.00111793
9 0.812585 0.811774 0.000998299
10 0.815146 0.812111 0.000953741
11 0.808961 0.811825 0.000909006
12 0.815657 0.812144 0.000887585
13 0.803989 0.811517 0.00101713
14 0.81919 0.812065 0.00108211
15 0.804945 0.81159 0.00110918
16 0.811656 0.811594 0.00103987
17 0.813918 0.811731 0.00098764
18 0.813129 0.811809 0.000935818
19 0.811582 0.811797 0.00088664
20 0.811269 0.81177 0.000842701
21 0.800595 0.811238 0.000955943
22 0.815462 0.81143 0.000931575
23 0.814867 0.81158 0.000902975
24 0.814489 0.811701 0.00087345
25 0.808464 0.811571 0.000848051
26 0.809911 0.811508 0.000817835
27 0.816288 0.811685 0.00080648
28 0.807417 0.811532 0.000791951
29 0.809086 0.811448 0.000769123
30 0.813379 0.811512 0.000746176
31 0.812162 0.811533 0.0007224
32 0.815321 0.811651 0.000709457
33 0.805133 0.811454 0.000714926
34 0.813302 0.811508 0.000695961
35 0.814114 0.811583 0.000680047
36 0.803522 0.811359 0.000697042
37 0.806071 0.811216 0.000692701
38 0.810138 0.811188 0.000675054
39 0.814632 0.811276 0.000663496
40 0.811254 0.811275 0.000646909
41 0.810726 0.811262 0.000631269
42 0.811409 0.811265 0.000616249
43 0.807696 0.811182 0.000607482
44 0.814758 0.811264 0.000599086
45 0.809275 0.81122 0.0005874
46 0.814598 0.811293 0.000579204
47 0.805524 0.81117 0.000579741
48 0.822431 0.811405 0.000613299
49 0.803124 0.811236 0.000623634
50 0.813175 0.811275 0.000612367
