#BLOCK ACTUAL AVE ERROR
1 -5.49494 -5.49494 0
2 -5.49353 -5.49423 0.000498564
3 -5.49496 -5.49448 0.000386727
4 -5.49354 -5.49424 0.000354184
5 -5.49351 -5.4941 0.000312042
6 -5.49439 -5.49415 0.000263984
7 -5.49281 -5.49395 0.000287434
8 -5.49377 -5.49393 0.000252418
9 -5.49267 -5.49379 0.000260111
10 -5.49424 -5.49384 0.000237963
11 -5.49255 -5.49372 0.000243463
12 -5.493 -5.49366 0.000230419
13 -5.49314 -5.49362 0.000216067
14 -5.49233 -5.49353 0.000219491
15 -5.49261 -5.49347 0.000213188
16 -5.49321 -5.49345 0.000200452
17 -5.49411 -5.49349 0.0001924
18 -5.49328 -5.49348 0.00018206
19 -5.49292 -5.49345 0.00017487
20 -5.49447 -5.4935 0.00017347
21 -5.49235 -5.49344 0.000173653
22 -5.49244 -5.4934 0.000171668
23 -5.4936 -5.49341 0.000164432
24 -5.49212 -5.49335 0.000166144
25 -5.49179 -5.49329 0.000170898
26 -5.49208 -5.49324 0.000170529
27 -5.49283 -5.49323 0.000164887
28 -5.49318 -5.49323 0.000159007
29 -5.49377 -5.49325 0.000154609
30 -5.49321 -5.49325 0.00014946
31 -5.49323 -5.49324 0.00014464
32 -5.49332 -5.49325 0.00014014
33 -5.49392 -5.49327 0.000137389
34 -5.49275 -5.49325 0.000134194
35 -5.49341 -5.49326 0.000130431
36 -5.49236 -5.49323 0.000129175
37 -5.49266 -5.49322 0.000126599
38 -5.49261 -5.4932 0.000124258
39 -5.49309 -5.4932 0.000121106
40 -5.49343 -5.4932 0.000118213
41 -5.49319 -5.4932 0.00011533
42 -5.49387 -5.49322 0.000113663
43 -5.49273 -5.49321 0.000111597
44 -5.4924 -5.49319 0.000110574
45 -5.49274 -5.49318 0.00010857
46 -5.49308 -5.49318 0.000106232
47 -5.49472 -5.49321 0.000108906
48 -5.49163 -5.49318 0.000111512
49 -5.49198 -5.49315 0.000111884
50 -5.49374 -5.49316 0.000110263
