#BLOCK ACTUAL AVE ERROR
1 0.920762 0.920762 0
2 0.932177 0.926469 0.00403574
3 0.93331 0.92875 0.00327187
4 0.932246 0.929624 0.00256803
5 0.930504 0.9298 0.00206044
6 0.926533 0.929255 0.00178751
7 0.925334 0.928695 0.00161756
8 0.925395 0.928283 0.00146703
9 0.932223 0.92872 0.00136778
10 0.918945 0.927743 0.00154126
11 0.938777 0.928746 0.00169643
12 0.921741 0.928162 0.00165245
13 0.931155 0.928392 0.0015413
14 0.927676 0.928341 0.00143205
15 0.921265 0.927869 0.00141214
16 0.931605 0.928103 0.00134305
17 0.934066 0.928454 0.00130904
18 0.930355 0.928559 0.00124057
19 0.925437 0.928395 0.00118611
20 0.926533 0.928302 0.00113045
21 0.935173 0.928629 0.00112298
22 0.928409 0.928619 0.00107198
23 0.928637 0.92862 0.00102537
24 0.923584 0.92841 0.00100389
25 0.942304 0.928966 0.00110693
26 0.912907 0.928348 0.00122462
27 0.931703 0.928472 0.00118555
28 0.930348 0.928539 0.0011451
29 0.927839 0.928515 0.00110587
30 0.937929 0.928829 0.00111263
31 0.920725 0.928568 0.00110703
32 0.932927 0.928704 0.00108078
33 0.931025 0.928774 0.00105032
34 0.929144 0.928785 0.00101948
35 0.925172 0.928682 0.000995564
36 0.920614 0.928458 0.00099281
37 0.93643 0.928673 0.000989083
38 0.937815 0.928914 0.000991881
39 0.918115 0.928637 0.00100435
40 0.926613 0.928586 0.000980517
41 0.92333 0.928458 0.000964947
42 0.921158 0.928284 0.000957497
43 0.927268 0.928261 0.000935522
44 0.929757 0.928295 0.000914878
45 0.925438 0.928231 0.000896747
46 0.93101 0.928292 0.000879285
47 0.925567 0.928234 0.000862486
48 0.926671 0.928201 0.000845132
49 0.920433 0.928042 0.000842623
50 0.93714 0.928224 0.000845187
