#BLOCK ACTUAL AVE ERROR
1 1.18028 1.18028 0
2 1.1917 1.18599 0.00403723
3 1.19198 1.18798 0.00314654
4 1.19261 1.18914 0.00256337
5 1.19521 1.19035 0.00232032
6 1.20238 1.19236 0.00266236
7 1.17956 1.19053 0.00284083
8 1.19151 1.19065 0.00248839
9 1.19398 1.19102 0.00223919
10 1.18753 1.19067 0.00204234
11 1.19237 1.19083 0.00186247
12 1.19373 1.19107 0.00172289
13 1.19979 1.19174 0.00171592
14 1.18556 1.1913 0.00164921
15 1.17965 1.19052 0.00171248
16 1.18551 1.19021 0.00163385
17 1.19306 1.19038 0.00154635
18 1.19838 1.19082 0.00152301
19 1.18888 1.19072 0.00144626
20 1.18588 1.19048 0.00139399
21 1.18749 1.19033 0.00133487
22 1.19255 1.19043 0.00127797
23 1.19783 1.19076 0.00126224
24 1.18751 1.19062 0.0012169
25 1.19276 1.19071 0.00117122
26 1.18849 1.19062 0.00112926
27 1.19823 1.1909 0.00112206
28 1.19056 1.19089 0.00108206
29 1.18919 1.19083 0.00104634
30 1.19639 1.19102 0.00102772
31 1.18725 1.1909 0.00100172
32 1.1962 1.19106 0.000984043
33 1.20137 1.19137 0.00100261
34 1.18501 1.19119 0.000990455
35 1.20732 1.19165 0.00106405
36 1.17602 1.19121 0.00111954
37 1.18246 1.19098 0.00111398
38 1.19873 1.19118 0.00110318
39 1.18693 1.19107 0.00108026
40 1.1956 1.19119 0.00105916
41 1.1722 1.19072 0.00113006
42 1.19442 1.19081 0.00110658
43 1.18849 1.19076 0.00108216
44 1.17744 1.19045 0.00109909
45 1.19742 1.19061 0.00108552
46 1.18577 1.1905 0.00106701
47 1.19527 1.1906 0.00104912
48 1.18157 1.19042 0.00104399
49 1.19534 1.19052 0.00102752
50 1.18532 1.19041 0.00101221
