#BLOCK ACTUAL AVE ERROR
1 -5.52504 -5.52504 0
2 -5.5238 -5.52442 0.000437995
3 -5.525 -5.52462 0.000332104
4 -5.52336 -5.5243 0.000368907
5 -5.52357 -5.52416 0.000323011
6 -5.52432 -5.52418 0.000270256
7 -5.52301 -5.52402 0.000278422
8 -5.52291 -5.52388 0.000275679
9 -5.52319 -5.5238 0.000255338
10 -5.52343 -5.52376 0.000232558
11 -5.52413 -5.5238 0.000213842
12 -5.52317 -5.52375 0.000202283
13 -5.52485 -5.52383 0.000203754
14 -5.52373 -5.52382 0.000189335
15 -5.5236 -5.52381 0.000177279
16 -5.52196 -5.52369 0.000200461
17 -5.52253 -5.52362 0.000199914
18 -5.52437 -5.52367 0.000193025
19 -5.52308 -5.52364 0.000185323
20 -5.52223 -5.52357 0.000188851
21 -5.52407 -5.52359 0.000181362
22 -5.52397 -5.52361 0.000173938
23 -5.5223 -5.52355 0.000175454
24 -5.52286 -5.52352 0.000170472
25 -5.52277 -5.52349 0.000166288
26 -5.52209 -5.52344 0.000168441
27 -5.52251 -5.5234 0.000165627
28 -5.52267 -5.52338 0.000161777
29 -5.52359 -5.52338 0.000156361
30 -5.5243 -5.52341 0.000154074
31 -5.52418 -5.52344 0.000151056
32 -5.52345 -5.52344 0.000146336
33 -5.52494 -5.52348 0.000148849
34 -5.52283 -5.52347 0.000145694
35 -5.52314 -5.52346 0.000141827
36 -5.52289 -5.52344 0.000138752
37 -5.52319 -5.52343 0.000135172
38 -5.5231 -5.52342 0.000131892
39 -5.52246 -5.5234 0.000130826
40 -5.52199 -5.52336 0.000132236
41 -5.5225 -5.52334 0.000130677
42 -5.52377 -5.52335 0.000127962
43 -5.52391 -5.52337 0.000125642
44 -5.52276 -5.52335 0.000123545
45 -5.52312 -5.52335 0.000120904
46 -5.52298 -5.52334 0.000118537
47 -5.52241 -5.52332 0.000117656
48 -5.52344 -5.52332 0.000115232
49 -5.52285 -5.52331 0.000113289
50 -5.52313 -5.52331 0.000111084
