#BLOCK ACTUAL AVE ERROR
1 -6.75346 -6.75346 0
2 -6.76548 -6.75947 0.00424897
3 -6.76734 -6.76209 0.0035511
4 -6.76249 -6.76219 0.00266475
5 -6.75622 -6.761 0.00238455
6 -6.76382 -6.76147 0.00203307
7 -6.76633 -6.76216 0.00185742
8 -6.75721 -6.76154 0.00172526
9 -6.75684 -6.76102 0.00161075
10 -6.76813 -6.76173 0.00159904
11 -6.75468 -6.76109 0.0015771
12 -6.77017 -6.76185 0.00161715
13 -6.76093 -6.76178 0.0014943
14 -6.76366 -6.76191 0.00139362
15 -6.76396 -6.76205 0.0013074
16 -6.75594 -6.76167 0.00128024
17 -6.76078 -6.76161 0.00120599
18 -6.75489 -6.76124 0.00119543
19 -6.76726 -6.76156 0.00117368
20 -6.77762 -6.76236 0.00136243
21 -6.75223 -6.76188 0.00138036
22 -6.76304 -6.76193 0.00131863
23 -6.75801 -6.76176 0.00127229
24 -6.75675 -6.76155 0.00123631
25 -6.77803 -6.76221 0.00135111
26 -6.77004 -6.76251 0.00133231
27 -6.75382 -6.76219 0.00132132
28 -6.75937 -6.76209 0.00127795
29 -6.76157 -6.76207 0.00123401
30 -6.7636 -6.76212 0.00119393
31 -6.75986 -6.76205 0.00115765
32 -6.76467 -6.76213 0.00112436
33 -6.75934 -6.76205 0.00109346
34 -6.76592 -6.76216 0.00106723
35 -6.7647 -6.76223 0.00103922
36 -6.75494 -6.76203 0.00102991
37 -6.76858 -6.76221 0.00101718
38 -6.76104 -6.76218 0.000990874
39 -6.76861 -6.76234 0.000979111
40 -6.76193 -6.76233 0.000954686
41 -6.75879 -6.76225 0.000935293
42 -6.76302 -6.76226 0.000913205
43 -6.76408 -6.76231 0.000892946
44 -6.7546 -6.76213 0.000889678
45 -6.76773 -6.76225 0.000878551
46 -6.75433 -6.76208 0.000876185
47 -6.76992 -6.76225 0.000873273
48 -6.76401 -6.76229 0.000855851
49 -6.76816 -6.76241 0.000846731
50 -6.76222 -6.7624 0.000829805
