#BLOCK ACTUAL AVE ERROR
1 -6.43204 -6.43204 0
2 -6.43093 -6.43149 0.000394754
3 -6.43111 -6.43136 0.000281918
4 -6.43125 -6.43133 0.000212731
5 -6.4323 -6.43153 0.000242608
6 -6.43239 -6.43167 0.000240698
7 -6.43263 -6.43181 0.000241938
8 -6.43067 -6.43166 0.000250313
9 -6.43247 -6.43175 0.00023795
10 -6.431 -6.43168 0.000225713
11 -6.43088 -6.43161 0.000216431
12 -6.43049 -6.43151 0.000217577
13 -6.43063 -6.43145 0.000211289
14 -6.43166 -6.43146 0.000196764
15 -6.43232 -6.43152 0.000191772
16 -6.43152 -6.43152 0.000179786
17 -6.43112 -6.43149 0.000170758
18 -6.42886 -6.43135 0.000215036
19 -6.42928 -6.43124 0.000229533
20 -6.43064 -6.43121 0.000220012
21 -6.43085 -6.43119 0.00021018
22 -6.42987 -6.43113 0.000209016
23 -6.4314 -6.43114 0.000200251
24 -6.43031 -6.43111 0.000194877
25 -6.43072 -6.43109 0.000187691
26 -6.43089 -6.43109 0.000180638
27 -6.43166 -6.43111 0.00017518
28 -6.43215 -6.43114 0.000172818
29 -6.43163 -6.43116 0.000167684
30 -6.4323 -6.4312 0.000166341
31 -6.43111 -6.4312 0.000161
32 -6.43287 -6.43125 0.00016428
33 -6.43278 -6.4313 0.000165703
34 -6.43126 -6.43129 0.000160833
35 -6.43106 -6.43129 0.000156374
36 -6.43201 -6.43131 0.000153296
37 -6.43145 -6.43131 0.000149203
38 -6.43099 -6.4313 0.00014552
39 -6.43148 -6.43131 0.000141857
40 -6.4306 -6.43129 0.000139413
41 -6.43134 -6.43129 0.000136018
42 -6.43071 -6.43128 0.00013347
43 -6.43026 -6.43125 0.000132459
44 -6.43191 -6.43127 0.000130291
45 -6.43331 -6.43131 0.00013509
46 -6.4308 -6.4313 0.000132611
47 -6.43065 -6.43129 0.000130506
48 -6.43046 -6.43127 0.000128911
49 -6.4314 -6.43127 0.000126309
50 -6.43029 -6.43125 0.000125311
