#BLOCK ACTUAL AVE ERROR
1 -6.6816 -6.6816 0
2 -6.69241 -6.687 0.00382366
3 -6.69373 -6.68925 0.00313895
4 -6.69245 -6.69005 0.00245448
5 -6.69345 -6.69073 0.00205547
6 -6.70671 -6.69339 0.00297401
7 -6.67616 -6.69093 0.00341979
8 -6.68297 -6.68994 0.00313357
9 -6.69344 -6.69033 0.00280952
10 -6.69384 -6.69068 0.00255043
11 -6.69743 -6.69129 0.00239137
12 -6.68003 -6.69035 0.00236903
13 -6.69222 -6.6905 0.00219114
14 -6.68977 -6.69044 0.00203525
15 -6.69361 -6.69065 0.00191045
16 -6.68504 -6.6903 0.00182299
17 -6.68489 -6.68999 0.00174333
18 -6.68884 -6.68992 0.00164764
19 -6.69556 -6.69022 0.00158738
20 -6.6858 -6.69 0.00152333
21 -6.68245 -6.68964 0.00149261
22 -6.69958 -6.69009 0.00149162
23 -6.67882 -6.6896 0.00150513
24 -6.68717 -6.6895 0.00144581
25 -6.69025 -6.68953 0.0013883
26 -6.68533 -6.68937 0.00134427
27 -6.694 -6.68954 0.0013054
28 -6.6818 -6.68926 0.00128767
29 -6.69833 -6.68958 0.00128068
30 -6.6806 -6.68928 0.00127245
31 -6.69423 -6.68944 0.00124141
32 -6.68617 -6.68933 0.0012068
33 -6.69911 -6.68963 0.00120606
34 -6.68763 -6.68957 0.00117203
35 -6.67976 -6.68929 0.00117157
36 -6.69838 -6.68954 0.0011659
37 -6.6846 -6.68941 0.00114201
38 -6.68835 -6.68938 0.0011123
39 -6.69728 -6.68958 0.00110206
40 -6.69222 -6.68965 0.00107647
41 -6.68017 -6.68942 0.00107474
42 -6.69087 -6.68945 0.00104971
43 -6.68638 -6.68938 0.00102772
44 -6.68548 -6.68929 0.00100818
45 -6.69565 -6.68943 0.000995624
46 -6.6932 -6.68952 0.000977336
47 -6.68757 -6.68948 0.000957416
48 -6.6953 -6.6896 0.000945141
49 -6.68311 -6.68946 0.000935089
50 -6.69035 -6.68948 0.000916554
