#BLOCK ACTUAL AVE ERROR
1 0.999063 0.999063 0
2 1.01209 1.00558 0.00460634
3 1.01287 1.00801 0.00365661
4 1.00793 1.00799 0.00274251
5 1.00675 1.00774 0.00220511
6 1.00627 1.0075 0.0018512
7 1.01479 1.00854 0.00185702
8 1.00963 1.00868 0.0016299
9 1.00998 1.00882 0.00145525
10 1.01365 1.0093 0.00138759
11 1.00465 1.00888 0.00132432
12 1.0146 1.00936 0.00129696
13 0.997629 1.00846 0.00147802
14 1.01985 1.00927 0.00158072
15 0.998937 1.00858 0.00161847
16 1.0086 1.00858 0.00151732
17 1.01195 1.00878 0.00144096
18 1.01065 1.00888 0.00136465
19 1.00842 1.00886 0.00129304
20 1.00817 1.00882 0.00122886
21 0.992253 1.00804 0.00140098
22 1.01407 1.00831 0.00136387
23 1.0133 1.00853 0.00132173
24 1.01291 1.00871 0.00127924
25 1.00418 1.00853 0.00124083
26 1.00632 1.00844 0.001196
27 1.0157 1.00871 0.00118156
28 1.00262 1.0085 0.00115919
29 1.00532 1.00839 0.00112437
30 1.01133 1.00848 0.00109116
31 1.00973 1.00852 0.0010567
32 1.0144 1.00871 0.00103953
33 0.999269 1.00842 0.00104664
34 1.01113 1.0085 0.00101889
35 1.01257 1.00862 0.000996374
36 0.996805 1.00829 0.00102129
37 1.00082 1.00809 0.00101346
38 1.00654 1.00805 0.000987612
39 1.0131 1.00818 0.000970746
40 1.00827 1.00818 0.00094648
41 1.00737 1.00816 0.000923603
42 1.00853 1.00817 0.000901656
43 1.00272 1.00804 0.000889555
44 1.01314 1.00816 0.000876862
45 1.00522 1.00809 0.000859809
46 1.01295 1.0082 0.000847585
47 0.999614 1.00801 0.000848995
48 1.02467 1.00836 0.000899392
49 0.995905 1.00811 0.000916257
50 1.01085 1.00816 0.000899568
