#BLOCK ACTUAL AVE ERROR
1 -6.67444 -6.67444 0
2 -6.68494 -6.67969 0.00371457
3 -6.68644 -6.68194 0.0030826
4 -6.68542 -6.68281 0.00243145
5 -6.6861 -6.68347 0.00203226
6 -6.70152 -6.68648 0.00322723
7 -6.67079 -6.68424 0.00345775
8 -6.6741 -6.68297 0.00324948
9 -6.69455 -6.68425 0.00313283
10 -6.68431 -6.68426 0.00281955
11 -6.66815 -6.6828 0.00291896
12 -6.69711 -6.68399 0.0029094
13 -6.6839 -6.68398 0.00268561
14 -6.67824 -6.68357 0.00252493
15 -6.68892 -6.68393 0.00238169
16 -6.69361 -6.68453 0.00230848
17 -6.68176 -6.68437 0.00217843
18 -6.69149 -6.68477 0.00209298
19 -6.68631 -6.68485 0.0019844
20 -6.6854 -6.68487 0.00188538
21 -6.66015 -6.6837 0.00213185
22 -6.68421 -6.68372 0.00203508
23 -6.68094 -6.6836 0.00195019
24 -6.6842 -6.68362 0.0018691
25 -6.68184 -6.68355 0.00179569
26 -6.6843 -6.68358 0.00172685
27 -6.67648 -6.68332 0.00168282
28 -6.69813 -6.68385 0.00170382
29 -6.66523 -6.68321 0.00176187
30 -6.68373 -6.68322 0.00170323
31 -6.68833 -6.68339 0.00165624
32 -6.67649 -6.68317 0.00161844
33 -6.68323 -6.68317 0.0015694
34 -6.6875 -6.6833 0.0015284
35 -6.67009 -6.68292 0.00153065
36 -6.69847 -6.68336 0.00154788
37 -6.66609 -6.68289 0.00157479
38 -6.68404 -6.68292 0.00153364
39 -6.68436 -6.68296 0.00149476
40 -6.69366 -6.68322 0.00148115
41 -6.6755 -6.68304 0.00145697
42 -6.67004 -6.68273 0.00145475
43 -6.68501 -6.68278 0.00142189
44 -6.6856 -6.68284 0.00139102
45 -6.68394 -6.68287 0.00136032
46 -6.69123 -6.68305 0.00134284
47 -6.67914 -6.68297 0.00131684
48 -6.68277 -6.68296 0.00128942
49 -6.69602 -6.68323 0.00129036
50 -6.68482 -6.68326 0.00126495
