#BLOCK ACTUAL AVE ERROR
1 0.946476 0.946476 0
2 0.954375 0.950426 0.00279298
3 0.954505 0.951785 0.00216784
4 0.955048 0.952601 0.00177272
5 0.956733 0.953427 0.00159927
6 0.961768 0.954817 0.0018402
7 0.945906 0.953544 0.00196902
8 0.954126 0.953617 0.00172424
9 0.955845 0.953865 0.00155033
10 0.951373 0.953616 0.00141518
11 0.954789 0.953722 0.00129054
12 0.955808 0.953896 0.00119465
13 0.959776 0.954348 0.00118529
14 0.950163 0.954049 0.0011377
15 0.94594 0.953509 0.00118335
16 0.950145 0.953299 0.00112791
17 0.955136 0.953407 0.00106673
18 0.958791 0.953706 0.00104857
19 0.952276 0.953631 0.000996082
20 0.950161 0.953457 0.000961269
21 0.951455 0.953362 0.000920211
22 0.954744 0.953425 0.000880527
23 0.958677 0.953653 0.000871352
24 0.951463 0.953562 0.000839812
25 0.955159 0.953626 0.000808647
26 0.95223 0.953572 0.000779324
27 0.958838 0.953767 0.000774482
28 0.953602 0.953761 0.000746844
29 0.952647 0.953723 0.000722078
30 0.957418 0.953846 0.000708439
31 0.951326 0.953765 0.000690233
32 0.957323 0.953876 0.000677563
33 0.960682 0.954082 0.000687709
34 0.949672 0.953952 0.000679601
35 0.964844 0.954263 0.000727952
36 0.943398 0.953962 0.000767753
37 0.947726 0.953793 0.000765279
38 0.958904 0.953928 0.000756868
39 0.950827 0.953848 0.000741624
40 0.957022 0.953927 0.000727316
41 0.941076 0.953614 0.000774178
42 0.9562 0.953676 0.000758189
43 0.952087 0.953639 0.000741456
44 0.944613 0.953434 0.000752445
45 0.958106 0.953537 0.000742853
46 0.95037 0.953469 0.000729888
47 0.956813 0.95354 0.000717819
48 0.947368 0.953411 0.000714288
49 0.956927 0.953483 0.000703305
50 0.950039 0.953414 0.000692604
