#BLOCK ACTUAL AVE ERROR
1 -6.66018 -6.66018 0
2 -6.67013 -6.66515 0.00351915
3 -6.67192 -6.66741 0.00298183
4 -6.67107 -6.66832 0.002373
5 -6.67371 -6.6694 0.00212857
6 -6.68028 -6.67121 0.00242616
7 -6.65692 -6.66917 0.00281008
8 -6.66898 -6.66915 0.00245892
9 -6.67141 -6.6694 0.00219852
10 -6.66493 -6.66895 0.00202349
11 -6.6688 -6.66894 0.00183959
12 -6.67247 -6.66923 0.00170959
13 -6.67787 -6.6699 0.00170221
14 -6.66301 -6.66941 0.00165016
15 -6.65743 -6.66861 0.00172251
16 -6.6643 -6.66834 0.00163575
17 -6.67129 -6.66851 0.00154871
18 -6.67761 -6.66902 0.00154294
19 -6.66709 -6.66892 0.00146504
20 -6.66366 -6.66865 0.00141519
21 -6.66459 -6.66846 0.00136098
22 -6.67094 -6.66857 0.00130377
23 -6.6757 -6.66888 0.00128341
24 -6.66629 -6.66877 0.00123445
25 -6.67053 -6.66884 0.00118706
26 -6.66584 -6.66873 0.001147
27 -6.67635 -6.66901 0.00113874
28 -6.66837 -6.66899 0.0010983
29 -6.66662 -6.66891 0.00106346
30 -6.67437 -6.66909 0.0010435
31 -6.66542 -6.66897 0.00101652
32 -6.6757 -6.66918 0.00100629
33 -6.68063 -6.66953 0.0010339
34 -6.66341 -6.66935 0.00101903
35 -6.68593 -6.66982 0.00109454
36 -6.65409 -6.66938 0.00114808
37 -6.66042 -6.66914 0.00114232
38 -6.6769 -6.66935 0.00113037
39 -6.6651 -6.66924 0.00110662
40 -6.67213 -6.66931 0.00108131
41 -6.64991 -6.66884 0.00115387
42 -6.67228 -6.66892 0.0011293
43 -6.66566 -6.66884 0.00110558
44 -6.65437 -6.66851 0.00112833
45 -6.67513 -6.66866 0.00111279
46 -6.66318 -6.66854 0.00109497
47 -6.67453 -6.66867 0.00107905
48 -6.65987 -6.66849 0.00107204
49 -6.67494 -6.66862 0.00105822
50 -6.66436 -6.66853 0.00104047
