#BLOCK ACTUAL AVE ERROR
1 1.09187 1.09187 0
2 1.01369 1.05278 0.0276422
3 1.01435 1.03997 0.02119
4 0.997882 1.02945 0.0183192
5 1.01653 1.02686 0.0148364
6 1.03589 1.02837 0.0124398
7 1.01843 1.02695 0.0107433
8 1.01536 1.0255 0.00949753
9 0.999422 1.0226 0.00887327
10 1.01131 1.02147 0.00805743
11 1.0077 1.02022 0.00742155
12 0.988611 1.01759 0.00725555
13 1.02297 1.018 0.00670922
14 1.03815 1.01944 0.00638252
15 1.0197 1.01946 0.00595704
16 0.990003 1.01762 0.00586229
17 1.00131 1.01666 0.00559535
18 1.0081 1.01618 0.00530467
19 1.02129 1.01645 0.0050323
20 1.0033 1.01579 0.00482343
21 1.02669 1.01631 0.00462158
22 1.02443 1.01668 0.00442621
23 0.986602 1.01537 0.00442276
24 1.02263 1.01568 0.0042488
25 1.02819 1.01618 0.00410822
26 1.05266 1.01758 0.00418299
27 1.00613 1.01716 0.00404951
28 1.06904 1.01901 0.00430805
29 1.0269 1.01928 0.00416807
30 1.00968 1.01896 0.0040414
31 1.00717 1.01858 0.00392888
32 1.01415 1.01844 0.00380854
33 1.02664 1.01869 0.00370123
34 1.0005 1.01816 0.00363083
35 0.996786 1.01755 0.00357806
36 1.02223 1.01768 0.00348103
37 1.01118 1.0175 0.00339137
38 1.02044 1.01758 0.003303
39 1.0168 1.01756 0.00321837
40 1.0024 1.01718 0.00316013
41 1.00435 1.01687 0.00309852
42 1.00168 1.0165 0.00304578
43 1.05881 1.01749 0.00312979
44 1.02898 1.01775 0.00306954
45 1.02677 1.01795 0.00300786
46 0.988923 1.01732 0.00300793
47 1.01756 1.01732 0.00294394
48 1.03021 1.01759 0.00289482
49 0.994661 1.01712 0.00287332
50 1.00107 1.0168 0.00283374
51 1.02349 1.01693 0.00278121
52 1.02538 1.0171 0.00273246
53 1.02723 1.01729 0.00268758
54 0.996077 1.01689 0.00266636
55 1.00924 1.01676 0.00262151
56 1.00391 1.01653 0.00258471
57 1.03123 1.01678 0.00255221
58 1.01544 1.01676 0.00250831
59 1.00602 1.01658 0.0024724
60 1.00249 1.01634 0.00244232
61 0.963536 1.01548 0.0025511
62 1.01077 1.0154 0.00251108
63 1.02069 1.01549 0.00247263
64 1.00931 1.01539 0.00243587
65 1.03789 1.01574 0.00242286
66 1.02212 1.01583 0.00238808
67 1.00945 1.01574 0.00235434
68 1.02689 1.0159 0.00232542
69 1.02891 1.01609 0.00229935
70 1.04745 1.01654 0.00230973
71 1.02841 1.01671 0.00228324
72 1.03412 1.01695 0.0022643
73 1.03527 1.0172 0.00224715
74 1.04487 1.01757 0.00224768
75 0.999953 1.01734 0.00222995
76 0.994503 1.01704 0.00222076
77 1.02848 1.01719 0.00219688
78 1.03905 1.01747 0.00218653
79 1.01203 1.0174 0.00215993
80 1.02391 1.01748 0.00213447
81 1.01451 1.01744 0.00210843
82 1.03577 1.01767 0.00209454
83 1.01968 1.01769 0.00206945
84 1.02465 1.01777 0.00204647
85 1.01676 1.01776 0.00202243
86 1.01403 1.01772 0.00199937
87 1.02869 1.01784 0.00198037
88 1.00965 1.01775 0.00196005
89 1.02027 1.01778 0.00193823
90 1.02322 1.01784 0.00191763
91 1.01248 1.01778 0.00189747
92 1.03444 1.01796 0.00188546
93 1.03614 1.01816 0.00187529
94 1.01024 1.01807 0.00185723
95 1.01726 1.01806 0.0018377
96 1.00151 1.01789 0.00182663
97 0.998619 1.01769 0.00181857
98 1.00148 1.01753 0.00180753
99 1.02082 1.01756 0.00178958
100 1.00935 1.01748 0.00177356
