#BLOCK ACTUAL AVE ERROR
1 1.75285 1.75285 0
2 1.67991 1.71638 0.0257895
3 1.67435 1.70237 0.0206511
4 1.68961 1.69918 0.0157327
5 1.70083 1.69951 0.0125896
6 1.62563 1.6872 0.0153766
7 1.65672 1.68284 0.0137826
8 1.68333 1.6829 0.0120599
9 1.62518 1.67649 0.0123077
10 1.65948 1.67479 0.011194
11 1.66227 1.67365 0.0102341
12 1.64486 1.67125 0.00965838
13 1.65765 1.67021 0.00897194
14 1.65542 1.66915 0.00839306
15 1.66188 1.66866 0.0078475
16 1.67259 1.66891 0.00736087
17 1.64384 1.66744 0.00707406
18 1.7087 1.66973 0.00704272
19 1.67706 1.67011 0.0066826
20 1.691 1.67116 0.00642955
21 1.68826 1.67197 0.00617476
22 1.6779 1.67224 0.00589996
23 1.67607 1.67241 0.00564578
24 1.65795 1.67181 0.0054426
25 1.66305 1.67146 0.00523614
26 1.67468 1.67158 0.00503622
27 1.63707 1.6703 0.00500927
28 1.67535 1.67048 0.00483362
29 1.66978 1.67046 0.004667
30 1.68624 1.67098 0.004541
31 1.66091 1.67066 0.00440614
32 1.64872 1.66997 0.00432143
33 1.66031 1.66968 0.00420038
34 1.63744 1.66873 0.00418249
35 1.64811 1.66814 0.00410429
36 1.66892 1.66816 0.00399033
37 1.65859 1.66791 0.00389086
38 1.66009 1.6677 0.0037939
39 1.65009 1.66725 0.00372339
40 1.66861 1.66728 0.00363046
41 1.66201 1.66715 0.00354419
42 1.68348 1.66754 0.00348106
43 1.68308 1.6679 0.00341881
44 1.6714 1.66798 0.00334204
45 1.65945 1.66779 0.00327315
46 1.68894 1.66825 0.00323411
47 1.6803 1.66851 0.00317544
48 1.66077 1.66835 0.00311337
49 1.66706 1.66832 0.00304995
50 1.6815 1.66859 0.00300032
51 1.65756 1.66837 0.00294926
52 1.69202 1.66882 0.00292741
53 1.63953 1.66827 0.00292388
54 1.69219 1.66871 0.00290309
55 1.66456 1.66864 0.00285129
56 1.66161 1.66851 0.00280314
57 1.64052 1.66802 0.00279665
58 1.66422 1.66796 0.0027492
59 1.68041 1.66817 0.00271069
60 1.68534 1.66845 0.00268058
61 1.65862 1.66829 0.00264148
62 1.65721 1.66811 0.00260491
63 1.68043 1.66831 0.00257089
64 1.68221 1.66853 0.00253987
65 1.67552 1.66863 0.00250308
66 1.63876 1.66818 0.00250575
67 1.68136 1.66838 0.00247606
68 1.66365 1.66831 0.00244063
69 1.69324 1.66867 0.00243185
70 1.60697 1.66779 0.00255184
71 1.64049 1.6674 0.0025447
72 1.66412 1.66736 0.00250976
73 1.65355 1.66717 0.00248249
74 1.66796 1.66718 0.00244897
75 1.66056 1.66709 0.00241791
76 1.65011 1.66687 0.0023964
77 1.67577 1.66698 0.00236806
78 1.65747 1.66686 0.00234084
79 1.70575 1.66735 0.0023624
80 1.67596 1.66746 0.00233532
81 1.6526 1.66728 0.00231369
82 1.69246 1.66759 0.00230577
83 1.65195 1.6674 0.00228567
84 1.65055 1.6672 0.00226724
85 1.661 1.66712 0.00224174
86 1.67771 1.66725 0.00221905
87 1.67689 1.66736 0.00219631
88 1.65167 1.66718 0.00217858
89 1.67518 1.66727 0.00215595
90 1.70027 1.66764 0.00216295
91 1.65981 1.66755 0.0021409
92 1.66973 1.66757 0.00211776
93 1.67795 1.66769 0.00209792
94 1.63014 1.66729 0.00211329
95 1.67679 1.66739 0.00209341
96 1.65464 1.66725 0.00207582
97 1.68831 1.66747 0.00206574
98 1.70119 1.66781 0.00207311
99 1.64901 1.66762 0.00206086
100 1.68428 1.66779 0.00204697
