#BLOCK ACTUAL AVE ERROR
1 1.16928 1.16928 0
2 1.1174 1.14334 0.0183418
3 1.09725 1.12797 0.0175174
4 1.11154 1.12387 0.0136111
5 1.12186 1.12347 0.0108948
6 1.11893 1.12271 0.00910512
7 1.10042 1.11953 0.0083426
8 1.11313 1.11873 0.00733795
9 1.11487 1.1183 0.00653512
10 1.11538 1.11801 0.00588815
11 1.13269 1.11934 0.00550202
12 1.1171 1.11915 0.00504667
13 1.10194 1.11783 0.0048291
14 1.10535 1.11694 0.00456571
15 1.10967 1.11645 0.004287
16 1.09439 1.11508 0.00423506
17 1.1095 1.11475 0.00399863
18 1.13123 1.11566 0.00387986
19 1.1275 1.11629 0.00372538
20 1.10677 1.11581 0.00356934
21 1.09314 1.11473 0.00355895
22 1.08706 1.11347 0.00361258
23 1.10713 1.1132 0.00346604
24 1.11679 1.11335 0.00332485
25 1.11286 1.11333 0.00319191
26 1.1241 1.11374 0.00309592
27 1.09406 1.11301 0.00306587
28 1.11605 1.11312 0.00295829
29 1.11819 1.1133 0.00286145
30 1.11268 1.11328 0.00276614
31 1.09262 1.11261 0.00275597
32 1.10175 1.11227 0.00269065
33 1.10049 1.11191 0.00263269
34 1.09059 1.11129 0.00262891
35 1.11076 1.11127 0.00255384
36 1.11657 1.11142 0.00248714
37 1.12919 1.1119 0.00246584
38 1.10616 1.11175 0.00240557
39 1.12886 1.11219 0.00238359
40 1.11026 1.11214 0.00232448
41 1.12849 1.11254 0.00230174
42 1.11482 1.11259 0.00224758
43 1.12146 1.1128 0.00220474
44 1.11351 1.11281 0.00215469
45 1.13649 1.11334 0.00217008
46 1.09956 1.11304 0.00214347
47 1.13182 1.11344 0.00213477
48 1.13182 1.11382 0.00212437
49 1.08925 1.11332 0.0021394
50 1.10494 1.11315 0.00210317
51 1.09434 1.11278 0.00209402
52 1.10347 1.11261 0.00206139
53 1.09539 1.11228 0.00204792
54 1.13313 1.11267 0.00204606
55 1.10072 1.11245 0.00202035
56 1.09801 1.11219 0.00200066
57 1.1109 1.11217 0.00196569
58 1.10798 1.1121 0.00193312
59 1.11853 1.11221 0.00190343
60 1.11745 1.11229 0.0018737
61 1.11816 1.11239 0.00184545
62 1.07755 1.11183 0.00189934
63 1.08302 1.11137 0.00192345
64 1.11031 1.11135 0.00189346
65 1.10317 1.11123 0.00186851
66 1.11068 1.11122 0.00184022
67 1.08494 1.11083 0.00185407
68 1.09967 1.11066 0.00183404
69 1.10803 1.11063 0.00180786
70 1.12734 1.11086 0.00179774
71 1.08865 1.11055 0.00179943
72 1.10243 1.11044 0.00177797
73 1.10802 1.11041 0.00175392
74 1.12616 1.11062 0.00174309
75 1.12291 1.11078 0.00172754
76 1.12191 1.11093 0.001711
77 1.09543 1.11073 0.00170058
78 1.12823 1.11095 0.00169352
79 1.09322 1.11073 0.0016869
80 1.09717 1.11056 0.00167431
81 1.12159 1.11069 0.00165917
82 1.09872 1.11055 0.00164535
83 1.12511 1.11072 0.00163485
84 1.13047 1.11096 0.0016322
85 1.11922 1.11106 0.00161589
86 1.11837 1.11114 0.00159933
87 1.1158 1.11119 0.00158184
88 1.0939 1.111 0.00157603
89 1.09643 1.11083 0.00156679
90 1.11466 1.11088 0.00154996
91 1.11517 1.11092 0.00153364
92 1.07318 1.11051 0.00157087
93 1.11832 1.1106 0.00155622
94 1.09712 1.11045 0.00154626
95 1.10985 1.11045 0.00153
96 1.09964 1.11033 0.00151819
97 1.11542 1.11039 0.00150344
98 1.09907 1.11027 0.00149253
99 1.08242 1.10999 0.00150374
100 1.10333 1.10992 0.00149018
