#BLOCK ACTUAL AVE ERROR
1 -5.43531 -5.43531 0
2 -5.36818 -5.40175 0.0237357
3 -5.36569 -5.38973 0.0186192
4 -5.35675 -5.38148 0.0156837
5 -5.33879 -5.37295 0.0146886
6 -5.36157 -5.37105 0.0123622
7 -5.3615 -5.36969 0.0106712
8 -5.36897 -5.3696 0.00933767
9 -5.38959 -5.37182 0.00856024
10 -5.37473 -5.37211 0.00770916
11 -5.3445 -5.3696 0.00740569
12 -5.35014 -5.36798 0.00696381
13 -5.37902 -5.36883 0.00647976
14 -5.33339 -5.36629 0.00649245
15 -5.35753 -5.36571 0.00608584
16 -5.35898 -5.36529 0.00571999
17 -5.37283 -5.36573 0.00540069
18 -5.35695 -5.36525 0.00512266
19 -5.38619 -5.36635 0.00497022
20 -5.35174 -5.36562 0.0047751
21 -5.36116 -5.36541 0.00455243
22 -5.34947 -5.36468 0.00440272
23 -5.34309 -5.36374 0.00431024
24 -5.33685 -5.36262 0.00427383
25 -5.33295 -5.36143 0.00426452
26 -5.33587 -5.36045 0.00421234
27 -5.37825 -5.36111 0.00410757
28 -5.34867 -5.36067 0.00398482
29 -5.36949 -5.36097 0.00385903
30 -5.37207 -5.36134 0.00374808
31 -5.34914 -5.36095 0.00364779
32 -5.32867 -5.35994 0.00367059
33 -5.3489 -5.3596 0.00357457
34 -5.38015 -5.36021 0.00352014
35 -5.36935 -5.36047 0.00342925
36 -5.35192 -5.36023 0.00334221
37 -5.36629 -5.3604 0.0032559
38 -5.3332 -5.35968 0.0032479
39 -5.36972 -5.35994 0.00317481
40 -5.36105 -5.35997 0.00309556
41 -5.36471 -5.36008 0.00302222
42 -5.30142 -5.35868 0.00325705
43 -5.35861 -5.35868 0.0031813
44 -5.3398 -5.35825 0.00313782
45 -5.34554 -5.35797 0.00308078
46 -5.34931 -5.35778 0.00301955
47 -5.33393 -5.35728 0.00299765
48 -5.38461 -5.35784 0.00298879
49 -5.3491 -5.35767 0.00293312
50 -5.35238 -5.35756 0.00287636
51 -5.34591 -5.35733 0.00282902
52 -5.37187 -5.35761 0.00278839
53 -5.38276 -5.35809 0.00277586
54 -5.36532 -5.35822 0.00272768
55 -5.39132 -5.35882 0.00274368
56 -5.36053 -5.35885 0.00269486
57 -5.37995 -5.35922 0.00267288
58 -5.37519 -5.3595 0.00264094
59 -5.36802 -5.35964 0.00260012
60 -5.34874 -5.35946 0.00256313
61 -5.35472 -5.35938 0.00252229
62 -5.37095 -5.35957 0.0024885
63 -5.38514 -5.35998 0.00248189
64 -5.356 -5.35991 0.00244389
65 -5.34378 -5.35966 0.00241886
66 -5.31441 -5.35898 0.0024775
67 -5.3433 -5.35875 0.00245155
68 -5.33814 -5.35844 0.00243415
69 -5.3302 -5.35803 0.00243305
70 -5.38873 -5.35847 0.0024375
71 -5.38278 -5.35881 0.00242709
72 -5.36129 -5.35885 0.00239362
73 -5.38602 -5.35922 0.0023896
74 -5.36597 -5.35931 0.00235905
75 -5.34535 -5.35913 0.00233493
76 -5.35182 -5.35903 0.00230618
77 -5.35121 -5.35893 0.00227846
78 -5.36441 -5.359 0.00225033
79 -5.36408 -5.35906 0.00222277
80 -5.35709 -5.35904 0.00219512
81 -5.37785 -5.35927 0.00218027
82 -5.34321 -5.35907 0.00216246
83 -5.35949 -5.35908 0.00213641
84 -5.35598 -5.35904 0.0021113
85 -5.36588 -5.35912 0.00208799
86 -5.34315 -5.35894 0.00207196
87 -5.3527 -5.35887 0.00204938
88 -5.33129 -5.35855 0.00204992
89 -5.33652 -5.3583 0.00204177
90 -5.3401 -5.3581 0.00202908
91 -5.35468 -5.35806 0.00200714
92 -5.36627 -5.35815 0.0019873
93 -5.35595 -5.35813 0.00196607
94 -5.35009 -5.35804 0.00194702
95 -5.35437 -5.35801 0.0019269
96 -5.36356 -5.35806 0.0019077
97 -5.33428 -5.35782 0.00190373
98 -5.30944 -5.35732 0.00194726
99 -5.34796 -5.35723 0.00192989
100 -5.36324 -5.35729 0.00191153
