#BLOCK ACTUAL AVE ERROR
1 -3.19803 -3.19803 0
2 -3.1988 -3.19842 0.000274768
3 -3.20146 -3.19943 0.000848476
4 -3.20015 -3.19961 0.000655326
5 -3.19952 -3.19959 0.000524529
6 -3.19827 -3.19937 0.000481225
7 -3.19869 -3.19927 0.000422284
8 -3.19828 -3.19915 0.000387339
9 -3.19777 -3.199 0.000373317
10 -3.19779 -3.19888 0.000354879
11 -3.19837 -3.19883 0.000325531
12 -3.19937 -3.19888 0.000301467
13 -3.19832 -3.19883 0.000281247
14 -3.19861 -3.19882 0.000261591
15 -3.19908 -3.19883 0.00024472
16 -3.19748 -3.19875 0.000243619
17 -3.19671 -3.19863 0.000257138
18 -3.19788 -3.19859 0.000246167
19 -3.19781 -3.19855 0.000236614
20 -3.19917 -3.19858 0.000226808
21 -3.19705 -3.19851 0.000227394
22 -3.19951 -3.19855 0.000221608
23 -3.1998 -3.19861 0.000218535
24 -3.19919 -3.19863 0.000210773
25 -3.19769 -3.19859 0.000205678
26 -3.19864 -3.19859 0.000197776
27 -3.19736 -3.19855 0.000195701
28 -3.19717 -3.1985 0.000194802
29 -3.19705 -3.19845 0.000194428
30 -3.19897 -3.19847 0.000188709
31 -3.19679 -3.19841 0.000190214
32 -3.19781 -3.19839 0.000185187
33 -3.19984 -3.19844 0.000184709
34 -3.19971 -3.19847 0.000183035
35 -3.19744 -3.19845 0.000180165
36 -3.19746 -3.19842 0.000177207
37 -3.1984 -3.19842 0.000172419
38 -3.19821 -3.19841 0.000167967
39 -3.19775 -3.19839 0.000164503
40 -3.19827 -3.19839 0.000160418
41 -3.19721 -3.19836 0.00015908
42 -3.19932 -3.19839 0.000156903
43 -3.19751 -3.19837 0.00015457
44 -3.19768 -3.19835 0.00015185
45 -3.19859 -3.19836 0.000148572
46 -3.19841 -3.19836 0.000145347
47 -3.19757 -3.19834 0.00014321
48 -3.19728 -3.19832 0.000141902
49 -3.1988 -3.19833 0.00013935
50 -3.19806 -3.19832 0.000136664
51 -3.19758 -3.19831 0.000134749
52 -3.19715 -3.19829 0.000133973
53 -3.19791 -3.19828 0.000131632
54 -3.199 -3.19829 0.000129865
55 -3.19903 -3.19831 0.000128201
56 -3.20047 -3.19834 0.000131616
57 -3.19825 -3.19834 0.000129317
58 -3.19705 -3.19832 0.000128989
59 -3.19654 -3.19829 0.000130282
60 -3.1977 -3.19828 0.000128481
61 -3.19808 -3.19828 0.000126416
62 -3.19789 -3.19827 0.000124531
63 -3.19819 -3.19827 0.000122561
64 -3.19742 -3.19826 0.000121367
65 -3.19733 -3.19824 0.000120329
66 -3.19957 -3.19826 0.000120177
67 -3.19791 -3.19826 0.000118501
68 -3.19812 -3.19825 0.000116774
69 -3.19783 -3.19825 0.000115247
70 -3.19775 -3.19824 0.000113817
71 -3.19808 -3.19824 0.000112237
72 -3.19951 -3.19826 0.00011206
73 -3.19798 -3.19825 0.000110591
74 -3.19851 -3.19826 0.000109152
75 -3.19711 -3.19824 0.000108763
76 -3.19542 -3.1982 0.000113504
77 -3.19831 -3.19821 0.000112039
78 -3.19804 -3.1982 0.000110623
79 -3.19868 -3.19821 0.000109389
80 -3.19784 -3.1982 0.000108119
81 -3.19851 -3.19821 0.000106849
82 -3.19588 -3.19818 0.000109268
83 -3.19842 -3.19818 0.000107989
84 -3.19874 -3.19819 0.000106905
85 -3.19807 -3.19819 0.000105657
86 -3.20047 -3.19821 0.000107713
87 -3.1992 -3.19823 0.000107065
88 -3.19785 -3.19822 0.000105933
89 -3.19842 -3.19822 0.000104765
90 -3.19889 -3.19823 0.000103859
91 -3.19694 -3.19822 0.00010368
92 -3.19734 -3.19821 0.000102992
93 -3.19883 -3.19821 0.000102105
94 -3.19822 -3.19821 0.000101019
95 -3.19691 -3.1982 0.000100878
96 -3.19704 -3.19819 0.000100543
97 -3.19863 -3.19819 9.96099e-05
98 -3.19689 -3.19818 9.9475e-05
99 -3.19858 -3.19818 9.85522e-05
100 -3.19788 -3.19818 9.7613e-05
