#BLOCK ACTUAL AVE ERROR
1 -5.61161 -5.61161 0
2 -5.56158 -5.58659 0.0176902
3 -5.52309 -5.56543 0.0209226
4 -5.5409 -5.5593 0.0165659
5 -5.52448 -5.55233 0.014643
6 -5.52656 -5.54804 0.012817
7 -5.55499 -5.54903 0.0110244
8 -5.55419 -5.54968 0.00966516
9 -5.54436 -5.54908 0.00860927
10 -5.54032 -5.54821 0.00779279
11 -5.54085 -5.54754 0.00711302
12 -5.54438 -5.54728 0.00652514
13 -5.51995 -5.54517 0.00635269
14 -5.53949 -5.54477 0.00591188
15 -5.55992 -5.54578 0.00560341
16 -5.54257 -5.54558 0.00525679
17 -5.54716 -5.54567 0.00494838
18 -5.52374 -5.54445 0.0048211
19 -5.52035 -5.54318 0.00473134
20 -5.53011 -5.54253 0.00453971
21 -5.55891 -5.54331 0.00439007
22 -5.52632 -5.54254 0.0042579
23 -5.54924 -5.54283 0.00408273
24 -5.54132 -5.54277 0.0039131
25 -5.54908 -5.54302 0.00376471
26 -5.53269 -5.54262 0.0036408
27 -5.56226 -5.54335 0.00357784
28 -5.54216 -5.54331 0.00345031
29 -5.55311 -5.54364 0.00334785
30 -5.54726 -5.54377 0.00323843
31 -5.56449 -5.54443 0.00320221
32 -5.52446 -5.54381 0.00316239
33 -5.54372 -5.54381 0.00306656
34 -5.56093 -5.54431 0.00301744
35 -5.57041 -5.54506 0.00302193
36 -5.53756 -5.54485 0.00294515
37 -5.53915 -5.54469 0.00286957
38 -5.53321 -5.54439 0.00280993
39 -5.54364 -5.54437 0.00273794
40 -5.54683 -5.54443 0.00267019
41 -5.55434 -5.54468 0.00261597
42 -5.54979 -5.5448 0.00255652
43 -5.53173 -5.54449 0.00251507
44 -5.55548 -5.54474 0.00247027
45 -5.53617 -5.54455 0.00242272
46 -5.51888 -5.54399 0.00243347
47 -5.54004 -5.54391 0.00238315
48 -5.55312 -5.5441 0.0023412
49 -5.54477 -5.54412 0.00229346
50 -5.54476 -5.54413 0.00224763
51 -5.53445 -5.54394 0.00221155
52 -5.53778 -5.54382 0.00217219
53 -5.54633 -5.54387 0.00213172
54 -5.55867 -5.54414 0.0021098
55 -5.56053 -5.54444 0.00209236
56 -5.57365 -5.54496 0.002119
57 -5.53546 -5.5448 0.00208838
58 -5.57046 -5.54524 0.00209873
59 -5.5705 -5.54567 0.00210638
60 -5.54059 -5.54558 0.00207297
61 -5.53656 -5.54543 0.00204426
62 -5.51696 -5.54497 0.00206224
63 -5.52249 -5.54462 0.00206015
64 -5.52999 -5.54439 0.0020406
65 -5.50461 -5.54378 0.00209897
66 -5.52677 -5.54352 0.00208292
67 -5.55079 -5.54363 0.00205466
68 -5.54459 -5.54364 0.00202449
69 -5.51953 -5.54329 0.0020251
70 -5.54771 -5.54336 0.00199715
71 -5.54837 -5.54343 0.00197027
72 -5.5197 -5.5431 0.00197026
73 -5.55267 -5.54323 0.00194764
74 -5.55002 -5.54332 0.00192348
75 -5.54274 -5.54331 0.00189785
76 -5.56839 -5.54364 0.00190135
77 -5.55744 -5.54382 0.00188508
78 -5.56304 -5.54407 0.00187695
79 -5.5465 -5.5441 0.00185344
80 -5.51738 -5.54376 0.00186011
81 -5.51208 -5.54337 0.00187782
82 -5.53674 -5.54329 0.00185667
83 -5.52418 -5.54306 0.00184853
84 -5.52106 -5.5428 0.00184498
85 -5.54642 -5.54284 0.00182377
86 -5.54267 -5.54284 0.00180256
87 -5.52406 -5.54262 0.00179472
88 -5.53986 -5.54259 0.0017746
89 -5.51401 -5.54227 0.00178348
90 -5.5296 -5.54213 0.00176921
91 -5.53199 -5.54202 0.00175328
92 -5.53053 -5.54189 0.00173867
93 -5.54834 -5.54196 0.00172135
94 -5.55589 -5.54211 0.00170941
95 -5.54805 -5.54217 0.00169255
96 -5.53916 -5.54214 0.00167521
97 -5.52201 -5.54194 0.00167075
98 -5.55433 -5.54206 0.00165849
99 -5.56475 -5.54229 0.00165749
100 -5.51473 -5.54202 0.00166368
