#BLOCK ACTUAL AVE ERROR
1 0.676446 0.676446 0
2 0.655567 0.666006 0.00738178
3 0.629457 0.653823 0.0110983
4 0.637622 0.649773 0.00903262
5 0.627588 0.645336 0.00824414
6 0.640137 0.644469 0.00691549
7 0.642454 0.644181 0.00593356
8 0.637055 0.643291 0.00525831
9 0.632815 0.642127 0.00480115
10 0.635556 0.64147 0.00436576
11 0.637269 0.641088 0.00398555
12 0.635173 0.640595 0.00368377
13 0.641953 0.640699 0.00340188
14 0.637992 0.640506 0.00316438
15 0.639354 0.640429 0.00295436
16 0.631635 0.639879 0.00282037
17 0.633046 0.639477 0.00268296
18 0.641103 0.639568 0.00253543
19 0.64327 0.639763 0.00240946
20 0.634689 0.639509 0.0023023
21 0.63525 0.639306 0.00220158
22 0.647298 0.639669 0.00213127
23 0.636725 0.639541 0.00204245
24 0.626183 0.638985 0.00203177
25 0.632394 0.638721 0.00196753
26 0.642806 0.638878 0.00189812
27 0.632948 0.638659 0.00184048
28 0.62412 0.638139 0.00184654
29 0.638382 0.638148 0.00178288
30 0.648081 0.638479 0.00175393
31 0.645302 0.638699 0.00171111
32 0.641506 0.638787 0.00165988
33 0.632509 0.638596 0.00162045
34 0.626463 0.63824 0.00161161
35 0.649705 0.638567 0.00159851
36 0.636794 0.638518 0.00155486
37 0.635799 0.638444 0.00151457
38 0.636945 0.638405 0.00147523
39 0.639887 0.638443 0.00143789
40 0.632003 0.638282 0.00141093
41 0.637185 0.638255 0.00137677
42 0.63858 0.638263 0.00134401
43 0.644617 0.638411 0.00132086
44 0.644189 0.638542 0.00129735
45 0.642168 0.638623 0.00127102
46 0.634295 0.638529 0.00124686
47 0.647988 0.63873 0.00123647
48 0.644102 0.638842 0.00121577
49 0.663318 0.639341 0.0012895
50 0.637734 0.639309 0.00126411
51 0.627807 0.639084 0.00125928
52 0.635429 0.639013 0.00123702
53 0.63626 0.638961 0.00121477
54 0.648282 0.639134 0.00120448
55 0.644157 0.639225 0.00118603
56 0.643727 0.639306 0.00116758
57 0.655076 0.639582 0.00117942
58 0.636811 0.639535 0.00116005
59 0.648869 0.639693 0.00115113
60 0.628579 0.639508 0.00114675
61 0.645098 0.639599 0.00113161
62 0.642189 0.639641 0.00111412
63 0.625029 0.639409 0.00112032
64 0.635008 0.63934 0.00110493
65 0.643003 0.639397 0.00108936
66 0.634193 0.639318 0.00107571
67 0.641661 0.639353 0.00106022
68 0.626983 0.639171 0.00106012
69 0.616735 0.638846 0.00109349
70 0.632013 0.638748 0.00108221
71 0.63722 0.638727 0.00106718
72 0.644155 0.638802 0.00105502
73 0.6676 0.639196 0.00111188
74 0.64533 0.639279 0.00109994
75 0.647943 0.639395 0.00109133
76 0.64361 0.63945 0.00107837
77 0.627899 0.6393 0.00107475
78 0.645463 0.639379 0.00106388
79 0.646449 0.639469 0.00105417
80 0.626424 0.639306 0.00105352
81 0.638193 0.639292 0.00104061
82 0.636722 0.639261 0.00102839
83 0.634824 0.639207 0.00101739
84 0.625107 0.639039 0.00101903
85 0.636835 0.639013 0.00100737
86 0.637103 0.638991 0.000995901
87 0.628085 0.638866 0.000992313
88 0.627673 0.638739 0.000989153
89 0.637258 0.638722 0.000978179
90 0.636666 0.638699 0.000967577
91 0.631086 0.638615 0.000960555
92 0.65071 0.638747 0.000959067
93 0.643361 0.638797 0.000950037
94 0.642786 0.638839 0.000940878
95 0.636861 0.638818 0.000931204
96 0.637437 0.638804 0.000921615
97 0.634549 0.63876 0.000913158
98 0.641124 0.638784 0.000904158
99 0.633418 0.63873 0.000896648
100 0.633786 0.63868 0.000889044
