#BLOCK ACTUAL AVE ERROR
1 1.09858 1.09858 0
2 1.02799 1.06328 0.0249546
3 1.05151 1.05936 0.0169425
4 1.05161 1.05742 0.0128172
5 1.0364 1.05322 0.0109214
6 1.03555 1.05027 0.00948977
7 1.05222 1.05055 0.00813815
8 1.03801 1.04898 0.00727022
9 1.05171 1.04929 0.00646873
10 1.08011 1.05237 0.00651519
11 1.04343 1.05156 0.0059734
12 1.05206 1.0516 0.00547577
13 1.03232 1.05012 0.00525143
14 1.03509 1.04904 0.00498482
15 1.04404 1.04871 0.00466363
16 1.02069 1.04696 0.00468951
17 1.05488 1.04742 0.00443675
18 1.05876 1.04805 0.0042347
19 1.07671 1.04956 0.00427206
20 1.05047 1.04961 0.0040587
21 1.04835 1.04955 0.00386588
22 1.06541 1.05027 0.00375676
23 1.05444 1.05045 0.00359781
24 1.05648 1.0507 0.00345667
25 1.05326 1.0508 0.00331992
26 1.03869 1.05034 0.00322475
27 1.02259 1.04931 0.00326496
28 1.05305 1.04944 0.00315108
29 1.03819 1.04905 0.00306622
30 1.02697 1.04832 0.0030511
31 1.05729 1.04861 0.00296639
32 1.07024 1.04928 0.00294967
33 1.05892 1.04958 0.00287471
34 1.04512 1.04945 0.00279315
35 1.04451 1.0493 0.0027169
36 1.02715 1.04869 0.00271025
37 1.05601 1.04889 0.0026442
38 1.07083 1.04946 0.00263689
39 1.05713 1.04966 0.00257659
40 1.05089 1.04969 0.00251236
41 1.0518 1.04974 0.00245161
42 1.04709 1.04968 0.00239405
43 1.03352 1.0493 0.00236769
44 1.06731 1.04971 0.00234896
45 1.04996 1.04972 0.00229677
46 1.03833 1.04947 0.00226014
47 1.03729 1.04921 0.00222687
48 1.0209 1.04862 0.00225722
49 1.06225 1.0489 0.00222821
50 1.06762 1.04927 0.00221487
51 1.06978 1.04968 0.00220764
52 1.02237 1.04915 0.00222674
53 1.04911 1.04915 0.00218473
54 1.03487 1.04889 0.00216021
55 1.06564 1.04919 0.0021423
56 1.05236 1.04925 0.00210479
57 1.04737 1.04921 0.00206812
58 1.02721 1.04883 0.00206695
59 1.04432 1.04876 0.00203333
60 1.05463 1.04886 0.00200179
61 1.0393 1.0487 0.0019751
62 1.05412 1.04879 0.00194517
63 1.05146 1.04883 0.00191476
64 1.03171 1.04856 0.00190344
65 1.06625 1.04883 0.00189351
66 1.03553 1.04863 0.00187552
67 1.0519 1.04868 0.00184816
68 1.07027 1.049 0.00184805
69 1.04955 1.04901 0.00182129
70 1.03489 1.04881 0.0018064
71 1.053 1.04886 0.00178192
72 1.05583 1.04896 0.00175979
73 1.05211 1.049 0.00173622
74 1.05345 1.04906 0.0017138
75 1.01842 1.04866 0.00173897
76 1.04097 1.04855 0.00171903
77 1.05275 1.04861 0.00169757
78 1.05113 1.04864 0.00167611
79 1.0345 1.04846 0.00166443
80 1.04657 1.04844 0.0016438
81 1.0506 1.04847 0.00162372
82 1.02523 1.04818 0.00162846
83 1.06019 1.04833 0.00161526
84 1.04209 1.04825 0.00159774
85 1.02929 1.04803 0.00159444
86 1.04036 1.04794 0.00157839
87 1.03539 1.0478 0.00156682
88 1.05821 1.04791 0.00155348
89 1.04634 1.0479 0.00153613
90 1.04112 1.04782 0.0015209
91 1.06094 1.04797 0.001511
92 1.03603 1.04784 0.00150014
93 1.04458 1.0478 0.00148441
94 1.04169 1.04774 0.00147005
95 1.0525 1.04779 0.00145543
96 1.05679 1.04788 0.00144329
97 1.04376 1.04784 0.00142903
98 1.05343 1.04789 0.00141559
99 1.03232 1.04774 0.00141
100 1.05145 1.04777 0.00139639
