#BLOCK ACTUAL AVE ERROR
1 -3.34386 -3.34386 0
2 -3.34367 -3.34376 6.74759e-05
3 -3.34394 -3.34382 6.59958e-05
4 -3.34292 -3.3436 0.000202229
5 -3.34203 -3.34328 0.000322863
6 -3.34374 -3.34336 0.000277851
7 -3.34309 -3.34332 0.000240888
8 -3.34336 -3.34333 0.000210839
9 -3.34222 -3.3432 0.000220483
10 -3.34401 -3.34328 0.000212653
11 -3.34427 -3.34337 0.000211229
12 -3.3422 -3.34328 0.000214986
13 -3.34432 -3.34336 0.000212877
14 -3.34421 -3.34342 0.000206301
15 -3.34336 -3.34341 0.000192579
16 -3.34358 -3.34342 0.000180839
17 -3.34542 -3.34354 0.000204877
18 -3.34264 -3.34349 0.00019949
19 -3.3436 -3.3435 0.000189075
20 -3.344 -3.34352 0.000181313
21 -3.34443 -3.34357 0.000177797
22 -3.34076 -3.34344 0.000210443
23 -3.34387 -3.34346 0.000202117
24 -3.34345 -3.34346 0.000193696
25 -3.34306 -3.34344 0.000186604
26 -3.34301 -3.34342 0.000180175
27 -3.34409 -3.34345 0.000175191
28 -3.34535 -3.34352 0.000181549
29 -3.34474 -3.34356 0.000180105
30 -3.346 -3.34364 0.000191605
31 -3.34451 -3.34367 0.000187453
32 -3.34436 -3.34369 0.000182847
33 -3.34359 -3.34369 0.000177331
34 -3.34517 -3.34373 0.000177366
35 -3.34216 -3.34369 0.000177903
36 -3.34362 -3.34368 0.00017297
37 -3.34374 -3.34369 0.000168302
38 -3.34481 -3.34371 0.000166466
39 -3.34437 -3.34373 0.000163047
40 -3.34197 -3.34369 0.000164788
41 -3.34336 -3.34368 0.000160963
42 -3.34669 -3.34375 0.000172328
43 -3.34418 -3.34376 0.000168605
44 -3.3438 -3.34376 0.000164775
45 -3.34487 -3.34379 0.000162929
46 -3.34285 -3.34377 0.000160666
47 -3.34184 -3.34373 0.000162404
48 -3.34247 -3.3437 0.000161103
49 -3.34242 -3.34367 0.000159905
50 -3.34233 -3.34365 0.00015895
51 -3.34137 -3.3436 0.000161995
52 -3.34448 -3.34362 0.000159759
53 -3.34625 -3.34367 0.000164295
54 -3.34337 -3.34366 0.000161347
55 -3.34373 -3.34366 0.000158419
56 -3.3428 -3.34365 0.000156343
57 -3.34344 -3.34364 0.000153641
58 -3.34464 -3.34366 0.000151943
59 -3.34593 -3.3437 0.000154147
60 -3.34521 -3.34373 0.000153625
61 -3.3432 -3.34372 0.000151345
62 -3.3434 -3.34371 0.000148991
63 -3.3444 -3.34372 0.000147023
64 -3.34514 -3.34374 0.000146388
65 -3.34496 -3.34376 0.000145317
66 -3.3423 -3.34374 0.000144806
67 -3.34504 -3.34376 0.000143938
68 -3.34583 -3.34379 0.000145018
69 -3.34444 -3.3438 0.00014322
70 -3.34282 -3.34379 0.000141863
71 -3.34654 -3.34383 0.000145064
72 -3.34168 -3.3438 0.000146083
73 -3.34395 -3.3438 0.000144098
74 -3.34409 -3.3438 0.000142204
75 -3.34277 -3.34379 0.000140967
76 -3.34414 -3.34379 0.000139187
77 -3.34353 -3.34379 0.000137422
78 -3.34589 -3.34382 0.000138278
79 -3.34392 -3.34382 0.000136535
80 -3.3427 -3.3438 0.000135538
81 -3.34451 -3.34381 0.000134142
82 -3.34238 -3.34379 0.000133639
83 -3.34402 -3.3438 0.000132058
84 -3.3451 -3.34381 0.00013139
85 -3.34532 -3.34383 0.000131029
86 -3.34129 -3.3438 0.00013279
87 -3.3454 -3.34382 0.000132531
88 -3.34319 -3.34381 0.000131219
89 -3.34156 -3.34379 0.000132173
90 -3.34344 -3.34378 0.00013076
91 -3.3425 -3.34377 0.000130083
92 -3.34336 -3.34376 0.000128746
93 -3.34547 -3.34378 0.000128654
94 -3.34446 -3.34379 0.000127485
95 -3.34265 -3.34378 0.000126708
96 -3.34421 -3.34378 0.000125467
97 -3.34365 -3.34378 0.000124181
98 -3.34372 -3.34378 0.000122915
99 -3.34551 -3.3438 0.000122912
100 -3.34427 -3.3438 0.000121774
