#BLOCK ACTUAL AVE ERROR
1 -5.09685 -5.09685 0
2 -5.01002 -5.05343 0.0306967
3 -5.03379 -5.04688 0.0211517
4 -5.03544 -5.04402 0.0160562
5 -5.03895 -5.04301 0.012877
6 -5.00836 -5.03723 0.0119559
7 -5.02797 -5.03591 0.010321
8 -4.99038 -5.03022 0.0104831
9 -5.02696 -5.02986 0.00932458
10 -5.02567 -5.02944 0.0084015
11 -5.02613 -5.02914 0.00764311
12 -5.00481 -5.02711 0.00727006
13 -5.03503 -5.02772 0.0067363
14 -4.97962 -5.02428 0.00707726
15 -5.0211 -5.02407 0.00660863
16 -4.98974 -5.02192 0.00653467
17 -5.01016 -5.02123 0.00618678
18 -5.00596 -5.02038 0.00590098
19 -4.97905 -5.01821 0.00597806
20 -5.01347 -5.01797 0.00568385
21 -4.98808 -5.01655 0.0055886
22 -5.01703 -5.01657 0.00533462
23 -5.04303 -5.01772 0.00522527
24 -5.00689 -5.01727 0.00502698
25 -4.99222 -5.01627 0.00492473
26 -5.04891 -5.01752 0.0048927
27 -4.99474 -5.01668 0.00478373
28 -5.0281 -5.01709 0.00463024
29 -5.01015 -5.01685 0.00447676
30 -5.03083 -5.01731 0.00435174
31 -5.01076 -5.0171 0.00421648
32 -4.98385 -5.01606 0.00421078
33 -5.00498 -5.01573 0.00409657
34 -5.02875 -5.01611 0.00399394
35 -4.98982 -5.01536 0.00394985
36 -4.98513 -5.01452 0.00392839
37 -5.0245 -5.01479 0.00383147
38 -4.99964 -5.01439 0.00375131
39 -4.99098 -5.01379 0.00370285
40 -5.01789 -5.01389 0.00361169
41 -4.98816 -5.01326 0.00357773
42 -5.05597 -5.01428 0.00363419
43 -4.96782 -5.0132 0.00370683
44 -4.97892 -5.01242 0.00370357
45 -5.02417 -5.01268 0.00363045
46 -5.01237 -5.01268 0.00355154
47 -5.01178 -5.01266 0.00347602
48 -5.01806 -5.01277 0.00340543
49 -4.98469 -5.0122 0.00338381
50 -4.98679 -5.01169 0.00335407
51 -4.99273 -5.01132 0.00330885
52 -5.01504 -5.01139 0.00324599
53 -5.02921 -5.01172 0.00320212
54 -5.04045 -5.01226 0.00318671
55 -5.01155 -5.01224 0.0031288
56 -5.02294 -5.01243 0.00307876
57 -5.01643 -5.0125 0.00302554
58 -4.98304 -5.012 0.00301574
59 -4.98086 -5.01147 0.00301045
60 -4.99213 -5.01115 0.00297749
61 -5.04467 -5.0117 0.00297895
62 -5.01067 -5.01168 0.00293095
63 -5.0048 -5.01157 0.00288646
64 -4.98432 -5.01114 0.0028726
65 -4.98623 -5.01076 0.00285387
66 -5.02159 -5.01093 0.00281534
67 -5.02666 -5.01116 0.0027831
68 -4.98989 -5.01085 0.0027597
69 -4.98271 -5.01044 0.00274966
70 -5.03208 -5.01075 0.00272771
71 -4.98373 -5.01037 0.0027157
72 -4.99868 -5.01021 0.00268283
73 -4.99158 -5.00995 0.00265819
74 -4.99619 -5.00976 0.00262876
75 -4.99524 -5.00957 0.00260084
76 -5.02777 -5.00981 0.00257762
77 -5.02037 -5.00995 0.00254779
78 -5.00869 -5.00993 0.00251518
79 -4.98218 -5.00958 0.00250776
80 -5.01175 -5.00961 0.00247656
81 -5.04655 -5.01006 0.00248761
82 -5.01059 -5.01007 0.00245729
83 -4.95672 -5.00943 0.00251033
84 -5.01923 -5.00954 0.00248316
85 -4.99959 -5.00943 0.0024567
86 -4.99565 -5.00927 0.00243335
87 -4.96923 -5.00881 0.00244851
88 -4.99194 -5.00861 0.00242817
89 -4.99218 -5.00843 0.0024079
90 -4.96267 -5.00792 0.00243423
91 -4.99889 -5.00782 0.00240951
92 -5.00107 -5.00775 0.00238443
93 -4.97265 -5.00737 0.00238847
94 -5.00638 -5.00736 0.00236308
95 -4.96857 -5.00695 0.00237322
96 -5.02401 -5.00713 0.00235514
97 -5.00148 -5.00707 0.00233158
98 -5.00911 -5.00709 0.00230788
99 -5.00204 -5.00704 0.00228513
100 -4.97742 -5.00675 0.00228139
