#BLOCK ACTUAL AVE ERROR
1 0.996635 0.996635 0
2 0.899258 0.947946 0.034428
3 0.915991 0.937295 0.0245445
4 0.933863 0.936437 0.0184234
5 0.923708 0.933891 0.0149135
6 0.898134 0.927931 0.0135665
7 0.936377 0.929138 0.011682
8 0.918662 0.927828 0.0102949
9 0.935433 0.928673 0.00918561
10 0.908768 0.926683 0.00847999
11 0.934944 0.927434 0.00774226
12 0.946654 0.929035 0.00726086
13 0.893053 0.926268 0.00721061
14 0.938576 0.927147 0.00674896
15 0.936936 0.927799 0.0063305
16 0.919959 0.927309 0.00595378
17 0.923105 0.927062 0.00560869
18 0.91317 0.92629 0.00534994
19 0.928276 0.926395 0.00506938
20 0.945563 0.927353 0.00490567
21 0.914889 0.92676 0.00470783
22 0.917638 0.926345 0.00451206
23 0.924303 0.926256 0.00431676
24 0.925057 0.926206 0.00413718
25 0.91157 0.925621 0.0040129
26 0.919086 0.925369 0.00386642
27 0.940222 0.92592 0.00376215
28 0.910592 0.925372 0.0036674
29 0.947346 0.92613 0.00361837
30 0.939061 0.926561 0.00352334
31 0.942208 0.927066 0.00344564
32 0.927965 0.927094 0.00333808
33 0.909943 0.926574 0.00327714
34 0.930627 0.926693 0.00318292
35 0.940844 0.927098 0.00311755
36 0.923932 0.92701 0.00303219
37 0.90937 0.926533 0.00298749
38 0.938748 0.926854 0.00292611
39 0.947696 0.927389 0.00289947
40 0.92632 0.927362 0.00282711
41 0.916173 0.927089 0.0027713
42 0.943083 0.92747 0.00273135
43 0.929017 0.927506 0.00266807
44 0.939369 0.927775 0.00262102
45 0.921378 0.927633 0.00256662
46 0.929692 0.927678 0.00251122
47 0.9376 0.927889 0.00246664
48 0.924116 0.927811 0.00241651
49 0.941618 0.928092 0.00238357
50 0.927138 0.928073 0.00233597
51 0.945381 0.928413 0.00231469
52 0.948627 0.928801 0.00230258
53 0.906573 0.928382 0.00229702
54 0.909266 0.928028 0.0022816
55 0.943534 0.92831 0.00225746
56 0.929086 0.928324 0.00221719
57 0.914267 0.928077 0.00219197
58 0.948639 0.928432 0.00218266
59 0.945977 0.928729 0.00216582
60 0.904739 0.928329 0.00216632
61 0.935413 0.928445 0.00213392
62 0.930588 0.92848 0.00209978
63 0.938199 0.928634 0.00207211
64 0.945331 0.928895 0.00205609
65 0.932414 0.928949 0.00202517
66 0.933055 0.929011 0.00199544
67 0.908991 0.928713 0.00198791
68 0.931588 0.928755 0.00195912
69 0.945886 0.929003 0.0019464
70 0.912434 0.928766 0.00193293
71 0.901858 0.928387 0.00194251
72 0.897836 0.927963 0.00196133
73 0.921834 0.927879 0.00193626
74 0.930831 0.927919 0.0019105
75 0.954452 0.928273 0.0019175
76 0.940332 0.928431 0.00189883
77 0.901895 0.928087 0.00190518
78 0.909241 0.927845 0.00189602
79 0.947823 0.928098 0.00188881
80 0.949262 0.928363 0.00188363
81 0.932069 0.928408 0.00186093
82 0.914467 0.928238 0.00184599
83 0.909576 0.928014 0.00183739
84 0.955955 0.928346 0.00184538
85 0.940959 0.928495 0.00182963
86 0.912994 0.928314 0.00181721
87 0.912548 0.928133 0.00180533
88 0.924597 0.928093 0.00178527
89 0.94713 0.928307 0.00177797
90 0.929077 0.928315 0.00175824
91 0.93377 0.928375 0.00173994
92 0.910228 0.928178 0.00173217
93 0.937728 0.928281 0.00171659
94 0.9059 0.928043 0.00171476
95 0.922595 0.927985 0.00169767
96 0.908725 0.927785 0.0016918
97 0.911824 0.92762 0.00168234
98 0.90456 0.927385 0.00168155
99 0.926277 0.927374 0.0016646
100 0.937643 0.927476 0.00165112
