#BLOCK ACTUAL AVE ERROR
1 -5.10119 -5.10119 0
2 -5.02814 -5.06467 0.0258296
3 -5.02289 -5.05074 0.0206342
4 -5.03956 -5.04795 0.0156639
5 -5.0491 -5.04818 0.0125328
6 -4.97255 -5.03557 0.0155394
7 -5.00311 -5.03094 0.0139944
8 -5.03146 -5.031 0.0122452
9 -4.97321 -5.02458 0.0124551
10 -5.00676 -5.0228 0.0113364
11 -5.00891 -5.02154 0.0103758
12 -4.99135 -5.01902 0.00981141
13 -5.00697 -5.01809 0.00910039
14 -5.00589 -5.01722 0.00849201
15 -5.01094 -5.0168 0.00793619
16 -5.02021 -5.01702 0.00744304
17 -4.9923 -5.01556 0.00714582
18 -5.05843 -5.01794 0.00713471
19 -5.02559 -5.01835 0.00677054
20 -5.03971 -5.01941 0.00651571
21 -5.03758 -5.02028 0.0062626
22 -5.02512 -5.0205 0.00598181
23 -5.02227 -5.02058 0.00572223
24 -5.00565 -5.01995 0.00551747
25 -5.01213 -5.01964 0.00530564
26 -5.02161 -5.01972 0.00510211
27 -4.98346 -5.01837 0.00508675
28 -5.02266 -5.01853 0.00490738
29 -5.0195 -5.01856 0.00473828
30 -5.03443 -5.01909 0.00460978
31 -5.00918 -5.01877 0.00447214
32 -4.9974 -5.0181 0.00438199
33 -5.00705 -5.01777 0.00426198
34 -4.98511 -5.01681 0.00424349
35 -4.99366 -5.01615 0.00417347
36 -5.017 -5.01617 0.0040576
37 -5.0062 -5.0159 0.00395687
38 -5.00878 -5.01571 0.00385717
39 -4.99841 -5.01527 0.00378371
40 -5.01598 -5.01529 0.00368916
41 -5.0105 -5.01517 0.00360102
42 -5.03243 -5.01558 0.00353865
43 -5.0301 -5.01592 0.00347243
44 -5.01738 -5.01595 0.00339367
45 -5.0078 -5.01577 0.00332309
46 -5.03831 -5.01626 0.00328676
47 -5.0298 -5.01655 0.00322943
48 -5.01111 -5.01644 0.00316413
49 -5.01665 -5.01644 0.00309956
50 -5.03058 -5.01672 0.00305045
51 -5.00427 -5.01648 0.0030004
52 -5.03987 -5.01693 0.00297622
53 -4.9851 -5.01633 0.00298002
54 -5.04009 -5.01677 0.00295716
55 -5.01124 -5.01667 0.0029051
56 -5.01126 -5.01657 0.00285483
57 -4.98656 -5.01604 0.00285287
58 -5.01377 -5.01601 0.00280395
59 -5.02923 -5.01623 0.00276537
60 -5.03451 -5.01653 0.00273601
61 -5.00839 -5.0164 0.00269441
62 -5.00495 -5.01622 0.00265728
63 -5.02766 -5.0164 0.0026213
64 -5.03028 -5.01661 0.00258931
65 -5.02562 -5.01675 0.00255317
66 -4.98698 -5.0163 0.00255402
67 -5.0291 -5.01649 0.00252304
68 -5.00869 -5.01638 0.00248854
69 -5.04212 -5.01675 0.00248027
70 -4.95661 -5.01589 0.00258938
71 -4.98983 -5.01552 0.00257878
72 -5.01126 -5.01547 0.00254365
73 -5.0012 -5.01527 0.0025163
74 -5.01612 -5.01528 0.00248232
75 -5.00956 -5.01521 0.00245039
76 -4.9958 -5.01495 0.00243141
77 -5.02182 -5.01504 0.00240148
78 -5.00491 -5.01491 0.00237419
79 -5.05324 -5.01539 0.0023932
80 -5.02433 -5.01551 0.00236589
81 -5.00269 -5.01535 0.00234196
82 -5.04102 -5.01566 0.00233422
83 -5.00062 -5.01548 0.00231312
84 -5.00052 -5.0153 0.00229243
85 -5.01157 -5.01526 0.00226588
86 -5.02652 -5.01539 0.00224332
87 -5.02554 -5.01551 0.00222057
88 -5.00015 -5.01533 0.00220218
89 -5.02535 -5.01544 0.00218031
90 -5.04835 -5.01581 0.00218652
91 -5.00806 -5.01572 0.00216415
92 -5.01914 -5.01576 0.00214094
93 -5.02659 -5.01588 0.00212109
94 -4.97511 -5.01544 0.0021424
95 -5.02498 -5.01554 0.0021222
96 -5.00389 -5.01542 0.00210356
97 -5.03593 -5.01563 0.00209247
98 -5.04988 -5.01598 0.0021001
99 -4.99703 -5.01579 0.0020876
100 -5.03399 -5.01597 0.00207464
