#BLOCK ACTUAL AVE ERROR
1 1.16998 1.16998 0
2 1.12081 1.1454 0.0173857
3 1.09858 1.12979 0.0172254
4 1.11125 1.12516 0.013528
5 1.12544 1.12521 0.0108226
6 1.11549 1.12359 0.00913936
7 1.12389 1.12363 0.00783384
8 1.12014 1.1232 0.00686681
9 1.11094 1.12184 0.00623746
10 1.10689 1.12034 0.0057901
11 1.09459 1.118 0.0057175
12 1.11035 1.11736 0.00527648
13 1.12598 1.11802 0.00491205
14 1.1273 1.11869 0.00460563
15 1.10005 1.11744 0.004463
16 1.10061 1.11639 0.00430623
17 1.09249 1.11499 0.00427635
18 1.10674 1.11453 0.00406323
19 1.07483 1.11244 0.00435362
20 1.12066 1.11285 0.00415527
21 1.11411 1.11291 0.00395784
22 1.10542 1.11257 0.00379253
23 1.08828 1.11151 0.00377182
24 1.11578 1.11169 0.00361884
25 1.1245 1.1122 0.00351016
26 1.10334 1.11186 0.00339169
27 1.11827 1.1121 0.00327435
28 1.09981 1.11166 0.00318671
29 1.09652 1.11114 0.0031193
30 1.12272 1.11152 0.00303911
31 1.10842 1.11142 0.00294272
32 1.10206 1.11113 0.00286527
33 1.11058 1.11112 0.00277849
34 1.11933 1.11136 0.00270725
35 1.09279 1.11083 0.00268136
36 1.10152 1.11057 0.00261929
37 1.10825 1.11051 0.00254925
38 1.10348 1.11032 0.00248885
39 1.07717 1.10947 0.00256609
40 1.09314 1.10906 0.00253422
41 1.1014 1.10888 0.00247929
42 1.13264 1.10944 0.002484
43 1.10113 1.10925 0.00243375
44 1.09808 1.10899 0.00239163
45 1.10751 1.10896 0.00233871
46 1.11636 1.10912 0.00229339
47 1.09108 1.10874 0.00227649
48 1.11633 1.1089 0.00223454
49 1.10954 1.10891 0.00218898
50 1.09014 1.10853 0.00217715
51 1.0975 1.10832 0.00214518
52 1.11021 1.10835 0.00210424
53 1.08305 1.10788 0.002118
54 1.1341 1.10836 0.00213373
55 1.10662 1.10833 0.00209517
56 1.12981 1.10871 0.00209258
57 1.10186 1.10859 0.00205932
58 1.09689 1.10839 0.00203368
59 1.12212 1.10862 0.00201248
60 1.12812 1.10895 0.00200501
61 1.12351 1.10919 0.00198629
62 1.14773 1.10981 0.00204923
63 1.10367 1.10971 0.00201902
64 1.12134 1.10989 0.00199564
65 1.09064 1.1096 0.00198681
66 1.12063 1.10977 0.00196372
67 1.07879 1.1093 0.00198809
68 1.10335 1.10922 0.00196078
69 1.07073 1.10866 0.00201015
70 1.13853 1.10908 0.00202623
71 1.11089 1.10911 0.00199785
72 1.11101 1.10914 0.00197028
73 1.0933 1.10892 0.00195519
74 1.09579 1.10874 0.00193681
75 1.10411 1.10868 0.00191196
76 1.09699 1.10853 0.00189298
77 1.09495 1.10835 0.00187659
78 1.11343 1.10841 0.00185366
79 1.10872 1.10842 0.0018302
80 1.12247 1.10859 0.00181573
81 1.10864 1.10859 0.00179331
82 1.11308 1.10865 0.00177227
83 1.08738 1.10839 0.00176936
84 1.12185 1.10855 0.00175554
85 1.11279 1.1086 0.00173559
86 1.1445 1.10902 0.00176488
87 1.11197 1.10905 0.00174492
88 1.10259 1.10898 0.00172664
89 1.1282 1.1092 0.00172069
90 1.10281 1.10913 0.00170304
91 1.12825 1.10934 0.00169723
92 1.1011 1.10925 0.00168114
93 1.10809 1.10923 0.00166311
94 1.10404 1.10918 0.00164634
95 1.11271 1.10922 0.00162943
96 1.09595 1.10908 0.00161831
97 1.12531 1.10925 0.00161025
98 1.10629 1.10922 0.0015941
99 1.11305 1.10925 0.00157847
100 1.14105 1.10957 0.00159438
