#BLOCK ACTUAL AVE ERROR
1 -4.40158 -4.40158 0
2 -4.40216 -4.40187 0.000205472
3 -4.40129 -4.40168 0.000209756
4 -4.39836 -4.40085 0.00073439
5 -4.40239 -4.40116 0.00064916
6 -4.40137 -4.40119 0.000541955
7 -4.40202 -4.40131 0.000477131
8 -4.40138 -4.40132 0.000417575
9 -4.39762 -4.40091 0.000536223
10 -4.40031 -4.40085 0.000485878
11 -4.40092 -4.40086 0.000441746
12 -4.39847 -4.40066 0.000447499
13 -4.39833 -4.40048 0.000447502
14 -4.39963 -4.40042 0.000419566
15 -4.40005 -4.40039 0.000392305
16 -4.39912 -4.40031 0.000375782
17 -4.39795 -4.40017 0.000378534
18 -4.39893 -4.4001 0.000363707
19 -4.40081 -4.40014 0.000346439
20 -4.40205 -4.40024 0.000342039
21 -4.4027 -4.40035 0.000345227
22 -4.40015 -4.40035 0.000329659
23 -4.40067 -4.40036 0.000315627
24 -4.40059 -4.40037 0.000302626
25 -4.40198 -4.40043 0.000297291
26 -4.40207 -4.4005 0.000292453
27 -4.40055 -4.4005 0.000281628
28 -4.40309 -4.40059 0.000286424
29 -4.39691 -4.40046 0.000303348
30 -4.40061 -4.40047 0.000293278
31 -4.40003 -4.40046 0.000284155
32 -4.39928 -4.40042 0.000277638
33 -4.39972 -4.4004 0.000270039
34 -4.39955 -4.40037 0.000263235
35 -4.40198 -4.40042 0.000259699
36 -4.40194 -4.40046 0.000255899
37 -4.40316 -4.40053 0.000259158
38 -4.40166 -4.40056 0.000254032
39 -4.40274 -4.40062 0.000253576
40 -4.40066 -4.40062 0.000247239
41 -4.40022 -4.40061 0.000241401
42 -4.39935 -4.40058 0.000237498
43 -4.40168 -4.40061 0.000233358
44 -4.39931 -4.40058 0.000229896
45 -4.40251 -4.40062 0.000228783
46 -4.39762 -4.40055 0.000232945
47 -4.39813 -4.4005 0.000233617
48 -4.40027 -4.4005 0.000228801
49 -4.4004 -4.4005 0.00022414
50 -4.4005 -4.4005 0.000219658
51 -4.40171 -4.40052 0.000216644
52 -4.40175 -4.40054 0.00021376
53 -4.40022 -4.40054 0.000209811
54 -4.39896 -4.40051 0.000207941
55 -4.39836 -4.40047 0.000207805
56 -4.39909 -4.40044 0.000205548
57 -4.40048 -4.40045 0.000201943
58 -4.39958 -4.40043 0.000199011
59 -4.40025 -4.40043 0.000195661
60 -4.39949 -4.40041 0.000193027
61 -4.39891 -4.40039 0.000191419
62 -4.39748 -4.40034 0.000194002
63 -4.40023 -4.40034 0.000190931
64 -4.40003 -4.40033 0.000188008
65 -4.4025 -4.40037 0.000188037
66 -4.39941 -4.40035 0.000185748
67 -4.4007 -4.40036 0.000183046
68 -4.39922 -4.40034 0.000181118
69 -4.40002 -4.40034 0.000178552
70 -4.40029 -4.40034 0.000176003
71 -4.39818 -4.40031 0.000176127
72 -4.39816 -4.40028 0.000176185
73 -4.40062 -4.40028 0.000173835
74 -4.39933 -4.40027 0.000171964
75 -4.39987 -4.40026 0.000169751
76 -4.39825 -4.40024 0.000169569
77 -4.40065 -4.40024 0.000167453
78 -4.40095 -4.40025 0.00016555
79 -4.39923 -4.40024 0.000163952
80 -4.40086 -4.40024 0.000162087
81 -4.39983 -4.40024 0.000160165
82 -4.40141 -4.40025 0.000158847
83 -4.4008 -4.40026 0.000157069
84 -4.40068 -4.40027 0.000155279
85 -4.3999 -4.40026 0.000153512
86 -4.40092 -4.40027 0.000151917
87 -4.40168 -4.40029 0.00015104
88 -4.4001 -4.40028 0.000149339
89 -4.39908 -4.40027 0.000148267
90 -4.39967 -4.40026 0.000146771
91 -4.40052 -4.40027 0.000145187
92 -4.4015 -4.40028 0.000144224
93 -4.40074 -4.40028 0.00014276
94 -4.40141 -4.4003 0.000141742
95 -4.39851 -4.40028 0.000141498
96 -4.40019 -4.40028 0.000140026
97 -4.39914 -4.40026 0.000139071
98 -4.40018 -4.40026 0.000137655
99 -4.40079 -4.40027 0.000136369
100 -4.39955 -4.40026 0.000135193
