#BLOCK ACTUAL AVE ERROR
1 -4.70382 -4.70382 0
2 -4.70349 -4.70365 0.000116456
3 -4.69815 -4.70182 0.00149944
4 -4.70083 -4.70157 0.00114477
5 -4.70162 -4.70158 0.000915855
6 -4.70056 -4.70141 0.000778756
7 -4.70222 -4.70153 0.000675997
8 -4.70184 -4.70156 0.000592607
9 -4.69996 -4.70139 0.000553046
10 -4.70234 -4.70148 0.000505989
11 -4.70077 -4.70142 0.000464153
12 -4.70082 -4.70137 0.000428143
13 -4.69957 -4.70123 0.000417027
14 -4.70113 -4.70122 0.0003873
15 -4.70265 -4.70132 0.000372971
16 -4.70175 -4.70134 0.000350645
17 -4.70132 -4.70134 0.000330021
18 -4.69941 -4.70123 0.000328743
19 -4.70212 -4.70128 0.00031476
20 -4.69999 -4.70122 0.000305584
21 -4.70132 -4.70122 0.00029107
22 -4.70116 -4.70122 0.000277852
23 -4.70264 -4.70128 0.000272559
24 -4.70262 -4.70134 0.000266873
25 -4.69897 -4.70124 0.000272509
26 -4.70008 -4.7012 0.000265669
27 -4.70374 -4.70129 0.000271982
28 -4.70174 -4.70131 0.00026275
29 -4.70333 -4.70138 0.000262808
30 -4.70124 -4.70137 0.000254088
31 -4.7018 -4.70139 0.000246273
32 -4.70042 -4.70136 0.000240404
33 -4.70062 -4.70133 0.000234142
34 -4.70119 -4.70133 0.000227292
35 -4.70296 -4.70138 0.000225523
36 -4.70275 -4.70141 0.000222458
37 -4.7013 -4.70141 0.000216467
38 -4.70117 -4.70141 0.000210861
39 -4.70174 -4.70141 0.000205626
40 -4.70186 -4.70142 0.000200786
41 -4.69927 -4.70137 0.000202625
42 -4.69932 -4.70132 0.0002036
43 -4.70323 -4.70137 0.000203641
44 -4.70361 -4.70142 0.000205305
45 -4.70179 -4.70143 0.000200908
46 -4.69922 -4.70138 0.000202194
47 -4.70125 -4.70138 0.00019791
48 -4.70099 -4.70137 0.000193948
49 -4.70138 -4.70137 0.00018999
50 -4.70272 -4.7014 0.000188102
51 -4.70027 -4.70137 0.000185703
52 -4.69976 -4.70134 0.000184705
53 -4.70174 -4.70135 0.000181369
54 -4.70062 -4.70134 0.000178517
55 -4.70277 -4.70136 0.000177173
56 -4.70362 -4.7014 0.00017852
57 -4.7009 -4.70139 0.000175609
58 -4.70509 -4.70146 0.000183805
59 -4.70467 -4.70151 0.000188583
60 -4.70084 -4.7015 0.000185774
61 -4.70184 -4.70151 0.000182812
62 -4.70065 -4.70149 0.000180383
63 -4.70126 -4.70149 0.000177558
64 -4.70061 -4.70148 0.000175313
65 -4.69886 -4.70144 0.000177182
66 -4.69934 -4.7014 0.000177322
67 -4.70047 -4.70139 0.000175227
68 -4.7014 -4.70139 0.00017265
69 -4.69966 -4.70136 0.000171966
70 -4.70012 -4.70135 0.000170426
71 -4.70059 -4.70134 0.000168362
72 -4.69924 -4.70131 0.000168516
73 -4.70193 -4.70132 0.000166421
74 -4.70117 -4.70131 0.000164183
75 -4.70041 -4.7013 0.000162438
76 -4.70546 -4.70136 0.000169264
77 -4.70325 -4.70138 0.000168852
78 -4.702 -4.70139 0.000166875
79 -4.70197 -4.7014 0.000164926
80 -4.69965 -4.70137 0.000164298
81 -4.70058 -4.70136 0.000162562
82 -4.69926 -4.70134 0.000162588
83 -4.70121 -4.70134 0.000160636
84 -4.70097 -4.70133 0.000158784
85 -4.69965 -4.70131 0.000158149
86 -4.69961 -4.70129 0.000157542
87 -4.70012 -4.70128 0.000156308
88 -4.70071 -4.70127 0.000154668
89 -4.69949 -4.70125 0.00015422
90 -4.69804 -4.70122 0.000156581
91 -4.69959 -4.7012 0.000155881
92 -4.70038 -4.70119 0.000154445
93 -4.70124 -4.70119 0.000152785
94 -4.70214 -4.7012 0.000151491
95 -4.70079 -4.7012 0.000149959
96 -4.70116 -4.7012 0.000148397
97 -4.69873 -4.70117 0.000149027
98 -4.70038 -4.70116 0.000147726
99 -4.70239 -4.70118 0.000146755
100 -4.69965 -4.70116 0.000146083
