#BLOCK ACTUAL AVE ERROR
1 1.27728 1.27728 0
2 1.22982 1.25355 0.016782
3 1.17974 1.22895 0.0229953
4 1.19712 1.22099 0.0185718
5 1.17419 1.21163 0.0170539
6 1.19997 1.20969 0.0143218
7 1.20441 1.20893 0.0122957
8 1.19556 1.20726 0.0108718
9 1.18401 1.20468 0.00996606
10 1.19124 1.20333 0.00905964
11 1.19437 1.20252 0.00827258
12 1.19079 1.20154 0.00764069
13 1.2036 1.2017 0.00705459
14 1.19668 1.20134 0.00655978
15 1.19921 1.2012 0.006124
16 1.18287 1.20005 0.00584742
17 1.18701 1.19929 0.00555359
18 1.20228 1.19945 0.00524754
19 1.20658 1.19983 0.00498475
20 1.1891 1.19929 0.00476432
21 1.18909 1.19881 0.00456217
22 1.21532 1.19956 0.00441609
23 1.1913 1.1992 0.00423864
24 1.17205 1.19807 0.00421027
25 1.18372 1.19749 0.0040808
26 1.20273 1.19769 0.00392882
27 1.1849 1.19722 0.00381177
28 1.1669 1.19614 0.00382634
29 1.19769 1.19619 0.00369477
30 1.21286 1.19675 0.00361317
31 1.21197 1.19724 0.00352982
32 1.20318 1.19742 0.00342439
33 1.18432 1.19703 0.00334356
34 1.17413 1.19635 0.00331237
35 1.21789 1.19697 0.00327442
36 1.19097 1.1968 0.00318769
37 1.19041 1.19663 0.00310621
38 1.19103 1.19648 0.00302796
39 1.19809 1.19652 0.00295061
40 1.1851 1.19624 0.00289063
41 1.19587 1.19623 0.00282014
42 1.19775 1.19626 0.00275322
43 1.20914 1.19656 0.00270544
44 1.20776 1.19682 0.0026559
45 1.20489 1.197 0.00260292
46 1.18978 1.19684 0.00255106
47 1.21668 1.19726 0.00253146
48 1.20795 1.19749 0.00248849
49 1.24763 1.19851 0.00263973
50 1.19747 1.19849 0.00258702
51 1.17715 1.19807 0.00256992
52 1.19092 1.19793 0.00252417
53 1.19165 1.19781 0.00247933
54 1.21661 1.19816 0.00245773
55 1.20879 1.19835 0.00242063
56 1.20842 1.19853 0.00238407
57 1.2306 1.1991 0.0024077
58 1.19401 1.19901 0.00236779
59 1.21974 1.19936 0.00235357
60 1.17579 1.19897 0.00234689
61 1.20857 1.19913 0.0023137
62 1.20415 1.19921 0.0022778
63 1.16801 1.19871 0.00229483
64 1.18904 1.19856 0.00226394
65 1.20667 1.19868 0.00223255
66 1.18693 1.19851 0.00220581
67 1.20123 1.19855 0.00217327
68 1.17084 1.19814 0.00217917
69 1.15267 1.19748 0.002245
70 1.18222 1.19726 0.00222349
71 1.19322 1.19721 0.00219291
72 1.20757 1.19735 0.00216717
73 1.25419 1.19813 0.00227308
74 1.21252 1.19832 0.00225067
75 1.21685 1.19857 0.00223418
76 1.20651 1.19867 0.00220722
77 1.17402 1.19835 0.00220165
78 1.21108 1.19852 0.00217946
79 1.21408 1.19871 0.00216076
80 1.17301 1.19839 0.00215751
81 1.19787 1.19839 0.00213088
82 1.19368 1.19833 0.00210567
83 1.19055 1.19824 0.00208239
84 1.17098 1.19791 0.00208273
85 1.1936 1.19786 0.00205884
86 1.19503 1.19783 0.00203517
87 1.17634 1.19758 0.0020267
88 1.1762 1.19734 0.00201819
89 1.1948 1.19731 0.00199572
90 1.19348 1.19727 0.001974
91 1.1829 1.19711 0.00195861
92 1.22095 1.19737 0.00195438
93 1.20742 1.19748 0.00193635
94 1.20462 1.19755 0.00191725
95 1.19325 1.19751 0.0018976
96 1.19585 1.19749 0.00187791
97 1.18888 1.1974 0.00186065
98 1.20382 1.19747 0.00184281
99 1.18592 1.19735 0.00182788
100 1.18685 1.19724 0.00181262
