#BLOCK ACTUAL AVE ERROR
1 0.605196 0.605196 0
2 0.572059 0.588628 0.0117158
3 0.549963 0.57574 0.013105
4 0.56005 0.571817 0.0103992
5 0.548576 0.567169 0.00930039
6 0.550666 0.564418 0.00814688
7 0.568513 0.565003 0.00700401
8 0.568233 0.565407 0.00614013
9 0.562936 0.565133 0.00546403
10 0.558653 0.564485 0.0049559
11 0.560055 0.564082 0.00452169
12 0.562374 0.56394 0.00414712
13 0.546925 0.562631 0.00402935
14 0.558909 0.562365 0.0037503
15 0.571517 0.562975 0.00354956
16 0.560545 0.562823 0.00333096
17 0.563892 0.562886 0.00313562
18 0.549558 0.562146 0.00304759
19 0.545483 0.561269 0.00301073
20 0.553414 0.560876 0.0028857
21 0.571731 0.561393 0.0027942
22 0.550105 0.56088 0.00271389
23 0.5644 0.561033 0.00260021
24 0.559133 0.560954 0.00249307
25 0.566741 0.561185 0.00240407
26 0.555076 0.56095 0.00232306
27 0.572346 0.561372 0.00227504
28 0.56028 0.561333 0.00219412
29 0.566518 0.561512 0.00212573
30 0.564016 0.561595 0.00205651
31 0.575122 0.562032 0.00203594
32 0.549357 0.561636 0.00201048
33 0.562066 0.561649 0.00194959
34 0.573159 0.561987 0.00192142
35 0.578296 0.562453 0.00192219
36 0.556543 0.562289 0.0018758
37 0.558568 0.562189 0.00182779
38 0.55469 0.561991 0.00179031
39 0.561268 0.561973 0.0017445
40 0.563317 0.562006 0.00170121
41 0.570045 0.562202 0.00167098
42 0.56698 0.562316 0.00163506
43 0.552331 0.562084 0.00161344
44 0.56791 0.562216 0.0015822
45 0.55625 0.562084 0.00155258
46 0.546443 0.561744 0.00155562
47 0.559195 0.561689 0.00152347
48 0.568083 0.561823 0.00149754
49 0.56226 0.561832 0.001467
50 0.561362 0.561822 0.00143769
51 0.556123 0.56171 0.00141384
52 0.558678 0.561652 0.00138785
53 0.563063 0.561679 0.00136192
54 0.572035 0.561871 0.00135014
55 0.571835 0.562052 0.00133769
56 0.58002 0.562373 0.00135174
57 0.556375 0.562267 0.00133211
58 0.576912 0.56252 0.00133286
59 0.577218 0.562769 0.00133335
60 0.559836 0.56272 0.00131202
61 0.556477 0.562618 0.0012945
62 0.544203 0.562321 0.00130725
63 0.547489 0.562085 0.00130752
64 0.552918 0.561942 0.00129492
65 0.537168 0.561561 0.0013299
66 0.551621 0.56141 0.00131825
67 0.566884 0.561492 0.00130111
68 0.562126 0.561501 0.00128201
69 0.54658 0.561285 0.00128154
70 0.565062 0.561339 0.00126436
71 0.565191 0.561393 0.00124772
72 0.546974 0.561193 0.00124636
73 0.567165 0.561275 0.00123197
74 0.565898 0.561337 0.0012169
75 0.561554 0.56134 0.00120068
76 0.575288 0.561524 0.00119883
77 0.569455 0.561627 0.00118767
78 0.574028 0.561786 0.00118304
79 0.563016 0.561801 0.00116817
80 0.545155 0.561593 0.00117195
81 0.541 0.561339 0.00118474
82 0.558315 0.561302 0.00117086
83 0.548645 0.56115 0.00116665
84 0.546728 0.560978 0.00116532
85 0.564516 0.56102 0.00115236
86 0.56204 0.561031 0.00113902
87 0.549296 0.560897 0.00113388
88 0.559434 0.56088 0.00112112
89 0.543014 0.560679 0.00112635
90 0.554371 0.560609 0.00111602
91 0.554936 0.560547 0.00110549
92 0.553434 0.560469 0.00109618
93 0.564731 0.560515 0.00108535
94 0.569171 0.560607 0.0010777
95 0.564841 0.560652 0.00106728
96 0.55867 0.560631 0.00105636
97 0.548853 0.56051 0.00105242
98 0.569304 0.5606 0.0010455
99 0.574902 0.560744 0.00104488
100 0.543387 0.56057 0.00104875
