#BLOCK ACTUAL AVE ERROR
1 -4.55254 -4.55254 0
2 -4.55177 -4.55215 0.000274701
3 -4.54932 -4.55121 0.000791749
4 -4.54862 -4.55056 0.000817167
5 -4.55157 -4.55077 0.000678281
6 -4.5479 -4.55029 0.000714235
7 -4.5514 -4.55045 0.000629715
8 -4.55305 -4.55077 0.000629456
9 -4.55153 -4.55086 0.000565196
10 -4.55177 -4.55095 0.000516083
11 -4.54971 -4.55084 0.000481363
12 -4.54912 -4.55069 0.000462066
13 -4.54805 -4.55049 0.000469213
14 -4.55114 -4.55053 0.000437985
15 -4.55177 -4.55062 0.000416486
16 -4.55235 -4.55073 0.000404252
17 -4.5502 -4.55069 0.00038163
18 -4.55154 -4.55074 0.000363309
19 -4.55247 -4.55083 0.000355407
20 -4.5501 -4.5508 0.000339524
21 -4.54877 -4.5507 0.000336735
22 -4.54888 -4.55062 0.000331414
23 -4.55142 -4.55065 0.000318853
24 -4.55045 -4.55064 0.000305677
25 -4.54985 -4.55061 0.000295104
26 -4.55215 -4.55067 0.000289622
27 -4.55228 -4.55073 0.000284941
28 -4.55301 -4.55081 0.000286203
29 -4.55201 -4.55085 0.000279316
30 -4.55129 -4.55087 0.00027039
31 -4.55197 -4.5509 0.000263987
32 -4.54974 -4.55087 0.000258219
33 -4.54796 -4.55078 0.000264962
34 -4.54886 -4.55072 0.000263118
35 -4.55209 -4.55076 0.000258496
36 -4.55101 -4.55077 0.000251407
37 -4.55059 -4.55076 0.000244659
38 -4.55126 -4.55078 0.000238569
39 -4.54999 -4.55076 0.000233297
40 -4.55174 -4.55078 0.000228758
41 -4.55042 -4.55077 0.000223345
42 -4.55052 -4.55077 0.00021811
43 -4.5492 -4.55073 0.000216047
44 -4.55099 -4.55074 0.000211217
45 -4.55153 -4.55075 0.000207258
46 -4.55026 -4.55074 0.000203034
47 -4.5537 -4.55081 0.000208218
48 -4.55143 -4.55082 0.00020429
49 -4.55152 -4.55083 0.000200615
50 -4.55205 -4.55086 0.000198078
51 -4.54951 -4.55083 0.000195956
52 -4.55201 -4.55085 0.0001935
53 -4.55169 -4.55087 0.000190487
54 -4.55 -4.55085 0.000187635
55 -4.55169 -4.55087 0.000184835
56 -4.55044 -4.55086 0.000181695
57 -4.5535 -4.55091 0.000184321
58 -4.55056 -4.5509 0.000181238
59 -4.55369 -4.55095 0.000184238
60 -4.5508 -4.55095 0.000181185
61 -4.54993 -4.55093 0.000178981
62 -4.54948 -4.55091 0.00017762
63 -4.55163 -4.55092 0.000175173
64 -4.55317 -4.55095 0.000175944
65 -4.55035 -4.55094 0.000173486
66 -4.54877 -4.55091 0.00017396
67 -4.54942 -4.55089 0.000172776
68 -4.55123 -4.55089 0.000170309
69 -4.55279 -4.55092 0.000170033
70 -4.54987 -4.55091 0.000168261
71 -4.54864 -4.55087 0.000168897
72 -4.54863 -4.55084 0.000169392
73 -4.5499 -4.55083 0.000167564
74 -4.55166 -4.55084 0.000165673
75 -4.55107 -4.55084 0.000163491
76 -4.55136 -4.55085 0.000161482
77 -4.55097 -4.55085 0.000159392
78 -4.55048 -4.55085 0.000157422
79 -4.55076 -4.55085 0.000155434
80 -4.55025 -4.55084 0.00015367
81 -4.5513 -4.55084 0.000151876
82 -4.55188 -4.55086 0.000150548
83 -4.5525 -4.55088 0.000150036
84 -4.55126 -4.55088 0.000148318
85 -4.54959 -4.55087 0.000147353
86 -4.5524 -4.55088 0.000146709
87 -4.54853 -4.55086 0.000147496
88 -4.54977 -4.55085 0.00014634
89 -4.5511 -4.55085 0.000144725
90 -4.54964 -4.55083 0.000143735
91 -4.55295 -4.55086 0.000144023
92 -4.55159 -4.55087 0.00014268
93 -4.55036 -4.55086 0.000141248
94 -4.54857 -4.55084 0.00014183
95 -4.54893 -4.55082 0.000141755
96 -4.55064 -4.55081 0.00014029
97 -4.54975 -4.5508 0.000139274
98 -4.54827 -4.55078 0.000140227
99 -4.54669 -4.55074 0.000144761
100 -4.55138 -4.55074 0.000143458
