#BLOCK ACTUAL AVE ERROR
1 0.884412 0.884412 0
2 0.833033 0.858722 0.0181653
3 0.851331 0.856258 0.0122762
4 0.85091 0.854921 0.00927966
5 0.839144 0.851766 0.00794213
6 0.838666 0.849583 0.00691203
7 0.850875 0.849767 0.00592706
8 0.84025 0.848578 0.00530422
9 0.851817 0.848938 0.00472706
10 0.870703 0.851114 0.00472896
11 0.844268 0.850492 0.00433982
12 0.849846 0.850438 0.0039785
13 0.837644 0.849454 0.00379224
14 0.838575 0.848677 0.0036001
15 0.845183 0.848444 0.00336762
16 0.828547 0.8472 0.00337896
17 0.853042 0.847544 0.00319762
18 0.856066 0.848017 0.00305483
19 0.869346 0.84914 0.00309343
20 0.850324 0.849199 0.00293932
21 0.84923 0.849201 0.00279935
22 0.860748 0.849725 0.00272088
23 0.853244 0.849878 0.00260688
24 0.853624 0.850034 0.00250292
25 0.851573 0.850096 0.00240356
26 0.842215 0.849793 0.00233015
27 0.830319 0.849072 0.00235283
28 0.852289 0.849187 0.00227161
29 0.840699 0.848894 0.00221205
30 0.832019 0.848331 0.00220867
31 0.854154 0.848519 0.0021454
32 0.864036 0.849004 0.00213245
33 0.857263 0.849254 0.00208246
34 0.846918 0.849186 0.00202235
35 0.845804 0.849089 0.00196687
36 0.832969 0.848641 0.00196255
37 0.853878 0.848783 0.0019146
38 0.865142 0.849213 0.00191201
39 0.854986 0.849361 0.0018687
40 0.850084 0.849379 0.00182207
41 0.851476 0.849431 0.00177835
42 0.847107 0.849375 0.00173687
43 0.838487 0.849122 0.00171483
44 0.862588 0.849428 0.00170295
45 0.848869 0.849416 0.00166515
46 0.841043 0.849234 0.00163887
47 0.840213 0.849042 0.0016152
48 0.827869 0.848601 0.00164068
49 0.857288 0.848778 0.00161674
50 0.862226 0.849047 0.00160663
51 0.863463 0.84933 0.0015998
52 0.829377 0.848946 0.00161439
53 0.84887 0.848944 0.00158393
54 0.838346 0.848748 0.00156671
55 0.860512 0.848962 0.00155276
56 0.850895 0.848997 0.00152541
57 0.84874 0.848992 0.00149866
58 0.83292 0.848715 0.00149822
59 0.846162 0.848672 0.00147345
60 0.852361 0.848733 0.00145018
61 0.841065 0.848607 0.00143184
62 0.85391 0.848693 0.0014113
63 0.851069 0.848731 0.0013894
64 0.836228 0.848535 0.00138136
65 0.860371 0.848717 0.00137205
66 0.838369 0.848561 0.00136019
67 0.851829 0.848609 0.00134077
68 0.863631 0.84883 0.00133912
69 0.849658 0.848842 0.00131977
70 0.837476 0.84868 0.00131087
71 0.851038 0.848713 0.00129283
72 0.853905 0.848785 0.00127688
73 0.850305 0.848806 0.00125956
74 0.852231 0.848852 0.00124339
75 0.826953 0.84856 0.00126063
76 0.843367 0.848492 0.00124589
77 0.851996 0.848538 0.00123054
78 0.849743 0.848553 0.00121486
79 0.837876 0.848418 0.00120698
80 0.847113 0.848402 0.001192
81 0.850454 0.848427 0.00117756
82 0.830973 0.848214 0.00118228
83 0.857053 0.84832 0.00117282
84 0.842959 0.848257 0.00116059
85 0.834243 0.848092 0.00115859
86 0.84238 0.848025 0.00114702
87 0.838453 0.847915 0.0011391
88 0.855617 0.848003 0.00112951
89 0.84667 0.847988 0.00111692
90 0.844142 0.847945 0.00110533
91 0.857567 0.848051 0.00109823
92 0.839783 0.847961 0.00108996
93 0.84446 0.847923 0.00107889
94 0.843431 0.847876 0.00106847
95 0.853049 0.84793 0.00105861
96 0.855641 0.84801 0.00105062
97 0.844908 0.847978 0.00104028
98 0.852266 0.848022 0.00103059
99 0.837695 0.847918 0.00102544
100 0.850776 0.847946 0.00101558
