#BLOCK ACTUAL AVE ERROR
1 1.65 1.65 0
2 1.65 1.65 0
3 1.65 1.65 0
4 1.65 1.65 0
5 1.65 1.65 1.3328e-08
6 1.65 1.65 0
7 1.65 1.65 0
8 1.65 1.65 0
9 1.65 1.65 0
10 1.65 1.65 9.42432e-09
11 1.65 1.65 8.98574e-09
12 1.65 1.65 1.05367e-08
13 1.65 1.65 1.16894e-08
14 1.65 1.65 1.12642e-08
15 1.65 1.65 1.43959e-08
16 1.65 1.65 1.39388e-08
17 1.65 1.65 1.35226e-08
18 1.65 1.65 1.40489e-08
19 1.65 1.65 1.52883e-08
20 1.65 1.65 1.49012e-08
