159900 -0.00335096
159901 -0.00335096
159902 -0.00335096
159903 -0.00335096
159904 -0.00335096
159905 -0.00335096
159906 -0.00335096
159907 -0.00335096
159908 -0.00335096
159909 -0.00335096
159910 -0.00335096
159911 -0.00335096
159912 -0.00335096
159913 -0.00335096
159914 -0.00335096
159915 -0.00335096
159916 -0.00335096
159917 -0.00335096
159918 -0.00335096
159919 -0.00335096
159920 -0.00335096
159921 -0.00335096
159922 -0.00335096
159923 -0.00335096
159924 -0.00335096
159925 -0.00335096
159926 -0.00335096
159927 -0.00335096
159928 -0.00335096
159929 -0.00335096
159930 -0.00335096
159931 -0.00335096
159932 -0.00335096
159933 -0.00335096
159934 -0.00335096
159935 -0.00335096
159936 -0.00335096
159937 -0.00335096
159938 -0.00335096
159939 -0.00335096
159940 -0.00335096
159941 -0.00335096
159942 -0.00335096
159943 -0.00335096
159944 -0.00335096
159945 -0.00335096
159946 -0.00335096
159947 -0.00335096
159948 -0.00335096
159949 -0.00335096
159950 -0.00335096
159951 -0.00335096
159952 -0.00335096
159953 -0.00335096
159954 -0.00335096
159955 -0.00335096
159956 -0.00335096
159957 -0.00335096
159958 -0.00335096
159959 -0.00335096
159960 -0.00335096
159961 -0.478935
159962 -0.00335096
159963 -0.00335096
159964 -0.00335096
159965 -0.00335096
159966 -0.00335096
159967 -0.00335096
159968 -0.00335096
159969 -0.00335096
159970 -0.00335096
159971 -0.00335096
159972 -0.00335096
159973 -0.00335096
159974 -0.00335096
159975 -0.00335096
159976 -0.00335096
159977 -0.00335096
159978 -0.00335096
159979 -0.00335096
159980 -0.365387
159981 -0.350906
159982 -0.00335096
159983 -0.00335096
159984 -0.00335096
159985 -0.00335096
159986 -0.00335096
159987 -0.00335096
159988 -0.00335096
159989 -0.00335096
159990 -0.00335096
159991 -0.00335096
159992 -0.00335096
159993 -0.00335096
159994 -0.465604
159995 -0.00335096
159996 -0.00335096
159997 -0.451832
159998 -0.416849
159999 -0.461972
160000 -0.40996
160001 -0.00335096
160002 -0.00335096
160003 -0.00335096
160004 -0.00335096
160005 -0.00335096
160006 -0.00335096
160007 -0.00335096
160008 -0.00335096
160009 -0.00335096
160010 -0.541609
160011 -0.527821
160012 -0.504076
160013 -0.484561
160014 -0.502135
160015 -0.435653
160016 -0.48172
160017 -0.498113
160018 -0.00335096
160019 -0.00335096
160020 -0.00335096
160021 -0.00335096
160022 -0.00335096
160023 -0.00335096
160024 -0.00335096
160025 -0.00335096
160026 -0.00335096
160027 -0.00335096
160028 -0.00335096
160029 -0.404278
160030 -0.00335096
160031 -0.00335096
160032 -0.00335096
160033 -0.00335096
160034 -0.00335096
160035 -0.00335096
160036 -0.380769
160037 -0.388498
160038 -0.459733
160039 -0.437083
160040 -0.501173
160041 -0.478393
160042 -0.469061
160043 -0.391778
160044 -0.386452
160045 -0.448536
160046 -0.412802
160047 -0.00335096
160048 -0.00335096
160049 -0.00335096
160050 -0.00335096
160051 -0.00335096
160052 -0.00335096
160053 -0.00335096
160054 -0.00335096
160055 -0.00335096
160056 -0.00335096
160057 -0.00335096
160058 -0.00335096
160059 -0.00335096
160060 -0.00335096
160061 -0.00335096
160062 -0.00335096
160063 -0.00335096
160064 -0.429859
160065 -0.427464
160066 -0.385236
160067 -0.523866
160068 -0.492254
160069 -0.00335096
160070 -0.00335096
160071 -0.497236
160072 -0.46561
160073 -0.493975
160074 -0.00335096
160075 -0.00335096
160076 -0.00335096
160077 -0.00335096
160078 -0.45353
160079 -0.512506
160080 -0.452412
160081 -0.483627
160082 -0.460759
160083 -0.00335096
160084 -0.426659
160085 -0.488347
160086 -0.00335096
160087 -0.00335096
160088 -0.00335096
160089 -0.00335096
160090 -0.00335096
160091 -0.00335096
160092 -0.389539
160093 -0.38001
160094 -0.360427
160095 -0.418422
160096 -0.35654
160097 -0.00335096
160098 -0.433449
160099 -0.457085
160100 -0.439514
160101 -0.00335096
160102 -0.00335096
160103 -0.00335096
160104 -0.00335096
160105 -0.00335096
160106 -0.00335096
160107 -0.00335096
160108 -0.00335096
160109 -0.544043
160110 -0.00335096
160111 -0.00335096
160112 -0.00335096
160113 -0.00335096
160114 -0.00335096
160115 -0.00335096
160116 -0.00335096
160117 -0.00335096
160118 -0.00335096
160119 -0.00335096
160120 -0.00335096
160121 -0.00335096
160122 -0.00335096
160123 -0.00335096
160124 -0.00335096
160125 -0.00335096
160126 -0.00335096
160127 -0.00335096
160128 -0.00335096
160129 -0.00335096
160130 -0.00335096
160131 -0.00335096
160132 -0.00335096
160133 -0.00335096
160134 -0.00335096
160135 -0.00335096
160136 -0.00335096
160137 -0.00335096
160138 -0.00335096
160139 -0.31741
160140 -0.362122
160141 -0.383681
160142 -0.44697
160143 -0.00335096
160144 -0.425275
160145 -0.340484
160146 -0.368525
160147 -0.365107
160148 -0.354793
160149 -0.346057
160150 -0.357908
160151 -0.367131
160152 -0.00335096
160153 -0.30549
160154 -0.393102
160155 -0.00335096
160156 -0.45493
160157 -0.475187
160158 -0.29445
160159 -0.00335096
160160 -0.00335096
160161 -0.00335096
160162 -0.00335096
160163 -0.00335096
160164 -0.00335096
160165 -0.00335096
160166 -0.00335096
160167 -0.380762
160168 -0.00335096
160169 -0.00335096
160170 -0.00335096
160171 -0.00335096
160172 -0.444811
160173 -0.576181
160174 -0.00335096
160175 -0.00335096
160176 -0.00335096
160177 -0.00335096
160178 -0.00335096
160179 -0.00335096
160180 -0.00335096
160181 -0.00335096
160182 -0.00335096
160183 -0.00335096
160184 -0.00335096
160185 -0.00335096
160186 -0.00335096
160187 -0.00335096
160188 -0.00335096
160189 -0.00335096
160190 -0.00335096
160191 -0.00335096
160192 -0.00335096
160193 -0.00335096
160194 -0.501721
160195 -0.435238
160196 -0.408505
160197 -0.00335096
160198 -0.00335096
160199 -0.00335096
160200 -0.00335096
160201 -0.00335096
160202 -0.00335096
160203 -0.00335096
160204 -0.00335096
160205 -0.00335096
160206 -0.00335096
160207 -0.00335096
160208 -0.00335096
160209 -0.00335096
160210 -0.335583
160211 -0.333511
160212 -0.353539
160213 -0.297541
160214 -0.381591
160215 -0.401472
160216 -0.320376
160217 -0.306663
160218 -0.339757
160219 -0.285909
160220 -0.00335096
160221 -0.371221
160222 -0.00335096
160223 -0.352037
160224 -0.422557
160225 -0.00335096
160226 -0.393212
160227 -0.392506
160228 -0.456915
160229 -0.429273
160230 -0.405341
160231 -0.427458
160232 -0.367698
160233 -0.00335096
160234 -0.00335096
160235 -0.00335096
160236 -0.00335096
160237 -0.00335096
160238 -0.00335096
160239 -0.00335096
160240 -0.00335096
160241 -0.00335096
160242 -0.00335096
160243 -0.00335096
160244 -0.00335096
160245 -0.00335096
160246 -0.00335096
160247 -0.00335096
160248 -0.00335096
160249 -0.00335096
160250 -0.00335096
160251 -0.00335096
160252 -0.00335096
160253 -0.00335096
160254 -0.00335096
160255 -0.00335096
