479900 -6.66479
479901 -6.72285
479902 -6.67141
479903 -6.63545
479904 -6.64326
479905 -6.63134
479906 -6.65157
479907 -6.692
479908 -6.74674
479909 -6.77082
479910 -6.7131
479911 -6.72325
479912 -6.719
479913 -6.65802
479914 -6.61152
479915 -6.60016
479916 -6.63596
479917 -6.69442
479918 -6.74177
479919 -6.57597
479920 -6.61005
479921 -6.61034
479922 -6.60321
479923 -6.62466
479924 -6.67159
479925 -6.61165
479926 -6.65263
479927 -6.66905
479928 -6.60669
479929 -6.6334
479930 -6.62802
479931 -6.69192
479932 -6.70908
479933 -6.71846
479934 -6.70382
479935 -6.65583
479936 -6.66789
479937 -6.76797
479938 -6.74728
479939 -6.75532
479940 -6.71637
479941 -6.74208
479942 -6.78358
479943 -6.78109
479944 -6.7066
479945 -6.75198
479946 -6.71167
479947 -6.68339
479948 -6.68539
479949 -6.7255
479950 -6.71016
479951 -6.76741
479952 -6.79955
479953 -6.84747
479954 -6.7716
479955 -6.70184
479956 -6.78678
479957 -6.85359
479958 -6.77039
479959 -6.73755
479960 -6.78639
479961 -6.78739
479962 -6.79022
479963 -6.741
479964 -6.77605
479965 -6.72942
479966 -6.68491
479967 -6.70645
479968 -6.62963
479969 -6.66166
479970 -6.62958
479971 -6.6934
479972 -6.67079
479973 -6.69921
479974 -6.71414
479975 -6.7035
479976 -6.67294
479977 -6.64297
479978 -6.635
479979 -6.63722
479980 -6.56999
479981 -6.58168
479982 -6.62442
479983 -6.72421
479984 -6.75659
479985 -6.79101
479986 -6.83293
479987 -6.72894
479988 -6.77029
479989 -6.76881
479990 -6.73651
479991 -6.74238
479992 -6.73486
479993 -6.70199
479994 -6.76082
479995 -6.671
479996 -6.61134
479997 -6.66833
479998 -6.68689
479999 -6.68677
480000 -6.7259
480001 -6.77216
480002 -6.81303
480003 -6.79913
480004 -6.81987
480005 -6.7947
480006 -6.7344
480007 -6.76704
480008 -6.76788
480009 -6.7826
480010 -6.74991
480011 -6.75466
480012 -6.80955
480013 -6.81724
480014 -6.82271
480015 -6.8233
480016 -6.78039
480017 -6.73685
480018 -6.76371
480019 -6.73541
480020 -6.77535
480021 -6.85901
480022 -6.80124
480023 -6.74194
480024 -6.776
480025 -6.70397
480026 -6.74346
480027 -6.73268
480028 -6.74495
480029 -6.69379
480030 -6.68371
480031 -6.80506
480032 -6.73379
480033 -6.65323
480034 -6.64198
480035 -6.62091
480036 -6.67115
480037 -6.71129
480038 -6.66298
480039 -6.69114
480040 -6.59473
480041 -6.5969
480042 -6.73793
480043 -6.70744
480044 -6.75046
480045 -6.72797
480046 -6.70514
480047 -6.73455
480048 -6.7538
480049 -6.78852
480050 -6.76056
480051 -6.74145
480052 -6.71663
480053 -6.71415
480054 -6.65183
480055 -6.68442
480056 -6.73832
480057 -6.6374
480058 -6.64461
480059 -6.67727
480060 -6.68998
480061 -6.64317
480062 -6.68879
480063 -6.70251
480064 -6.6588
480065 -6.60837
480066 -6.60102
480067 -6.62205
480068 -6.72076
480069 -6.67977
480070 -6.68883
480071 -6.67848
480072 -6.67171
480073 -6.73721
480074 -6.65459
480075 -6.71686
480076 -6.73497
480077 -6.71006
480078 -6.6889
480079 -6.73955
480080 -6.6615
480081 -6.6734
480082 -6.68331
480083 -6.69367
480084 -6.72396
480085 -6.76674
480086 -6.77163
480087 -6.74777
480088 -6.7275
480089 -6.6611
480090 -6.68067
480091 -6.6827
480092 -6.67082
480093 -6.71094
480094 -6.75338
480095 -6.75908
480096 -6.78111
480097 -6.7003
480098 -6.66865
480099 -6.67209
480100 -6.58688
480101 -6.54022
480102 -6.60898
480103 -6.65536
480104 -6.74348
480105 -6.75851
480106 -6.75512
480107 -6.72432
480108 -6.70041
480109 -6.72939
480110 -6.67452
480111 -6.64121
480112 -6.63865
480113 -6.66208
480114 -6.61639
480115 -6.57167
480116 -6.53034
480117 -6.57553
480118 -6.58111
480119 -6.51842
480120 -6.5786
480121 -6.56913
480122 -6.48088
480123 -6.53161
480124 -6.5641
480125 -6.63116
480126 -6.57871
480127 -6.55347
480128 -6.54011
480129 -6.51494
480130 -6.51763
480131 -6.6202
480132 -6.60369
480133 -6.62175
480134 -6.61885
480135 -6.64136
480136 -6.64508
480137 -6.60399
480138 -6.51012
480139 -6.55202
480140 -6.57868
480141 -6.67416
480142 -6.64962
480143 -6.64945
480144 -6.60508
480145 -6.54238
480146 -6.53739
480147 -6.6508
480148 -6.74062
480149 -6.80861
480150 -6.78998
480151 -6.78189
480152 -6.77317
480153 -6.74909
480154 -6.66567
480155 -6.72326
480156 -6.76928
480157 -6.81525
480158 -6.79621
480159 -6.79466
480160 -6.72783
480161 -6.68993
480162 -6.62209
480163 -6.60178
480164 -6.60841
480165 -6.63986
480166 -6.64278
480167 -6.65095
480168 -6.68293
480169 -6.64009
480170 -6.6878
480171 -6.6941
480172 -6.62772
480173 -6.55466
480174 -6.45619
480175 -6.43229
480176 -6.45149
480177 -6.4418
480178 -6.55584
480179 -6.50347
480180 -6.55949
480181 -6.61595
480182 -6.5847
480183 -6.52334
480184 -6.51753
480185 -6.56657
480186 -6.56202
480187 -6.58813
480188 -6.58498
480189 -6.63174
480190 -6.70545
480191 -6.70722
480192 -6.63548
480193 -6.70742
480194 -6.74935
480195 -6.67809
480196 -6.65518
480197 -6.71264
480198 -6.73883
480199 -6.71029
480200 -6.6691
480201 -6.58778
480202 -6.61269
480203 -6.62441
480204 -6.62016
480205 -6.63742
480206 -6.6975
480207 -6.69919
480208 -6.72121
480209 -6.68877
480210 -6.7612
480211 -6.62844
480212 -6.65115
480213 -6.7055
480214 -6.67851
480215 -6.69101
480216 -6.70997
480217 -6.69227
480218 -6.68953
480219 -6.66916
480220 -6.71402
480221 -6.67237
480222 -6.70337
480223 -6.68302
480224 -6.6577
480225 -6.74488
480226 -6.73967
480227 -6.78991
480228 -6.76218
480229 -6.77196
480230 -6.71412
480231 -6.73394
480232 -6.72234
480233 -6.59698
480234 -6.54808
480235 -6.54545
480236 -6.58762
480237 -6.59606
480238 -6.6766
480239 -6.71039
480240 -6.67541
480241 -6.61736
480242 -6.63202
480243 -6.6693
480244 -6.74198
480245 -6.73343
480246 -6.73692
480247 -6.62268
480248 -6.67022
480249 -6.62632
480250 -6.69475
480251 -6.6328
480252 -6.57247
480253 -6.57704
480254 -6.5359
480255 -6.53101
480256 -6.54535
480257 -6.54969
480258 -6.49949
480259 -6.51934
480260 -6.56285
480261 -6.5736
480262 -6.58526
480263 -6.59873
480264 -6.58966
480265 -6.65984
480266 -6.71236
480267 -6.69508
480268 -6.64956
480269 -6.68509
480270 -6.71681
480271 -6.63472
480272 -6.59674
480273 -6.65727
480274 -6.67517
480275 -6.73653
480276 -6.77345
480277 -6.76993
480278 -6.80007
480279 -6.7172
480280 -6.76495
480281 -6.78133
480282 -6.83073
480283 -6.83243
480284 -6.82011
480285 -6.86728
480286 -6.87527
480287 -6.80719
480288 -6.77669
480289 -6.82265
480290 -6.80326
480291 -6.79852
480292 -6.76424
480293 -6.75652
480294 -6.69974
480295 -6.68228
480296 -6.67946
480297 -6.75666
480298 -6.80667
480299 -6.72661
480300 -6.70925
480301 -6.75293
480302 -6.7705
480303 -6.72281
480304 -6.72871
480305 -6.8323
480306 -6.81972
480307 -6.859
480308 -6.77995
480309 -6.70076
480310 -6.69629
480311 -6.76323
480312 -6.67882
480313 -6.69711
480314 -6.77413
480315 -6.72129
480316 -6.73441
480317 -6.71502
480318 -6.72536
480319 -6.732
480320 -6.74153
480321 -6.7151
480322 -6.69115
480323 -6.70186
480324 -6.72407
480325 -6.66603
480326 -6.62537
480327 -6.69332
480328 -6.69192
480329 -6.67528
480330 -6.69278
480331 -6.68092
480332 -6.67553
480333 -6.63109
480334 -6.69194
480335 -6.64846
480336 -6.61567
480337 -6.61741
480338 -6.52982
480339 -6.53725
480340 -6.58524
480341 -6.56557
480342 -6.62986
480343 -6.66942
480344 -6.58117
480345 -6.61627
480346 -6.49491
480347 -6.487
480348 -6.47894
480349 -6.51029
480350 -6.50739
480351 -6.56751
480352 -6.55497
480353 -6.56884
480354 -6.50374
480355 -6.44226
480356 -6.50243
480357 -6.53679
480358 -6.57597
480359 -6.59743
480360 -6.68152
480361 -6.7431
480362 -6.77341
480363 -6.68084
480364 -6.7392
480365 -6.78732
480366 -6.67601
480367 -6.72703
480368 -6.80473
480369 -6.79525
480370 -6.73943
480371 -6.76331
480372 -6.74558
480373 -6.7368
480374 -6.72083
480375 -6.66451
480376 -6.67948
480377 -6.72753
480378 -6.70656
480379 -6.70689
480380 -6.747
480381 -6.75248
480382 -6.73469
480383 -6.56683
480384 -6.64847
480385 -6.63826
480386 -6.62856
480387 -6.60426
480388 -6.67248
480389 -6.59873
480390 -6.66399
480391 -6.59671
480392 -6.53371
480393 -6.50876
480394 -6.55198
480395 -6.38561
480396 -6.52321
480397 -6.60317
480398 -6.73191
480399 -6.71611
480400 -6.76444
480401 -6.7626
480402 -6.71042
480403 -6.72603
480404 -6.6808
480405 -6.66302
480406 -6.69783
480407 -6.6717
480408 -6.70457
480409 -6.68721
480410 -6.62978
480411 -6.59285
480412 -6.64975
480413 -6.64064
480414 -6.73782
480415 -6.79656
