79900 -4.96442
79901 -4.96705
79902 -5.05018
79903 -4.91551
79904 -5.03565
79905 -5.02427
79906 -4.95324
79907 -4.92093
79908 -4.86932
79909 -4.8532
79910 -4.82418
79911 -4.83307
79912 -4.81623
79913 -4.88573
79914 -4.98718
79915 -4.98514
79916 -4.9844
79917 -4.90877
79918 -4.91157
79919 -5.0256
79920 -5.03754
79921 -5.00132
79922 -4.96875
79923 -4.98139
79924 -5.01996
79925 -5.04062
79926 -5.06672
79927 -5.07603
79928 -5.08388
79929 -4.98441
79930 -5.02075
79931 -4.99369
79932 -5.01993
79933 -4.96823
79934 -4.9933
79935 -5.02512
79936 -5.00956
79937 -4.9968
79938 -4.96126
79939 -4.90461
79940 -5.06582
79941 -4.98989
79942 -5.03178
79943 -5.07948
79944 -5.08886
79945 -5.06312
79946 -5.06497
79947 -5.11356
79948 -5.07582
79949 -5.06016
79950 -5.12281
79951 -5.15965
79952 -5.11432
79953 -5.07078
79954 -4.96049
79955 -5.05317
79956 -5.1027
79957 -5.05185
79958 -4.99744
79959 -5.06986
79960 -4.85414
79961 -4.89955
79962 -4.94621
79963 -4.96203
79964 -4.99257
79965 -5.01785
79966 -5.06464
79967 -5.09998
79968 -5.07181
79969 -4.99541
79970 -5.00482
79971 -4.86867
79972 -4.96084
79973 -4.87553
79974 -4.88845
79975 -5.06919
79976 -5.0647
79977 -5.12494
79978 -5.18007
79979 -5.27209
79980 -5.13189
79981 -5.13283
79982 -5.05496
79983 -5.02732
79984 -5.11356
79985 -5.10615
79986 -5.08459
79987 -5.19641
79988 -5.2287
79989 -5.12514
79990 -5.09557
79991 -5.1421
79992 -5.12998
79993 -5.17482
79994 -5.18962
79995 -5.18369
79996 -5.23263
79997 -5.21906
79998 -5.18518
79999 -5.14268
80000 -5.15948
80001 -5.1245
80002 -5.09493
80003 -5.07522
80004 -4.99101
80005 -5.07949
80006 -4.98927
80007 -4.98758
80008 -5.02598
80009 -5.03363
80010 -4.99318
80011 -4.95306
80012 -4.9678
80013 -5.01181
80014 -5.02006
80015 -5.0827
80016 -5.06261
80017 -5.09782
80018 -5.08714
80019 -5.13849
80020 -5.0598
80021 -5.05243
80022 -5.0368
80023 -5.09393
80024 -5.07216
80025 -5.16487
80026 -5.13828
80027 -5.09942
80028 -5.03577
80029 -5.0287
80030 -4.98204
80031 -5.08813
80032 -5.11593
80033 -5.12192
80034 -5.06855
80035 -5.08784
80036 -5.09107
80037 -5.11903
80038 -5.07503
80039 -5.01244
80040 -5.02107
80041 -5.06443
80042 -5.16171
80043 -5.04305
80044 -5.02321
80045 -4.86229
80046 -5.03369
80047 -4.97141
80048 -5.02751
80049 -5.05187
80050 -5.00415
80051 -4.94078
80052 -4.94444
80053 -4.95121
80054 -5.00456
80055 -4.95377
80056 -4.8948
80057 -4.9673
80058 -4.92404
80059 -4.89913
80060 -4.92147
80061 -5.02223
80062 -4.95979
80063 -4.97414
80064 -5.02111
80065 -5.00524
80066 -5.05686
80067 -5.06797
80068 -4.98942
80069 -4.89816
80070 -4.86757
80071 -4.86695
80072 -4.79565
80073 -4.80847
80074 -4.74975
80075 -4.76503
80076 -4.73796
80077 -4.88157
80078 -4.91457
80079 -4.8716
80080 -4.90973
80081 -4.93616
80082 -4.94956
80083 -4.97194
80084 -5.07229
80085 -4.99214
80086 -4.98989
80087 -5.11515
80088 -5.06988
80089 -4.97807
80090 -4.9544
80091 -4.87072
80092 -4.93114
80093 -4.94409
80094 -4.93435
80095 -4.98353
80096 -5.02766
80097 -5.08024
80098 -5.03609
80099 -5.02539
80100 -4.84631
80101 -5.03149
80102 -4.96456
80103 -4.92806
80104 -4.98245
80105 -4.89574
80106 -4.78911
80107 -4.87907
