159900 -0.428346
159901 -0.428346
159902 -0.428346
159903 -0.428346
159904 -0.428346
159905 -0.428346
159906 -0.428346
159907 -0.428346
159908 -0.428346
159909 -0.428346
159910 -0.428346
159911 -0.428346
159912 -0.428346
159913 -0.428346
159914 -0.428346
159915 -0.428346
159916 -0.428346
159917 -0.428346
159918 -0.428346
159919 -0.428346
159920 -0.428346
159921 -0.428346
159922 -0.428346
159923 -0.428346
159924 -0.428346
159925 -0.428346
159926 -0.428346
159927 -0.428346
159928 -0.428346
159929 -0.428346
159930 -0.428346
159931 -0.428346
159932 -0.428346
159933 -0.428346
159934 -0.428346
159935 -0.428346
159936 -0.428346
159937 -0.428346
159938 -0.428346
159939 -0.428346
159940 -0.428346
159941 -0.428346
159942 -0.428346
159943 -0.428346
159944 -0.428346
159945 -0.428346
159946 -0.428346
159947 -0.428346
159948 -0.428346
159949 -0.428346
159950 -0.428346
159951 -0.428346
159952 -0.428346
159953 -0.428346
159954 -0.428346
159955 -0.428346
159956 -0.428346
159957 -0.428346
159958 -0.428346
159959 -0.428346
159960 -0.428346
159961 -0.428346
159962 -0.428346
159963 -0.428346
159964 -0.428346
159965 -0.428346
159966 -0.428346
159967 -0.428346
159968 -0.428346
159969 -0.428346
159970 -0.428346
159971 -0.428346
159972 -0.428346
159973 -0.428346
159974 -0.428346
159975 -0.428346
159976 -0.428346
159977 -0.428346
159978 -0.428346
159979 -0.428346
159980 -0.428346
159981 -0.428346
159982 -0.428346
159983 -0.428346
159984 -0.428346
159985 -0.428346
159986 -0.428346
159987 -0.428346
159988 -0.428346
159989 -0.428346
159990 -0.428346
159991 -0.428346
159992 -0.428346
159993 -0.428346
159994 -0.428346
159995 -0.428346
159996 -0.428346
159997 -0.428346
159998 -0.428346
159999 -0.428346
160000 -0.428346
160001 -0.428346
160002 -0.428346
160003 -0.428346
160004 -0.428346
160005 -0.428346
160006 -0.428346
160007 -0.428346
160008 -0.428346
160009 -0.428346
160010 -0.428346
160011 -0.428346
160012 -0.428346
160013 -0.428346
160014 -0.428346
160015 -0.428346
160016 -0.428346
160017 -0.428346
160018 -0.428346
160019 -0.428346
160020 -0.428346
160021 -0.428346
160022 -0.428346
160023 -0.428346
160024 -0.428346
160025 -0.428346
160026 -0.428346
160027 -0.428346
160028 -0.428346
160029 -0.428346
160030 -0.428346
160031 -0.428346
160032 -0.428346
160033 -0.428346
160034 -0.428346
160035 -0.428346
160036 -0.428346
160037 -0.428346
160038 -0.428346
160039 -0.428346
160040 -0.428346
160041 -0.428346
160042 -0.428346
160043 -0.428346
160044 -0.428346
160045 -0.428346
160046 -0.428346
160047 -0.428346
160048 -0.428346
160049 -0.428346
160050 -0.428346
160051 -0.428346
160052 -0.428346
160053 -0.428346
160054 -0.428346
160055 -0.428346
160056 -0.428346
160057 -0.428346
160058 -0.428346
160059 -0.428346
160060 -0.428346
160061 -0.428346
160062 -0.428346
160063 -0.428346
160064 -0.428346
160065 -0.428346
160066 -0.428346
160067 -0.428346
160068 -0.428346
160069 -0.428346
160070 -0.428346
160071 -0.428346
160072 -0.428346
160073 -0.428346
160074 -0.428346
160075 -0.428346
160076 -0.428346
160077 -0.428346
160078 -0.428346
160079 -0.428346
160080 -0.428346
160081 -0.428346
160082 -0.428346
160083 -0.428346
160084 -0.428346
160085 -0.428346
160086 -0.428346
160087 -0.428346
160088 -0.428346
160089 -0.428346
160090 -0.428346
160091 -0.428346
160092 -0.428346
160093 -0.428346
160094 -0.428346
160095 -0.428346
160096 -0.428346
160097 -0.428346
160098 -0.428346
160099 -0.428346
160100 -0.428346
160101 -0.428346
160102 -0.428346
160103 -0.428346
160104 -0.428346
160105 -0.428346
160106 -0.428346
