#BLOCK ACTUAL AVE ERROR
1 1.45266 1.45266 0
2 1.45212 1.45239 0.000190513
3 1.45222 1.45233 0.000134931
4 1.45218 1.45229 0.000106649
5 1.45214 1.45226 8.98116e-05
6 1.45224 1.45226 7.4965e-05
7 1.45215 1.45224 6.58306e-05
8 1.45203 1.45222 6.29329e-05
9 1.45214 1.45221 5.65819e-05
10 1.45204 1.45219 5.34724e-05
11 1.45217 1.45219 4.8632e-05
12 1.45203 1.45218 4.62984e-05
13 1.45208 1.45217 4.32894e-05
14 1.45206 1.45216 4.08843e-05
15 1.45204 1.45215 3.89116e-05
16 1.45205 1.45215 3.69735e-05
17 1.45217 1.45215 3.48217e-05
18 1.45218 1.45215 3.29255e-05
19 1.45225 1.45215 3.15999e-05
20 1.45212 1.45215 3.00792e-05
21 1.45218 1.45215 2.86786e-05
22 1.4522 1.45216 2.74383e-05
23 1.45211 1.45215 2.63107e-05
24 1.45217 1.45215 2.52248e-05
25 1.45203 1.45215 2.46784e-05
26 1.4522 1.45215 2.37937e-05
27 1.45215 1.45215 2.29125e-05
28 1.45214 1.45215 2.20994e-05
29 1.4522 1.45215 2.14052e-05
30 1.45226 1.45216 2.09966e-05
31 1.45226 1.45216 2.05685e-05
32 1.45221 1.45216 1.99964e-05
33 1.45223 1.45216 1.94914e-05
34 1.45218 1.45216 1.89273e-05
35 1.45217 1.45216 1.83866e-05
36 1.45197 1.45216 1.86374e-05
37 1.45199 1.45215 1.86532e-05
38 1.45196 1.45215 1.88692e-05
39 1.4519 1.45214 1.94678e-05
40 1.45181 1.45213 2.07128e-05
41 1.45196 1.45213 2.06407e-05
42 1.45196 1.45213 2.0528e-05
43 1.45218 1.45213 2.00846e-05
44 1.45214 1.45213 1.96291e-05
45 1.45208 1.45213 1.92228e-05
46 1.45227 1.45213 1.9044e-05
47 1.45216 1.45213 1.86486e-05
48 1.4522 1.45213 1.83128e-05
49 1.45213 1.45213 1.79393e-05
50 1.45218 1.45213 1.76074e-05
51 1.45212 1.45213 1.7263e-05
52 1.45215 1.45213 1.69353e-05
53 1.452 1.45213 1.68046e-05
54 1.45194 1.45213 1.68548e-05
55 1.45202 1.45212 1.66602e-05
56 1.45203 1.45212 1.64572e-05
57 1.45208 1.45212 1.61834e-05
58 1.45216 1.45212 1.59176e-05
59 1.45215 1.45212 1.56562e-05
60 1.45227 1.45213 1.55855e-05
61 1.45216 1.45213 1.53426e-05
62 1.45227 1.45213 1.52754e-05
63 1.45228 1.45213 1.52104e-05
64 1.45228 1.45213 1.51486e-05
65 1.45221 1.45213 1.49639e-05
66 1.45215 1.45213 1.47399e-05
67 1.45216 1.45214 1.45238e-05
68 1.45225 1.45214 1.4404e-05
69 1.45217 1.45214 1.42057e-05
70 1.45213 1.45214 1.40029e-05
71 1.45202 1.45214 1.3905e-05
72 1.45207 1.45213 1.37464e-05
73 1.45207 1.45213 1.35874e-05
74 1.452 1.45213 1.35208e-05
75 1.45215 1.45213 1.33417e-05
76 1.45221 1.45213 1.3203e-05
77 1.45211 1.45213 1.30354e-05
78 1.45215 1.45213 1.28693e-05
79 1.45219 1.45213 1.27241e-05
80 1.45223 1.45213 1.26195e-05
81 1.45221 1.45214 1.2495e-05
82 1.45228 1.45214 1.2474e-05
83 1.45225 1.45214 1.23965e-05
84 1.45215 1.45214 1.22496e-05
85 1.45209 1.45214 1.21199e-05
86 1.452 1.45214 1.20898e-05
87 1.45206 1.45214 1.19831e-05
88 1.45205 1.45213 1.18904e-05
89 1.45201 1.45213 1.18337e-05
90 1.45207 1.45213 1.17218e-05
91 1.45205 1.45213 1.16247e-05
92 1.45209 1.45213 1.1506e-05
93 1.45216 1.45213 1.13873e-05
94 1.45215 1.45213 1.12685e-05
95 1.45216 1.45213 1.11544e-05
96 1.45215 1.45213 1.10401e-05
97 1.4522 1.45213 1.09458e-05
98 1.45215 1.45213 1.08356e-05
99 1.45218 1.45213 1.07377e-05
100 1.45222 1.45213 1.06684e-05
101 1.45214 1.45213 1.05628e-05
102 1.45197 1.45213 1.05819e-05
103 1.45202 1.45213 1.05412e-05
104 1.45206 1.45213 1.04649e-05
105 1.45206 1.45213 1.0387e-05
106 1.45196 1.45213 1.04179e-05
107 1.45198 1.45213 1.04154e-05
108 1.45219 1.45213 1.03331e-05
109 1.45213 1.45213 1.02383e-05
