#BLOCK ACTUAL AVE ERROR
1 1.43451 1.43451 0
2 1.43397 1.43424 0.000189923
3 1.43406 1.43418 0.000135644
4 1.43403 1.43414 0.000107302
5 1.43399 1.43411 9.03302e-05
6 1.43409 1.43411 7.53519e-05
7 1.43399 1.43409 6.66187e-05
8 1.43391 1.43407 6.18742e-05
9 1.43398 1.43406 5.58028e-05
10 1.43398 1.43405 5.07883e-05
11 1.43396 1.43404 4.69095e-05
12 1.43401 1.43404 4.30981e-05
13 1.43399 1.43404 3.99785e-05
14 1.43391 1.43403 3.8113e-05
15 1.43407 1.43403 3.56639e-05
16 1.43401 1.43403 3.34472e-05
17 1.43407 1.43403 3.15515e-05
18 1.43403 1.43403 2.97998e-05
19 1.4338 1.43402 3.06053e-05
20 1.43397 1.43402 2.91723e-05
21 1.43388 1.43401 2.85214e-05
22 1.43386 1.434 2.79925e-05
23 1.43396 1.434 2.68452e-05
24 1.43394 1.434 2.58426e-05
25 1.43397 1.434 2.48291e-05
26 1.43391 1.43399 2.41007e-05
27 1.43383 1.43399 2.39583e-05
28 1.43379 1.43398 2.41246e-05
29 1.43375 1.43397 2.46168e-05
30 1.43382 1.43397 2.42998e-05
31 1.4338 1.43396 2.41153e-05
32 1.43389 1.43396 2.34668e-05
33 1.43383 1.43396 2.30613e-05
34 1.43378 1.43395 2.2972e-05
35 1.43387 1.43395 2.2439e-05
36 1.43388 1.43395 2.1901e-05
37 1.43386 1.43394 2.14248e-05
38 1.43391 1.43394 2.08765e-05
39 1.434 1.43394 2.03998e-05
40 1.4341 1.43395 2.02385e-05
41 1.43418 1.43395 2.05225e-05
42 1.43402 1.43396 2.01024e-05
43 1.43408 1.43396 1.98521e-05
44 1.43397 1.43396 1.94028e-05
45 1.43406 1.43396 1.91076e-05
46 1.43415 1.43397 1.91115e-05
47 1.43403 1.43397 1.87588e-05
48 1.43389 1.43397 1.84432e-05
49 1.43399 1.43397 1.80736e-05
50 1.43399 1.43397 1.77183e-05
51 1.43388 1.43396 1.74421e-05
52 1.43399 1.43396 1.7113e-05
53 1.43403 1.43397 1.68365e-05
54 1.43403 1.43397 1.65701e-05
55 1.43395 1.43397 1.62721e-05
56 1.43395 1.43397 1.59834e-05
57 1.43384 1.43396 1.58542e-05
58 1.43391 1.43396 1.56114e-05
59 1.43385 1.43396 1.54579e-05
60 1.43395 1.43396 1.52017e-05
61 1.43392 1.43396 1.49708e-05
62 1.43403 1.43396 1.47764e-05
63 1.434 1.43396 1.45549e-05
64 1.43397 1.43396 1.43276e-05
65 1.43403 1.43396 1.41445e-05
66 1.43405 1.43397 1.39852e-05
67 1.43403 1.43397 1.38088e-05
68 1.43406 1.43397 1.36784e-05
69 1.43408 1.43397 1.35794e-05
70 1.43403 1.43397 1.34148e-05
71 1.43397 1.43397 1.32259e-05
72 1.43393 1.43397 1.30538e-05
73 1.434 1.43397 1.28808e-05
74 1.43391 1.43397 1.27363e-05
75 1.43398 1.43397 1.25669e-05
76 1.43411 1.43397 1.25366e-05
77 1.43408 1.43397 1.24559e-05
78 1.43407 1.43397 1.2357e-05
79 1.43407 1.43397 1.2261e-05
80 1.43413 1.43398 1.22516e-05
81 1.43421 1.43398 1.24245e-05
82 1.43405 1.43398 1.23069e-05
83 1.43404 1.43398 1.21779e-05
