#BLOCK ACTUAL AVE ERROR
1 -0.0445326 -0.0445326 0
2 -0.164141 -0.104337 0.0422881
3 -0.262103 -0.156925 0.0513663
4 -0.305009 -0.193946 0.0501205
5 -0.355648 -0.226287 0.0494413
6 -0.347865 -0.24655 0.0451629
7 -0.329009 -0.25833 0.040218
8 -0.342074 -0.268798 0.0365277
9 -0.339489 -0.276652 0.0333029
10 -0.386265 -0.287614 0.0317252
11 -0.394492 -0.29733 0.0302924
12 -0.380693 -0.304277 0.0285535
13 -0.389787 -0.310854 0.0271041
14 -0.348866 -0.31357 0.0253038
15 -0.356084 -0.316404 0.023775
16 -0.33906 -0.31782 0.0223312
17 -0.339133 -0.319074 0.0210528
18 -0.346339 -0.320588 0.0199376
19 -0.317659 -0.320434 0.0188889
20 -0.397637 -0.324294 0.0183346
21 -0.425173 -0.329098 0.0180799
22 -0.452074 -0.334688 0.0181016
23 -0.437793 -0.339171 0.017861
24 -0.43885 -0.343324 0.0175931
25 -0.373207 -0.344519 0.0169299
26 -0.366751 -0.345374 0.0163003
27 -0.373613 -0.34642 0.0157301
28 -0.369228 -0.347235 0.0151894
29 -0.391005 -0.348744 0.0147404
30 -0.420467 -0.351135 0.0144417
31 -0.428627 -0.353635 0.0141905
32 -0.433997 -0.356146 0.0139675
33 -0.458806 -0.359257 0.0138864
34 -0.427707 -0.36127 0.0136231
35 -0.404763 -0.362513 0.0132904
36 -0.377731 -0.362935 0.012928
37 -0.416036 -0.364371 0.012658
38 -0.431548 -0.366138 0.0124477
39 -0.441247 -0.368064 0.0122766
40 -0.470161 -0.370617 0.0122321
41 -0.438872 -0.372282 0.0120466
42 -0.407535 -0.373121 0.0117889
43 -0.395412 -0.373639 0.0115262
44 -0.39938 -0.374224 0.011279
45 -0.414157 -0.375112 0.0110633
46 -0.415938 -0.375999 0.0108583
47 -0.393252 -0.376366 0.0106335
48 -0.40666 -0.376997 0.0104306
49 -0.40971 -0.377665 0.0102391
50 -0.363234 -0.377376 0.0100384
51 -0.425656 -0.378323 0.00988611
52 -0.416692 -0.379061 0.00972349
53 -0.376711 -0.379017 0.00954013
54 -0.399172 -0.37939 0.00937075
55 -0.489849 -0.381398 0.00941313
56 -0.442129 -0.382483 0.0093073
57 -0.428449 -0.383289 0.00917889
58 -0.455891 -0.384541 0.00910558
59 -0.424914 -0.385225 0.00897693
60 -0.419317 -0.385793 0.00884527
61 -0.374479 -0.385608 0.00870221
62 -0.416699 -0.386109 0.00857629
63 -0.460596 -0.387292 0.00852127
64 -0.410862 -0.38766 0.00839608
65 -0.400398 -0.387856 0.0082692
66 -0.367536 -0.387548 0.00814964
67 -0.40824 -0.387857 0.00803385
68 -0.38636 -0.387835 0.00791573
69 -0.401835 -0.388038 0.00780361
70 -0.39735 -0.388171 0.00769327
71 -0.444066 -0.388958 0.00762509
72 -0.403657 -0.389162 0.00752191
73 -0.390738 -0.389184 0.00741891
74 -0.350742 -0.388664 0.00733681
75 -0.382213 -0.388578 0.00723949
76 -0.366118 -0.388283 0.00715027
77 -0.348727 -0.387769 0.00707584
78 -0.373218 -0.387583 0.00698758
79 -0.388825 -0.387598 0.00689915
80 -0.398585 -0.387736 0.00681427
81 -0.368725 -0.387501 0.00673419
82 -0.417696 -0.387869 0.00666212
83 -0.383225 -0.387813 0.00658209
84 -0.36862 -0.387585 0.0065077
85 -0.411475 -0.387866 0.0064372
86 -0.473835 -0.388865 0.0064395
87 -0.518745 -0.390358 0.00653624
88 -0.464769 -0.391204 0.00651643
89 -0.437591 -0.391725 0.00646402
90 -0.40198 -0.391839 0.00639321
91 -0.435089 -0.392314 0.00634059
92 -0.438314 -0.392814 0.00629136
93 -0.422229 -0.393131 0.00623165
94 -0.379987 -0.392991 0.00616693
95 -0.376506 -0.392817 0.00610445
96 -0.371638 -0.392597 0.00604485
97 -0.367168 -0.392334 0.00598821
98 -0.328203 -0.39168 0.00596276
99 -0.328081 -0.391038 0.00593703
100 -0.326135 -0.390389 0.00591303
101 -0.370613 -0.390193 0.00585773
102 -0.392621 -0.390217 0.00580035
103 -0.381135 -0.390128 0.0057447
104 -0.384235 -0.390072 0.00568975
105 -0.422978 -0.390385 0.00564418
106 -0.398297 -0.39046 0.00559143
107 -0.371266 -0.39028 0.00554205
108 -0.394576 -0.39032 0.00549088
109 -0.424678 -0.390635 0.00544954
110 -0.374128 -0.390485 0.00540207
111 -0.327929 -0.389922 0.00538272
112 -0.318254 -0.389282 0.00537256
113 -0.317282 -0.388645 0.00536266
114 -0.363383 -0.388423 0.0053202
115 -0.390155 -0.388438 0.00527396
116 -0.401531 -0.388551 0.0052297
117 -0.401676 -0.388663 0.0051862
118 -0.357317 -0.388398 0.00514905
119 -0.393983 -0.388444 0.005106
120 -0.385613 -0.388421 0.0050635
121 -0.403619 -0.388546 0.00502321
122 -0.368864 -0.388385 0.00498463
123 -0.342886 -0.388015 0.00495781
124 -0.404404 -0.388147 0.00491959
125 -0.343528 -0.38779 0.00489316
126 -0.367852 -0.387632 0.00485689
127 -0.359656 -0.387412 0.00482364
128 -0.374057 -0.387308 0.00478708
129 -0.369093 -0.387166 0.00475205
130 -0.352454 -0.386899 0.00472299
131 -0.343856 -0.386571 0.00469836
132 -0.379799 -0.386519 0.00466304
133 -0.424281 -0.386803 0.00463662
134 -0.382742 -0.386773 0.00460212
135 -0.384697 -0.386758 0.00456805
136 -0.425171 -0.38704 0.00454319
137 -0.459662 -0.38757 0.00454084
138 -0.447791 -0.388007 0.00452886
139 -0.44565 -0.388421 0.00451522
140 -0.415902 -0.388618 0.00448724
141 -0.413123 -0.388791 0.00445878
142 -0.406483 -0.388916 0.00442912
143 -0.431173 -0.389212 0.00440799
144 -0.43471 -0.389527 0.00438869
145 -0.458496 -0.390003 0.00438412
146 -0.49024 -0.39069 0.00440752
147 -0.513094 -0.391522 0.0044555
148 -0.416633 -0.391692 0.00442863
149 -0.35164 -0.391423 0.00440705
150 -0.365585 -0.391251 0.00438104
151 -0.37919 -0.391171 0.00435275
152 -0.335004 -0.390802 0.00433977
153 -0.373273 -0.390687 0.00431292
154 -0.385697 -0.390655 0.00428504
155 -0.38197 -0.390599 0.00425776
156 -0.351784 -0.39035 0.00423773
157 -0.383677 -0.390307 0.00421095
158 -0.450269 -0.390687 0.00420136
159 -0.393829 -0.390707 0.00417499
160 -0.363996 -0.39054 0.00415223
161 -0.442664 -0.390863 0.00413904
162 -0.449749 -0.391227 0.00412942
163 -0.393409 -0.39124 0.00410411
164 -0.368855 -0.391104 0.00408135
165 -0.339307 -0.39079 0.00406867
166 -0.292641 -0.390199 0.0040869
167 -0.299432 -0.389655 0.00409841
168 -0.346575 -0.389399 0.00408202
169 -0.393968 -0.389426 0.00405796
170 -0.362842 -0.389269 0.0040371
171 -0.395052 -0.389303 0.00401363
172 -0.377615 -0.389235 0.00399087
173 -0.410675 -0.389359 0.00396973
174 -0.357248 -0.389175 0.0039512
175 -0.380024 -0.389122 0.00392897
176 -0.360401 -0.388959 0.00391003
177 -0.426007 -0.389168 0.00389354
178 -0.409863 -0.389285 0.0038734
179 -0.418073 -0.389445 0.0038551
180 -0.445744 -0.389758 0.00384635
181 -0.406892 -0.389853 0.00382627
182 -0.358178 -0.389679 0.0038092
183 -0.387202 -0.389665 0.00378841
184 -0.335328 -0.38937 0.00377931
185 -0.317807 -0.388983 0.00377863
186 -0.301632 -0.388514 0.00378738
187 -0.361634 -0.38837 0.00376986
188 -0.39493 -0.388405 0.00374997
189 -0.384258 -0.388383 0.00373019
190 -0.406973 -0.388481 0.00371184
191 -0.401536 -0.388549 0.00369303
192 -0.417204 -0.388698 0.00367681
193 -0.396308 -0.388738 0.00365797
194 -0.37515 -0.388668 0.00363979
195 -0.388987 -0.388669 0.00362112
196 -0.408435 -0.38877 0.00360405
197 -0.402332 -0.388839 0.00358642
198 -0.427326 -0.389033 0.00357357
199 -0.439533 -0.389287 0.00356461
200 -0.454971 -0.389615 0.00356188
