#BLOCK ACTUAL AVE ERROR
1 -0.0415834 -0.0415834 0
2 -0.143629 -0.0926064 0.0360787
3 -0.25417 -0.146461 0.0501206
4 -0.299917 -0.184825 0.0501686
5 -0.353878 -0.218636 0.0502527
6 -0.380631 -0.245635 0.0485918
7 -0.359976 -0.261969 0.0443106
8 -0.352122 -0.273238 0.0401792
9 -0.344406 -0.281146 0.0364847
10 -0.368102 -0.289842 0.0338566
11 -0.394385 -0.299346 0.032085
12 -0.413064 -0.308822 0.0307789
13 -0.398801 -0.315744 0.0291792
14 -0.365521 -0.319299 0.0273107
15 -0.339564 -0.32065 0.0255234
16 -0.336696 -0.321653 0.0239479
17 -0.372143 -0.324623 0.0227226
18 -0.382625 -0.327845 0.0216875
19 -0.433899 -0.333427 0.0212522
20 -0.448402 -0.339176 0.0209527
21 -0.464795 -0.345158 0.0207913
22 -0.47103 -0.350879 0.0206185
23 -0.443292 -0.354897 0.0201097
24 -0.421299 -0.357664 0.0194612
25 -0.391247 -0.359007 0.018729
26 -0.39455 -0.360374 0.0180585
27 -0.47643 -0.364673 0.0178939
28 -0.508198 -0.369798 0.0179741
29 -0.42013 -0.371534 0.0174379
30 -0.398243 -0.372424 0.0168793
31 -0.431013 -0.374314 0.0164403
32 -0.473104 -0.377401 0.0162138
33 -0.500047 -0.381118 0.0161428
34 -0.521569 -0.385249 0.0161879
35 -0.486433 -0.38814 0.0159815
36 -0.455532 -0.390012 0.0156468
37 -0.498229 -0.392937 0.0154949
38 -0.499577 -0.395743 0.0153391
39 -0.449033 -0.397109 0.0150066
40 -0.4715 -0.398969 0.0147462
41 -0.495363 -0.40132 0.0145727
42 -0.517242 -0.40408 0.0144848
43 -0.484185 -0.405943 0.0142672
44 -0.543649 -0.409073 0.0142821
45 -0.5099 -0.411313 0.0141394
46 -0.473695 -0.41267 0.0138969
47 -0.504113 -0.414615 0.0137367
48 -0.509346 -0.416589 0.0135916
49 -0.483386 -0.417952 0.0133824
50 -0.505044 -0.419694 0.0132276
51 -0.446081 -0.420211 0.0129784
52 -0.444457 -0.420677 0.0127372
53 -0.489147 -0.421969 0.0125622
54 -0.503272 -0.423475 0.0124194
55 -0.499817 -0.424863 0.0122709
56 -0.537517 -0.426875 0.0122156
57 -0.479109 -0.427791 0.0120356
58 -0.418514 -0.427631 0.0118292
59 -0.422571 -0.427545 0.011629
60 -0.411295 -0.427274 0.0114383
61 -0.396091 -0.426763 0.0112622
62 -0.384567 -0.426083 0.0111011
63 -0.444762 -0.426379 0.0109289
64 -0.414316 -0.426191 0.0107597
65 -0.396657 -0.425736 0.0106038
66 -0.39056 -0.425203 0.0104565
67 -0.401165 -0.424845 0.0103066
68 -0.392293 -0.424366 0.0101661
69 -0.347853 -0.423257 0.0100791
70 -0.319162 -0.42177 0.0100442
71 -0.346833 -0.420714 0.00995805
72 -0.363759 -0.419923 0.00985111
73 -0.433304 -0.420107 0.00971787
74 -0.423234 -0.420149 0.00958664
75 -0.405079 -0.419948 0.00946093
76 -0.450752 -0.420353 0.00934512
77 -0.45027 -0.420742 0.00923183
78 -0.406619 -0.420561 0.00911524
79 -0.446383 -0.420888 0.00900572
80 -0.394518 -0.420558 0.00889918
81 -0.393012 -0.420218 0.00879581
82 -0.406987 -0.420057 0.00869002
83 -0.399757 -0.419812 0.00858876
84 -0.409085 -0.419684 0.00848747
85 -0.414769 -0.419627 0.00838781
86 -0.399141 -0.419388 0.00829366
87 -0.411023 -0.419292 0.00819889
88 -0.366495 -0.418692 0.00812764
89 -0.3961 -0.418438 0.00804028
90 -0.422901 -0.418488 0.0079511
91 -0.428946 -0.418603 0.00786455
92 -0.394468 -0.418341 0.00778344
93 -0.419357 -0.418351 0.00769976
94 -0.404083 -0.4182 0.00761934
95 -0.375056 -0.417746 0.00755266
96 -0.383068 -0.417384 0.00748262
97 -0.396617 -0.41717 0.00740854
98 -0.442138 -0.417425 0.00733732
99 -0.383032 -0.417078 0.00727143
100 -0.384572 -0.416753 0.00720598
101 -0.386739 -0.416455 0.00714076
102 -0.386856 -0.416165 0.00707664
103 -0.382504 -0.415838 0.00701548
