#BLOCK ACTUAL AVE ERROR
1 1.46524 1.46524 0
2 1.57277 1.519 0.0380178
3 1.68024 1.57275 0.0506776
4 1.72493 1.61079 0.0503005
5 1.78711 1.64606 0.0511279
6 1.79369 1.67066 0.0481645
7 1.7772 1.68588 0.0436223
8 1.79728 1.69981 0.040331
9 1.81294 1.71238 0.037758
10 1.78826 1.71997 0.0347364
11 1.80027 1.72727 0.0323366
12 1.76558 1.73046 0.0297991
13 1.73738 1.73099 0.0275116
14 1.72146 1.73031 0.0255549
15 1.74746 1.73145 0.0238768
16 1.76848 1.73377 0.0224964
17 1.79665 1.73747 0.021475
18 1.77625 1.73962 0.0203898
19 1.79797 1.74269 0.0195465
20 1.81713 1.74641 0.0189202
21 1.79208 1.74859 0.0181438
22 1.7734 1.74972 0.0173541
23 1.76873 1.75054 0.0166192
24 1.82035 1.75345 0.0161793
25 1.82754 1.75641 0.0158012
26 1.83164 1.75931 0.0154561
27 1.82486 1.76174 0.0150731
28 1.8726 1.7657 0.0150459
29 1.8415 1.76831 0.0147524
30 1.83837 1.77064 0.0144443
31 1.85342 1.77331 0.014223
32 1.87762 1.77657 0.0141471
33 1.85865 1.77906 0.0139353
34 1.81783 1.7802 0.013572
35 1.75636 1.77952 0.0132013
36 1.757 1.77889 0.0128494
37 1.80933 1.77972 0.0125285
38 1.83406 1.78115 0.0122801
39 1.81239 1.78195 0.0119913
40 1.79224 1.78221 0.0116943
41 1.85015 1.78386 0.0115259
42 1.83774 1.78515 0.0113226
43 1.8347 1.7863 0.0111178
44 1.83152 1.78733 0.0109125
45 1.86706 1.7891 0.0108129
46 1.87486 1.79096 0.0107374
47 1.90525 1.79339 0.0107808
48 1.86618 1.79491 0.0106623
49 1.88799 1.79681 0.0106126
50 1.86726 1.79822 0.0104934
51 1.85315 1.7993 0.0103428
52 1.86387 1.80054 0.0102182
53 1.89754 1.80237 0.010188
54 1.91091 1.80438 0.0101957
55 1.87851 1.80573 0.010099
56 1.87804 1.80702 0.0100009
57 1.8644 1.80802 0.00987596
58 1.91839 1.80993 0.00988731
59 1.87247 1.81099 0.00977639
60 1.83674 1.81142 0.00962287
61 1.84055 1.81189 0.00947696
62 1.80432 1.81177 0.00932489
63 1.85746 1.8125 0.00920504
64 1.82289 1.81266 0.00906264
65 1.79379 1.81237 0.00892787
66 1.81035 1.81234 0.00879265
67 1.84651 1.81285 0.00867619
68 1.79955 1.81265 0.0085508
69 1.7521 1.81178 0.00847179
70 1.76306 1.81108 0.0083793
71 1.7467 1.81017 0.0083102
72 1.74651 1.80929 0.00824169
73 1.76975 1.80875 0.00814656
74 1.80138 1.80865 0.00803708
75 1.7896 1.80839 0.00793393
76 1.81584 1.80849 0.00783014
77 1.82137 1.80866 0.00773024
78 1.86762 1.80941 0.00766801
79 1.88883 1.81042 0.00763655
80 1.87844 1.81127 0.00758827
81 1.82744 1.81147 0.00749722
82 1.82324 1.81161 0.00740716
83 1.85182 1.8121 0.00733374
84 1.79767 1.81193 0.00724844
85 1.82006 1.81202 0.0071638
86 1.87572 1.81276 0.00711868
87 1.85992 1.8133 0.00705746
88 1.87575 1.81401 0.00701285
89 1.8212 1.81409 0.00693452
90 1.78586 1.81378 0.00686456
91 1.80772 1.81371 0.00678945
92 1.81475 1.81373 0.00671566
93 1.79496 1.81352 0.00664648
94 1.84597 1.81387 0.00658473
95 1.82926 1.81403 0.00651741
96 1.82313 1.81413 0.00645021
97 1.82831 1.81427 0.00638537
98 1.8451 1.81459 0.00632796
99 1.89326 1.81538 0.00631375
