#BLOCK ACTUAL AVE ERROR
1 1.51067 1.51067 0
2 1.62085 1.56576 0.0389557
3 1.72612 1.61921 0.0507864
4 1.77095 1.65714 0.0502996
5 1.83042 1.6918 0.0507936
6 1.83556 1.71576 0.0476455
7 1.83108 1.73223 0.043594
8 1.85132 1.74712 0.0406068
9 1.85462 1.75906 0.0378108
10 1.84769 1.76793 0.035053
11 1.814 1.77211 0.0321156
12 1.8075 1.77506 0.0295744
13 1.8143 1.77808 0.027453
14 1.78307 1.77844 0.0254944
15 1.80376 1.78013 0.0238505
16 1.78948 1.78071 0.022367
17 1.82632 1.78339 0.0212116
18 1.85084 1.78714 0.0203614
19 1.80596 1.78813 0.0193139
20 1.84707 1.79108 0.0185717
21 1.89458 1.79601 0.0183296
22 1.89284 1.80041 0.0180171
23 1.86128 1.80305 0.0174271
24 1.86562 1.80566 0.0168948
25 1.80804 1.80576 0.0162193
26 1.85042 1.80747 0.0156862
27 1.88611 1.81039 0.0153732
28 1.90764 1.81386 0.0152115
29 1.87751 1.81605 0.0148444
30 1.85607 1.81739 0.0144094
31 1.86113 1.8188 0.0140135
32 1.89057 1.82104 0.0137539
33 1.91508 1.82389 0.0136291
34 1.92382 1.82683 0.0135415
35 1.89633 1.82882 0.0132994
36 1.93037 1.83164 0.0132258
37 1.87887 1.83291 0.0129298
38 1.87466 1.83401 0.0126361
39 1.92894 1.83645 0.0125444
40 1.88897 1.83776 0.0122993
41 1.83427 1.83767 0.0119996
42 1.83877 1.8377 0.0117139
43 1.87127 1.83848 0.0114675
44 1.83324 1.83836 0.0112075
45 1.90222 1.83978 0.0110479
46 1.83981 1.83978 0.0108077
47 1.8219 1.8394 0.0105845
48 1.84236 1.83946 0.0103641
49 1.88024 1.8403 0.010186
50 1.91208 1.84173 0.0100829
51 1.86789 1.84224 0.00989825
52 1.84067 1.84221 0.00970794
53 1.87698 1.84287 0.00954691
54 1.90456 1.84401 0.00943823
55 1.92112 1.84541 0.00937016
56 1.90569 1.84649 0.00926445
57 1.90081 1.84744 0.00915079
58 1.87769 1.84796 0.00900786
59 1.79207 1.84702 0.00890487
60 1.82132 1.84659 0.00876674
61 1.81681 1.8461 0.0086366
62 1.82483 1.84576 0.00850412
63 1.87657 1.84625 0.00838319
64 1.85679 1.84641 0.00825382
65 1.89848 1.84721 0.00816562
66 1.91248 1.8482 0.00810156
67 1.89416 1.84889 0.00800963
68 1.89246 1.84953 0.00791743
69 1.88647 1.85006 0.00782076
70 1.85934 1.8502 0.00771016
71 1.87052 1.85048 0.00760688
72 1.87224 1.85078 0.00750723
73 1.88343 1.85123 0.00741769
74 1.8939 1.85181 0.00733983
75 1.86414 1.85197 0.00724381
76 1.87718 1.8523 0.00715609
77 1.89794 1.8529 0.00708765
78 1.91474 1.85369 0.007041
79 1.84794 1.85362 0.00695225
80 1.82011 1.8532 0.00687795
81 1.80705 1.85263 0.00681659
82 1.82183 1.85225 0.0067438
83 1.80847 1.85173 0.00668315
84 1.85455 1.85176 0.00660367
85 1.83033 1.85151 0.00653079
86 1.8106 1.85103 0.00647216
87 1.82601 1.85074 0.00640415
88 1.8134 1.85032 0.00634542
89 1.83675 1.85017 0.00627595
90 1.85134 1.85018 0.00620624
91 1.85661 1.85025 0.00613844
92 1.86797 1.85044 0.00607473
93 1.85931 1.85054 0.00601016
94 1.85678 1.8506 0.00594659
95 1.85037 1.8506 0.005884
96 1.84779 1.85057 0.00582278
97 1.83438 1.85041 0.00576514
98 1.80258 1.84992 0.00572693
99 1.79674 1.84938 0.00569422
100 1.8466 1.84935 0.00563734
101 1.86567 1.84951 0.00558384
102 1.82704 1.84929 0.00553344
103 1.81849 1.849 0.0054878
104 1.79505 1.84848 0.00545949
105 1.79576 1.84797 0.00543054
106 1.83861 1.84789 0.00538002
107 1.84852 1.84789 0.00532974
108 1.82346 1.84767 0.0052852
109 1.84524 1.84764 0.00523675
110 1.79353 1.84715 0.0052122
