#BLOCK ACTUAL AVE ERROR
1 1.46766 1.46766 0
2 1.46712 1.46739 0.000190968
3 1.46723 1.46733 0.000134429
4 1.46718 1.4673 0.000106171
5 1.46715 1.46727 8.90076e-05
6 1.46722 1.46726 7.45318e-05
7 1.46714 1.46724 6.56914e-05
8 1.46704 1.46722 6.20139e-05
9 1.46711 1.4672 5.61524e-05
10 1.46705 1.46719 5.27001e-05
11 1.46719 1.46719 4.79112e-05
12 1.46715 1.46719 4.4037e-05
13 1.46715 1.46718 4.07587e-05
14 1.46712 1.46718 3.81093e-05
15 1.46704 1.46717 3.65923e-05
16 1.46707 1.46716 3.48376e-05
17 1.46686 1.46715 3.71176e-05
18 1.46705 1.46714 3.54131e-05
19 1.46704 1.46713 3.39644e-05
20 1.46698 1.46713 3.31542e-05
21 1.46699 1.46712 3.22118e-05
22 1.46717 1.46712 3.08248e-05
23 1.46718 1.46713 2.9589e-05
24 1.46722 1.46713 2.86227e-05
25 1.46717 1.46713 2.75248e-05
26 1.46719 1.46713 2.65762e-05
27 1.46716 1.46713 2.56103e-05
28 1.46719 1.46714 2.47676e-05
29 1.46717 1.46714 2.39485e-05
30 1.46724 1.46714 2.33805e-05
31 1.46718 1.46714 2.26528e-05
32 1.46715 1.46714 2.19462e-05
33 1.4671 1.46714 2.13118e-05
34 1.4671 1.46714 2.07153e-05
35 1.46701 1.46714 2.04766e-05
36 1.46705 1.46713 2.00433e-05
37 1.46719 1.46714 1.95638e-05
38 1.46702 1.46713 1.92749e-05
39 1.46708 1.46713 1.88234e-05
40 1.46712 1.46713 1.8356e-05
41 1.46711 1.46713 1.79181e-05
42 1.46697 1.46713 1.79039e-05
43 1.46715 1.46713 1.74998e-05
44 1.46701 1.46712 1.72989e-05
45 1.46728 1.46713 1.72454e-05
46 1.46717 1.46713 1.6893e-05
47 1.46718 1.46713 1.65644e-05
48 1.46702 1.46713 1.63691e-05
49 1.46697 1.46712 1.63393e-05
50 1.46713 1.46712 1.60139e-05
51 1.4671 1.46712 1.5709e-05
52 1.46719 1.46712 1.54593e-05
53 1.46723 1.46713 1.52845e-05
54 1.46718 1.46713 1.50282e-05
55 1.46716 1.46713 1.47636e-05
56 1.46713 1.46713 1.45001e-05
57 1.46701 1.46713 1.4385e-05
58 1.46714 1.46713 1.41397e-05
59 1.46708 1.46713 1.39228e-05
60 1.46708 1.46712 1.37113e-05
61 1.46707 1.46712 1.35164e-05
62 1.46693 1.46712 1.36718e-05
63 1.46704 1.46712 1.35214e-05
64 1.46702 1.46712 1.34071e-05
65 1.46703 1.46712 1.32762e-05
66 1.46718 1.46712 1.31047e-05
67 1.46718 1.46712 1.2945e-05
68 1.46718 1.46712 1.27857e-05
69 1.46713 1.46712 1.2601e-05
70 1.46721 1.46712 1.2485e-05
71 1.46723 1.46712 1.24087e-05
72 1.46717 1.46712 1.22575e-05
73 1.46712 1.46712 1.20896e-05
74 1.46708 1.46712 1.19373e-05
75 1.46703 1.46712 1.18353e-05
76 1.46694 1.46712 1.19142e-05
77 1.467 1.46712 1.18543e-05
78 1.46702 1.46712 1.17658e-05
79 1.46721 1.46712 1.16788e-05
80 1.46712 1.46712 1.15329e-05
81 1.4673 1.46712 1.16076e-05
82 1.46732 1.46712 1.17318e-05
83 1.46726 1.46712 1.17036e-05
84 1.46719 1.46712 1.15881e-05
85 1.46721 1.46713 1.14999e-05
86 1.46713 1.46713 1.13667e-05
87 1.46709 1.46713 1.12437e-05
88 1.46708 1.46712 1.11254e-05
89 1.46715 1.46713 1.10043e-05
90 1.46714 1.46713 1.0883e-05
91 1.46719 1.46713 1.07846e-05
92 1.46716 1.46713 1.0675e-05
93 1.46712 1.46713 1.05603e-05
94 1.46715 1.46713 1.04501e-05
95 1.46722 1.46713 1.03875e-05
96 1.46715 1.46713 1.0283e-05
97 1.46724 1.46713 1.02469e-05
98 1.46721 1.46713 1.01774e-05
99 1.46722 1.46713 1.01114e-05
100 1.46725 1.46713 1.00857e-05
