#BLOCK ACTUAL AVE ERROR
1 0.906177 0.906177 0
2 0.973847 0.940012 0.0239252
3 1.04757 0.975863 0.033336
4 1.07807 1.00142 0.0333887
5 1.11403 1.02394 0.0334558
6 1.13192 1.04194 0.0323605
7 1.1181 1.05282 0.0295103
8 1.11282 1.06032 0.0267577
9 1.1077 1.06558 0.024297
10 1.1235 1.07137 0.0225469
11 1.14094 1.0777 0.0213657
12 1.15351 1.08401 0.0204979
13 1.14403 1.08863 0.019434
14 1.12183 1.091 0.01819
15 1.10449 1.0919 0.0169995
16 1.10252 1.09256 0.01595
17 1.12616 1.09454 0.0151337
18 1.13312 1.09668 0.0144439
19 1.16731 1.1004 0.0141539
20 1.17699 1.10423 0.0139546
21 1.18786 1.10821 0.0138467
22 1.19209 1.11203 0.0137321
23 1.17349 1.1147 0.0133926
24 1.1589 1.11654 0.0129606
25 1.13888 1.11743 0.0124729
26 1.141 1.11834 0.0120261
27 1.19562 1.1212 0.0119165
28 1.21684 1.12462 0.0119704
29 1.15815 1.12577 0.0116134
30 1.14347 1.12636 0.0112412
31 1.16533 1.12762 0.0109487
32 1.1934 1.12968 0.0107978
33 1.21139 1.13215 0.0107507
34 1.22567 1.1349 0.0107806
35 1.20237 1.13683 0.0106436
36 1.18177 1.13808 0.0104209
37 1.21013 1.14003 0.0103196
38 1.2111 1.1419 0.0102161
39 1.1774 1.14281 0.00999461
40 1.19226 1.14404 0.00982091
41 1.20824 1.14561 0.00970541
42 1.22279 1.14745 0.00964674
43 1.20076 1.14869 0.00950173
44 1.24039 1.15077 0.00951164
45 1.21797 1.15226 0.00941677
46 1.19372 1.15317 0.00925509
47 1.2141 1.15446 0.00914854
48 1.21766 1.15578 0.0090522
49 1.20035 1.15669 0.00891304
50 1.21479 1.15785 0.00881019
51 1.1754 1.1582 0.00864416
52 1.17427 1.1585 0.00848345
53 1.20399 1.15936 0.00836668
54 1.21341 1.16036 0.00827139
55 1.21107 1.16129 0.00817221
56 1.23631 1.16262 0.00813536
57 1.19742 1.16324 0.0080155
58 1.15696 1.16313 0.00787804
59 1.15969 1.16307 0.00774473
60 1.15218 1.16289 0.00761777
61 1.14203 1.16255 0.00750056
62 1.13438 1.16209 0.00739333
63 1.17451 1.16229 0.0072786
64 1.15426 1.16216 0.00716595
65 1.14248 1.16186 0.00706211
66 1.13838 1.1615 0.00696406
67 1.14553 1.16127 0.0068642
68 1.13968 1.16095 0.00677059
69 1.11004 1.16021 0.00671254
70 1.0909 1.15922 0.00668928
71 1.10937 1.15852 0.00663182
72 1.12051 1.15799 0.00656069
73 1.16693 1.15811 0.00647196
74 1.16028 1.15814 0.00638456
75 1.14812 1.15801 0.00630083
76 1.17856 1.15828 0.00622373
77 1.17832 1.15854 0.00614834
78 1.14915 1.15842 0.00607069
79 1.17568 1.15864 0.00599778
80 1.14107 1.15842 0.00592683
81 1.14014 1.15819 0.00585795
82 1.14939 1.15808 0.00578749
83 1.14459 1.15792 0.00572005
84 1.15081 1.15784 0.00565258
85 1.15462 1.1578 0.00558621
86 1.14418 1.15764 0.00552349
87 1.15219 1.15758 0.00546036
88 1.1224 1.15718 0.00541292
89 1.14213 1.15701 0.00535474
90 1.15999 1.15704 0.00529535
91 1.16397 1.15712 0.0052377
92 1.14103 1.15694 0.00518369
93 1.15756 1.15695 0.00512796
94 1.14752 1.15685 0.00507439
95 1.1281 1.15655 0.00502999
96 1.13347 1.15631 0.00498333
97 1.14243 1.15616 0.00493401
98 1.17283 1.15633 0.00488659
99 1.13345 1.1561 0.0048427
100 1.1345 1.15589 0.00479909
101 1.13589 1.15569 0.00475565
102 1.13597 1.1555 0.00471296
103 1.13301 1.15528 0.00467225
104 1.12477 1.15498 0.00463653
105 1.12259 1.15468 0.00460263
106 1.14693 1.1546 0.00455978
107 1.16975 1.15474 0.00451937
108 1.1463 1.15467 0.0044782
109 1.15424 1.15466 0.00443712
110 1.17819 1.15488 0.00440193
111 1.21652 1.15543 0.00439717
112 1.1891 1.15573 0.00436817
113 1.15741 1.15575 0.00432954
114 1.16148 1.1558 0.00429186
115 1.13713 1.15563 0.0042576
116 1.10961 1.15524 0.00423934
117 1.1345 1.15506 0.00420681
118 1.13866 1.15492 0.00417346
119 1.12432 1.15466 0.0041463
120 1.11 1.15429 0.00412842
121 1.15238 1.15428 0.00409433
122 1.14335 1.15419 0.00406175
123 1.13307 1.15402 0.00403236
124 1.16412 1.1541 0.00400066
125 1.20057 1.15447 0.00398589
126 1.18873 1.15474 0.00396352
127 1.17978 1.15494 0.00393721
128 1.1926 1.15523 0.00391743
129 1.20772 1.15564 0.00390813
130 1.19659 1.15595 0.00389074
131 1.19157 1.15623 0.00387053
132 1.1789 1.1564 0.00384502
133 1.17774 1.15656 0.00381946
134 1.19443 1.15684 0.00380139
135 1.16598 1.15691 0.00377384
136 1.16711 1.15698 0.00374684
137 1.15003 1.15693 0.00371983
138 1.11441 1.15662 0.00370561
139 1.12217 1.15638 0.00368723
140 1.12267 1.15614 0.00366875
141 1.14024 1.15602 0.00364446
142 1.15587 1.15602 0.00361879
143 1.15975 1.15605 0.00359358
144 1.16064 1.15608 0.00356877
145 1.16657 1.15615 0.00354489
146 1.16456 1.15621 0.00352108
147 1.18106 1.15638 0.00350118
148 1.18283 1.15656 0.00348208
149 1.19268 1.1568 0.00346714
150 1.18814 1.15701 0.00345032
151 1.19267 1.15725 0.00343554
152 1.19793 1.15751 0.00342335
153 1.17699 1.15764 0.00340334
154 1.15494 1.15762 0.00338129
155 1.17315 1.15772 0.00336095
156 1.14716 1.15766 0.00334009
157 1.15489 1.15764 0.00331886
158 1.1557 1.15763 0.00329788
159 1.15325 1.1576 0.00327725
160 1.15028 1.15755 0.00325709
161 1.16622 1.15761 0.0032373
162 1.16948 1.15768 0.00321815
163 1.16696 1.15774 0.00319891
164 1.15426 1.15772 0.00317948
165 1.16106 1.15774 0.00316027
166 1.14957 1.15769 0.00314162
167 1.18579 1.15785 0.00312731
168 1.19137 1.15805 0.00311505
169 1.17815 1.15817 0.00309888
170 1.15421 1.15815 0.00308074
171 1.14225 1.15806 0.00306413
172 1.12993 1.15789 0.00305067
173 1.18233 1.15803 0.00303631
174 1.15777 1.15803 0.00301886
175 1.16669 1.15808 0.00300201
176 1.19672 1.1583 0.00299297
177 1.21163 1.1586 0.00299119
178 1.20837 1.15888 0.00298742
179 1.17322 1.15896 0.00297181
180 1.16612 1.159 0.00295556
181 1.18295 1.15913 0.00294219
182 1.14006 1.15903 0.0029279
183 1.13345 1.15889 0.00291523
184 1.15095 1.15885 0.00289971
185 1.14013 1.15875 0.0028858
186 1.13749 1.15863 0.00287254
187 1.14108 1.15854 0.00285872
188 1.16112 1.15855 0.00284354
189 1.15495 1.15853 0.00282856
190 1.1779 1.15863 0.00281551
191 1.17829 1.15874 0.00280265
192 1.1672 1.15878 0.0027884
193 1.16167 1.1588 0.00277399
194 1.18981 1.15896 0.0027643
195 1.22732 1.15931 0.00277226
196 1.21717 1.1596 0.00277379
197 1.1674 1.15964 0.00275999
198 1.14968 1.15959 0.00274651
199 1.15304 1.15956 0.00273291
200 1.17146 1.15962 0.00271989
