#BLOCK ACTUAL AVE ERROR
1 1.00711 1.00711 0
2 1.08057 1.04384 0.0259705
3 1.15074 1.07947 0.0338576
4 1.18063 1.10476 0.033533
5 1.22028 1.12787 0.0338624
6 1.22371 1.14384 0.0317636
7 1.22072 1.15482 0.0290627
8 1.23421 1.16475 0.0270712
9 1.23641 1.17271 0.0252072
10 1.2318 1.17862 0.0233687
11 1.20933 1.18141 0.0214104
12 1.205 1.18338 0.0197163
13 1.20953 1.18539 0.018302
14 1.18871 1.18563 0.0169962
15 1.2025 1.18675 0.0159004
16 1.19298 1.18714 0.0149114
17 1.21754 1.18893 0.0141411
18 1.23389 1.19143 0.0135743
19 1.20397 1.19209 0.0128759
20 1.23138 1.19405 0.0123811
21 1.26305 1.19734 0.0122197
22 1.26189 1.20027 0.0120114
23 1.24085 1.20204 0.0116181
24 1.24374 1.20377 0.0112632
25 1.20536 1.20384 0.0108128
26 1.23361 1.20498 0.0104574
27 1.25741 1.20692 0.0102488
28 1.27176 1.20924 0.010141
29 1.25167 1.2107 0.00989629
30 1.23738 1.21159 0.00960627
31 1.24075 1.21253 0.00934234
32 1.26038 1.21403 0.00916926
33 1.27672 1.21593 0.00908608
34 1.28255 1.21789 0.00902766
35 1.26422 1.21921 0.00886626
36 1.28692 1.22109 0.00881718
37 1.25258 1.22194 0.00861985
38 1.24978 1.22268 0.00842407
39 1.28596 1.2243 0.0083629
40 1.25931 1.22517 0.00819952
41 1.22285 1.22512 0.00799972
42 1.22585 1.22513 0.00780927
43 1.24751 1.22565 0.00764498
44 1.22216 1.22557 0.00747164
45 1.26815 1.22652 0.00736526
46 1.22654 1.22652 0.00720515
47 1.2146 1.22627 0.00705631
48 1.22824 1.22631 0.00690942
49 1.25349 1.22686 0.00679065
50 1.27472 1.22782 0.00672194
51 1.24526 1.22816 0.00659883
52 1.22711 1.22814 0.00647196
53 1.25132 1.22858 0.00636461
54 1.26971 1.22934 0.00629215
55 1.28075 1.23028 0.00624678
56 1.27046 1.23099 0.0061763
57 1.2672 1.23163 0.00610052
58 1.25179 1.23198 0.00600524
59 1.19471 1.23134 0.00593658
60 1.21422 1.23106 0.00584449
61 1.21121 1.23073 0.00575774
62 1.21655 1.23051 0.00566941
63 1.25105 1.23083 0.00558879
64 1.23786 1.23094 0.00550255
65 1.26566 1.23148 0.00544375
66 1.27499 1.23213 0.00540104
67 1.26278 1.23259 0.00533975
68 1.26164 1.23302 0.00527829
69 1.25764 1.23338 0.00521384
70 1.23956 1.23346 0.00514011
71 1.24702 1.23365 0.00507125
72 1.24816 1.23386 0.00500482
73 1.25562 1.23415 0.00494513
74 1.2626 1.23454 0.00489322
75 1.24276 1.23465 0.00482921
76 1.25145 1.23487 0.00477072
77 1.26529 1.23526 0.0047251
78 1.2765 1.23579 0.004694
79 1.23196 1.23574 0.00463483
80 1.21341 1.23547 0.0045853
81 1.2047 1.23509 0.00454439
82 1.21456 1.23484 0.00449587
83 1.20565 1.23448 0.00445543
84 1.23637 1.23451 0.00440245
85 1.22022 1.23434 0.00435386
86 1.20706 1.23402 0.00431477
87 1.21734 1.23383 0.00426943
88 1.20893 1.23355 0.00423028
89 1.2245 1.23344 0.00418397
90 1.23423 1.23345 0.00413749
91 1.23774 1.2335 0.00409229
92 1.24531 1.23363 0.00404982
93 1.23954 1.23369 0.00400678
94 1.23785 1.23374 0.00396439
95 1.23358 1.23373 0.00392266
96 1.23186 1.23372 0.00388185
97 1.22292 1.2336 0.00384343
98 1.20172 1.23328 0.00381795
99 1.19783 1.23292 0.00379614
100 1.23107 1.2329 0.00375823
101 1.24378 1.23301 0.00372256
102 1.21802 1.23286 0.00368896
103 1.21232 1.23266 0.00365853
104 1.1967 1.23232 0.00363966
105 1.19717 1.23198 0.00362036
106 1.22574 1.23192 0.00358668
107 1.23234 1.23193 0.00355316
108 1.21564 1.23178 0.00352346
109 1.23016 1.23176 0.00349117
110 1.19569 1.23143 0.0034748
111 1.20069 1.23116 0.00345452
112 1.23771 1.23122 0.00342417
113 1.20163 1.23095 0.00340386
114 1.19542 1.23064 0.00338825
115 1.21644 1.23052 0.00336103
116 1.22752 1.23049 0.00333216
117 1.24431 1.23061 0.00330577
118 1.30669 1.23126 0.00334004
119 1.26104 1.23151 0.00332134
120 1.23424 1.23153 0.00329374
121 1.18591 1.23115 0.00328803
122 1.18093 1.23074 0.00328674
123 1.20575 1.23054 0.00326629
124 1.22823 1.23052 0.00324001
125 1.20512 1.23032 0.00322045
126 1.19255 1.23002 0.00320881
127 1.26043 1.23026 0.00319247
128 1.22435 1.23021 0.00316786
129 1.20688 1.23003 0.00314846
130 1.21782 1.22993 0.00312564
131 1.19608 1.22968 0.00311245
132 1.1649 1.22919 0.00312732
133 1.19566 1.22893 0.00311395
134 1.2171 1.22884 0.00309196
135 1.26418 1.22911 0.00308012
136 1.30022 1.22963 0.00310154
137 1.29943 1.23014 0.00312047
138 1.29554 1.23061 0.00313365
139 1.26101 1.23083 0.00311872
140 1.23856 1.23089 0.00309693
141 1.23379 1.23091 0.00307504
