#BLOCK ACTUAL AVE ERROR
1 -0.0427177 -0.0427177 0
2 -0.151659 -0.0971882 0.0385165
3 -0.258373 -0.150917 0.0508314
4 -0.30317 -0.18898 0.0503986
5 -0.364431 -0.22407 0.0510948
6 -0.369088 -0.24824 0.047956
7 -0.351685 -0.263018 0.0433223
8 -0.379003 -0.277516 0.04026
9 -0.388517 -0.289849 0.0376284
10 -0.373492 -0.298214 0.0347828
11 -0.380432 -0.305688 0.0324138
12 -0.367875 -0.31087 0.0301241
13 -0.401878 -0.317871 0.0286087
14 -0.385929 -0.322732 0.0269751
15 -0.407669 -0.328395 0.0257642
16 -0.429673 -0.334725 0.0249194
17 -0.465888 -0.34244 0.024619
18 -0.423467 -0.346942 0.0236593
19 -0.406438 -0.350073 0.0226203
20 -0.413601 -0.353249 0.0217112
21 -0.429892 -0.356899 0.0209818
22 -0.462556 -0.361702 0.0205704
23 -0.436182 -0.36494 0.0199293
24 -0.425783 -0.367475 0.0192595
25 -0.434892 -0.370172 0.0186769
26 -0.403801 -0.371465 0.0180033
27 -0.360418 -0.371056 0.0173412
28 -0.365027 -0.370841 0.0167232
29 -0.392645 -0.371593 0.0161634
30 -0.399481 -0.372522 0.0156514
31 -0.417345 -0.373968 0.0152131
32 -0.401001 -0.374813 0.0147611
33 -0.434392 -0.376618 0.0144238
34 -0.444568 -0.378617 0.0141374
35 -0.465557 -0.381101 0.01395
36 -0.469721 -0.383562 0.013778
37 -0.442918 -0.385167 0.0134986
38 -0.390722 -0.385313 0.0131442
39 -0.413059 -0.386024 0.0128264
40 -0.394197 -0.386229 0.0125074
41 -0.415203 -0.386935 0.0122223
42 -0.471071 -0.388939 0.0120943
43 -0.432423 -0.38995 0.0118553
44 -0.394981 -0.390064 0.0115864
45 -0.43606 -0.391086 0.0113739
46 -0.469521 -0.392791 0.0112537
47 -0.4477 -0.39396 0.0110748
48 -0.368529 -0.39343 0.0108567
49 -0.346414 -0.39247 0.0106774
50 -0.33528 -0.391327 0.010525
51 -0.363784 -0.390786 0.0103325
52 -0.391248 -0.390795 0.0101338
53 -0.374701 -0.390492 0.0099471
54 -0.398307 -0.390636 0.00976395
55 -0.424321 -0.391249 0.00960561
56 -0.426202 -0.391873 0.00945434
57 -0.373618 -0.391553 0.0092939
58 -0.363732 -0.391073 0.00914603
59 -0.336303 -0.390145 0.009038
60 -0.318455 -0.38895 0.008966
61 -0.31842 -0.387794 0.00889325
62 -0.327383 -0.386819 0.00880303
63 -0.347748 -0.386199 0.00868511
64 -0.387009 -0.386212 0.00854942
65 -0.345748 -0.385589 0.00844052
66 -0.376421 -0.38545 0.00831378
67 -0.377129 -0.385326 0.00819062
68 -0.354208 -0.384869 0.00808294
