#BLOCK ACTUAL AVE ERROR
1 0.0498113 0.0498113 0
2 0.0534562 0.0516338 0.00128868
3 0.0569398 0.0534024 0.00168035
4 0.0584531 0.0546651 0.00166853
5 0.0604463 0.0558214 0.00168857
6 0.0605121 0.0566031 0.00157778
7 0.06017 0.0571127 0.0014323
8 0.0611432 0.0576165 0.00133894
9 0.0609081 0.0579822 0.00123911
10 0.0617329 0.0583573 0.00117059
11 0.0616262 0.0586545 0.00110125
12 0.0606621 0.0588218 0.00102211
13 0.0614553 0.0590243 0.000963348
14 0.0624714 0.0592706 0.000925468
15 0.0621423 0.059462 0.000883351
16 0.0614032 0.0595833 0.000836432
17 0.0633869 0.0598071 0.000816606
18 0.0615224 0.0599024 0.000776779
19 0.0600973 0.0599126 0.000735964
20 0.0602701 0.0599305 0.000699383
21 0.0601999 0.0599433 0.000666196
22 0.0602964 0.0599594 0.000636108
23 0.0597975 0.0599523 0.00060849
24 0.0603569 0.0599692 0.00058337
25 0.0606416 0.0599961 0.000560655
26 0.0603222 0.0600086 0.000539231
27 0.0599308 0.0600058 0.000519267
28 0.0607097 0.0600309 0.00050133
29 0.0605666 0.0600494 0.000484383
30 0.0603982 0.060061 0.000468377
31 0.0605679 0.0600773 0.000453553
32 0.0628243 0.0601632 0.000447429
33 0.0620159 0.0602193 0.000437379
34 0.0612649 0.0602501 0.000425595
35 0.0608473 0.0602671 0.000413777
36 0.0620109 0.0603156 0.000405108
37 0.0628545 0.0603842 0.000399929
38 0.0625688 0.0604417 0.000393515
39 0.0623091 0.0604896 0.000386327
40 0.0622208 0.0605329 0.000379085
41 0.0629155 0.060591 0.000374267
42 0.0612858 0.0606075 0.000365721
43 0.0622374 0.0606454 0.000359175
44 0.0603135 0.0606379 0.000351091
45 0.0615314 0.0606577 0.00034385
46 0.0611423 0.0606683 0.000336536
47 0.0605047 0.0606648 0.000329394
48 0.0616572 0.0606855 0.00032318
49 0.0619958 0.0607122 0.000317689
50 0.0624119 0.0607462 0.000313148
51 0.0612855 0.0607568 0.000307187
52 0.0620139 0.0607809 0.000302229
53 0.0606706 0.0607789 0.000296534
54 0.0621246 0.0608038 0.000292088
55 0.0623936 0.0608327 0.000288204
56 0.0630991 0.0608732 0.000285885
57 0.0633935 0.0609174 0.000284268
58 0.0624792 0.0609443 0.000280639
59 0.0636394 0.06099 0.000279576
60 0.0634401 0.0610308 0.000277882
61 0.0626555 0.0610574 0.0002746
62 0.0625716 0.0610819 0.000271255
63 0.0609981 0.0610805 0.000266953
64 0.0604824 0.0610712 0.000262945
65 0.0591974 0.0610424 0.000260475
66 0.0598168 0.0610238 0.000257189
67 0.0603685 0.061014 0.000253537
68 0.0606824 0.0610091 0.000249855
69 0.0589856 0.0609798 0.000247949
70 0.0582475 0.0609408 0.00024746
71 0.0592695 0.0609172 0.000245092
72 0.0610002 0.0609184 0.000241691
73 0.0607447 0.060916 0.000238392
74 0.0623446 0.0609353 0.00023595
75 0.0627079 0.060959 0.000233985
76 0.06102 0.0609598 0.000230908
77 0.0607537 0.0609571 0.000227924
78 0.0614539 0.0609635 0.000225091
79 0.0603531 0.0609557 0.000222375
80 0.0608954 0.060955 0.000219596
81 0.0615972 0.0609629 0.000217028
82 0.060899 0.0609621 0.000214383
83 0.0605945 0.0609577 0.000211846
84 0.0616802 0.0609663 0.000209498
85 0.0611032 0.0609679 0.00020704
86 0.0609497 0.0609677 0.000204632
87 0.0610659 0.0609688 0.000202284
88 0.0601609 0.0609596 0.000200193
89 0.0615046 0.0609658 0.000198037
90 0.0619447 0.0609766 0.000196135
91 0.0604412 0.0609708 0.000194068
92 0.0615713 0.0609773 0.000192069
93 0.0620482 0.0609888 0.000190348
94 0.0617521 0.0609969 0.000188496
95 0.0616407 0.0610037 0.000186634
96 0.0619322 0.0610134 0.00018494
97 0.0622706 0.0610263 0.000183487
98 0.0614211 0.0610304 0.000181659
99 0.061623 0.0610363 0.000179923
100 0.0603839 0.0610298 0.000178242
101 0.0593665 0.0610134 0.000177236
102 0.0599607 0.061003 0.000175799
103 0.0622957 0.0610156 0.00017454
104 0.0618816 0.0610239 0.00017306
105 0.0604461 0.0610184 0.000171499
106 0.0606702 0.0610151 0.000169913
107 0.062201 0.0610262 0.000168686
108 0.0632627 0.0610469 0.00016839
109 0.0607343 0.061044 0.00016687
110 0.0614998 0.0610482 0.000165404
111 0.0637984 0.061073 0.000165759
112 0.0624964 0.0610857 0.000164766
113 0.0620984 0.0610946 0.000163551
114 0.0602406 0.0610871 0.000162288
115 0.0603314 0.0610806 0.00016101
116 0.0608776 0.0610788 0.000159631
117 0.0621143 0.0610877 0.000158512
118 0.0644756 0.0611164 0.000159748
119 0.0657483 0.0611553 0.000163079
120 0.066712 0.0612016 0.000168166
121 0.063297 0.0612189 0.000167665
122 0.0615049 0.0612213 0.000166307
123 0.0620278 0.0612278 0.000165084
124 0.0614236 0.0612294 0.00016376
125 0.0611441 0.0612287 0.000162452
126 0.0611967 0.0612285 0.000161163
127 0.0616412 0.0612317 0.000159926
128 0.0605805 0.0612266 0.000158758
129 0.0611821 0.0612263 0.000157528
130 0.0623962 0.0612353 0.000156573
131 0.0619091 0.0612404 0.000155462
132 0.0606912 0.0612363 0.00015434
133 0.0616582 0.0612394 0.000153212
134 0.061523 0.0612416 0.000152083
135 0.0623087 0.0612495 0.000151162
136 0.0629325 0.0612618 0.000150556
137 0.0628283 0.0612733 0.000149891
138 0.0626116 0.061283 0.000149118
139 0.0624088 0.0612911 0.000148265
140 0.0600194 0.061282 0.000147484
141 0.0610925 0.0612806 0.000146444
142 0.0615219 0.0612823 0.000145423
143 0.0612981 0.0612825 0.000144406
144 0.0614619 0.0612837 0.000143408
145 0.0619548 0.0612883 0.000142494
146 0.0606837 0.0612842 0.000141578
147 0.0592845 0.0612706 0.000141267
148 0.0600656 0.0612624 0.000140547
149 0.0590791 0.0612478 0.000140366
150 0.0603222 0.0612416 0.000139565
151 0.0610782 0.0612405 0.000138645
152 0.0620092 0.0612456 0.000137825
153 0.061763 0.061249 0.000136966
154 0.0599895 0.0612408 0.000136321
155 0.0597416 0.0612311 0.000135784
156 0.059423 0.0612195 0.000135407
157 0.059388 0.0612079 0.000135046
158 0.0588317 0.0611928 0.000135026
159 0.0585934 0.0611765 0.000135163
160 0.059578 0.0611665 0.000134687
161 0.0589022 0.0611524 0.000134583
162 0.057079 0.0611273 0.000136081
163 0.0580258 0.0611083 0.00013657
164 0.0591046 0.061096 0.000136282
165 0.059749 0.0610879 0.000135701
166 0.0580652 0.0610697 0.000136099
167 0.0600125 0.0610633 0.000135432
168 0.0616601 0.0610669 0.000134672
169 0.0622598 0.0610739 0.00013406
170 0.0627257 0.0610837 0.000133623
171 0.0617557 0.0610876 0.000132899
172 0.0618984 0.0610923 0.00013221
173 0.062352 0.0610996 0.000131646
174 0.0630346 0.0611107 0.000131359
175 0.0633398 0.0611234 0.000131224
176 0.0618203 0.0611274 0.000130538
177 0.0595804 0.0611187 0.000130093
178 0.0612051 0.0611191 0.000129363
179 0.0617847 0.0611229 0.000128694
180 0.0616797 0.061126 0.000128016
181 0.0624424 0.0611332 0.000127515
182 0.0613915 0.0611347 0.000126823
183 0.0607046 0.0611323 0.000126151
184 0.0613088 0.0611333 0.000125469
185 0.0619093 0.0611375 0.000124861
186 0.0632382 0.0611488 0.0001247
187 0.0635447 0.0611616 0.000124689
188 0.0624429 0.0611684 0.000124212
189 0.0600157 0.0611623 0.000123705
190 0.0614077 0.0611636 0.00012306
191 0.0617031 0.0611664 0.000122448
192 0.0609131 0.0611651 0.000121818
193 0.059959 0.0611588 0.000121347
194 0.0603251 0.0611545 0.000120797
195 0.0610436 0.061154 0.000120179
196 0.0610124 0.0611532 0.000119568
197 0.0604888 0.0611499 0.000119009
198 0.0592232 0.0611401 0.000118805
199 0.0597203 0.061133 0.000118422
200 0.0602369 0.0611285 0.000117915
