#BLOCK ACTUAL AVE ERROR
1 2.12614 2.12614 0
2 2.12839 2.12726 0.000793116
3 2.14368 2.13274 0.0044991
4 2.13718 2.13385 0.00350901
5 2.15541 2.13816 0.00477035
